3,1,636.00,382.00,81.00,217.00,1
4,1,638.00,382.00,79.00,218.00,1
5,1,640.00,381.00,80.00,218.00,1
6,1,641.00,381.00,80.00,218.00,1
7,1,641.00,381.00,79.00,218.00,1
8,1,640.00,380.00,81.00,219.00,1
9,1,640.00,382.00,81.00,217.00,1
10,1,642.00,384.00,79.00,216.00,1
11,1,645.00,386.00,74.00,214.00,1
12,1,645.00,382.00,71.00,217.00,1
13,1,643.00,382.00,69.00,216.00,1
14,1,640.00,382.00,70.00,210.00,1
15,1,635.00,376.00,71.00,199.00,1
16,1,629.00,372.00,78.00,198.00,1
17,1,624.00,370.00,81.00,196.00,1
18,1,625.00,369.00,79.00,195.00,1
19,1,627.00,370.00,77.00,193.00,1
20,1,631.00,370.00,74.00,191.00,1
21,1,632.00,371.00,71.00,188.00,1
22,1,635.00,370.00,68.00,179.00,1
23,1,637.00,370.00,68.00,170.00,1
24,1,638.00,367.00,65.00,168.00,1
25,1,640.00,365.00,64.00,170.00,1
26,1,639.00,364.00,63.00,172.00,1
27,1,640.00,362.00,62.00,173.00,1
28,1,638.00,363.00,62.00,172.00,1
29,1,638.00,363.00,60.00,167.00,1
30,1,636.00,362.00,59.00,165.00,1
31,1,636.00,362.00,58.00,164.00,1
32,1,634.00,360.00,57.00,162.00,1
33,1,634.00,359.00,57.00,158.00,1
34,1,635.00,356.00,56.00,155.00,1
35,1,632.00,353.00,57.00,154.00,1
36,1,632.00,352.00,58.00,153.00,1
37,1,632.00,353.00,56.00,152.00,1
38,1,633.00,353.00,54.00,149.00,1
39,1,634.00,355.00,53.00,146.00,1
40,1,636.00,355.00,52.00,142.00,1
41,1,638.00,355.00,49.00,138.00,1
42,1,640.00,352.00,50.00,133.00,1
43,1,640.00,352.00,52.00,134.00,1
44,1,640.00,351.00,51.00,135.00,1
45,1,641.00,351.00,50.00,135.00,1
46,1,640.00,351.00,52.00,133.00,1
47,1,641.00,351.00,50.00,131.00,1
48,1,641.00,353.00,47.00,132.00,1
49,1,642.00,351.00,46.00,131.00,1
50,1,642.00,351.00,44.00,129.00,1
51,1,640.00,350.00,44.00,129.00,1
52,1,635.00,350.00,47.00,121.00,1
53,1,631.00,348.00,51.00,124.00,1
54,1,628.00,346.00,53.00,123.00,1
55,1,630.00,348.00,52.00,122.00,1
56,1,632.00,347.00,50.00,121.00,1
57,1,632.00,347.00,49.00,121.00,1
58,1,634.00,348.00,47.00,117.00,1
59,1,637.00,348.00,44.00,113.00,1
60,1,637.00,349.00,45.00,110.00,1
61,1,639.00,346.00,43.00,109.00,1
62,1,641.00,345.00,42.00,109.00,1
63,1,640.00,344.00,41.00,112.00,1
64,1,639.00,344.00,41.00,112.00,1
65,1,638.00,343.00,41.00,111.00,1
66,1,639.00,345.00,40.00,110.00,1
67,1,638.00,345.00,40.00,108.00,1
68,1,638.00,344.00,40.00,108.00,1
69,1,637.00,343.00,40.00,107.00,1
70,1,636.00,342.00,39.00,103.00,1
71,1,636.00,340.00,40.00,105.00,1
72,1,635.00,338.00,40.00,105.00,1
73,1,634.00,338.00,40.00,104.00,1
74,1,633.00,338.00,39.00,103.00,1
75,1,635.00,339.00,38.00,101.00,1
76,1,636.00,340.00,37.00,100.00,1
77,1,637.00,340.00,35.00,97.00,1
78,1,639.00,340.00,35.00,94.00,1
79,1,640.00,339.00,35.00,94.00,1
80,1,641.00,339.00,36.00,94.00,1
81,1,641.00,338.00,36.00,96.00,1
82,1,641.00,336.00,36.00,97.00,1
83,1,639.00,337.00,37.00,95.00,1
84,1,641.00,339.00,36.00,94.00,1
85,1,642.00,339.00,34.00,94.00,1
86,1,641.00,339.00,33.00,92.00,1
87,1,642.00,338.00,32.00,92.00,1
88,1,639.00,338.00,33.00,91.00,1
89,1,636.00,336.00,35.00,90.00,1
90,1,633.00,335.00,37.00,88.00,1
91,1,633.00,334.00,38.00,88.00,1
92,1,633.00,334.00,37.00,88.00,1
93,1,635.00,335.00,36.00,88.00,1
94,1,636.00,335.00,36.00,88.00,1
95,1,636.00,334.00,35.00,87.00,1
96,1,637.00,335.00,33.00,86.00,1
97,1,639.00,336.00,33.00,82.00,1
98,1,639.00,334.00,33.00,81.00,1
