frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-2.591097,3.331393,1.900424,0.002190,-0.000000,-0.000000,-0.000000,0.001193,0.000000,-0.000000,0.000000,0.008257
4,1,-2.568226,3.331627,1.898324,0.001971,-0.000000,0.000000,-0.000000,0.000937,0.000000,0.000000,0.000000,0.006998
5,1,-2.505166,3.314958,1.881786,0.001876,-0.000020,-0.000000,-0.000020,0.000963,0.000003,-0.000000,0.000003,0.006048
6,1,-2.495362,3.360230,1.915087,0.001799,-0.000055,-0.000002,-0.000055,0.001393,0.000024,-0.000002,0.000024,0.005376
7,1,-2.473256,3.384233,1.937006,0.001699,0.000097,-0.000001,0.000097,0.001271,0.000012,-0.000001,0.000012,0.004823
8,1,-2.449248,3.399109,1.949174,0.001590,0.000188,0.000000,0.000188,0.001310,0.000002,0.000000,0.000002,0.004381
9,1,-2.409081,3.360776,1.936281,0.001631,0.000120,-0.000012,0.000120,0.001562,0.000025,-0.000012,0.000025,0.004140
10,1,-2.381755,3.350992,1.931907,0.001642,0.000104,-0.000004,0.000104,0.001253,0.000009,-0.000004,0.000009,0.003856
11,1,-2.341153,3.352291,1.929900,0.001661,0.000011,-0.000003,0.000011,0.001172,-0.000001,-0.000003,-0.000001,0.003629
12,1,-2.274150,3.357149,1.927420,0.001699,-0.000014,-0.000004,-0.000014,0.001299,-0.000003,-0.000004,-0.000003,0.003474
13,1,-2.188450,3.438714,1.936905,0.001771,0.000051,0.000004,0.000051,0.001724,0.000011,0.000004,0.000011,0.003497
14,1,-2.122413,3.492485,1.943221,0.001660,0.000007,0.000004,0.000007,0.001642,0.000001,0.000004,0.000001,0.003379
15,1,-2.045571,3.557158,1.956302,0.001717,-0.000007,0.000008,-0.000007,0.001692,-0.000001,0.000008,-0.000001,0.003317
16,1,-1.970994,3.596156,1.970207,0.001724,-0.000014,0.000005,-0.000014,0.001706,-0.000006,0.000005,-0.000006,0.003281
17,1,-1.909808,3.595442,1.977445,0.001708,0.000047,0.000002,0.000047,0.001694,-0.000006,0.000002,-0.000006,0.003280
18,1,-1.857788,3.593819,1.983170,0.001664,0.000108,0.000002,0.000108,0.001558,-0.000001,0.000002,-0.000001,0.003252
19,1,-1.814779,3.594441,1.988537,0.001641,0.000130,0.000002,0.000130,0.001425,-0.000000,0.000002,-0.000000,0.003207
20,1,-1.750661,3.563370,1.973717,0.001654,0.000081,-0.000009,0.000081,0.001441,0.000029,-0.000009,0.000029,0.003245
21,1,-1.685635,3.563768,1.963661,0.001644,0.000028,-0.000006,0.000028,0.001316,-0.000002,-0.000006,-0.000002,0.003188
22,1,-1.587536,3.578513,1.951902,0.001714,0.000015,-0.000015,0.000015,0.001431,-0.000017,-0.000015,-0.000017,0.003191
23,1,-1.525893,3.646710,1.957691,0.001711,0.000000,-0.000001,0.000000,0.001688,-0.000003,-0.000001,-0.000003,0.003251
24,1,-1.469176,3.690918,1.962305,0.001651,0.000047,0.000001,0.000047,0.001551,0.000000,0.000001,0.000000,0.003195
25,1,-1.397594,3.746456,1.975032,0.001629,0.000076,0.000005,0.000076,0.001521,0.000002,0.000005,0.000002,0.003168
26,1,-1.335077,3.784445,1.988194,0.001622,0.000063,0.000004,0.000063,0.001562,-0.000005,0.000004,-0.000005,0.003147
27,1,-1.288969,3.795055,1.994801,0.001637,0.000082,0.000001,0.000082,0.001588,-0.000006,0.000001,-0.000006,0.003140
28,1,-1.258648,3.798454,2.003518,0.001636,0.000139,0.000000,0.000139,0.001520,-0.000005,0.000000,-0.000005,0.003123
29,1,-1.224895,3.811882,2.008069,0.001590,0.000178,0.000001,0.000178,0.001401,-0.000001,0.000001,-0.000001,0.003080
30,1,-1.148676,3.795135,2.000322,0.001644,0.000115,-0.000015,0.000115,0.001479,0.000020,-0.000015,0.000020,0.003146
31,1,-1.041268,3.840693,1.996155,0.001760,0.000167,-0.000018,0.000167,0.001394,-0.000012,-0.000018,-0.000012,0.003173
32,1,-0.962619,3.869246,1.982824,0.001704,0.000053,-0.000004,0.000053,0.001575,-0.000011,-0.000004,-0.000011,0.003150
33,1,-0.881420,3.901921,1.970857,0.001693,0.000033,-0.000000,0.000033,0.001617,-0.000007,-0.000000,-0.000007,0.003137
34,1,-0.800082,3.939682,1.967131,0.001682,0.000036,0.000001,0.000036,0.001598,-0.000003,0.000001,-0.000003,0.003121
35,1,-0.729004,3.964772,1.969611,0.001672,0.000046,0.000001,0.000046,0.001571,-0.000001,0.000001,-0.000001,0.003108
36,1,-0.674788,3.978080,1.975981,0.001683,0.000067,-0.000002,0.000067,0.001528,-0.000002,-0.000002,-0.000002,0.003097
37,1,-0.634531,3.987142,1.982727,0.001694,0.000091,-0.000003,0.000091,0.001455,-0.000002,-0.000003,-0.000002,0.003077
38,1,-0.606606,4.000724,1.982288,0.001691,0.000111,-0.000001,0.000111,0.001371,-0.000000,-0.000001,-0.000000,0.003046
39,1,-0.562561,4.018769,1.982168,0.001647,0.000130,-0.000000,0.000130,0.001294,0.000000,-0.000000,0.000000,0.003007
40,1,-0.489924,4.041235,1.979172,0.001650,0.000137,-0.000001,0.000137,0.001299,-0.000000,-0.000001,-0.000000,0.002981
41,1,-0.416264,4.064016,1.976957,0.001658,0.000096,-0.000001,0.000096,0.001408,-0.000000,-0.000001,-0.000000,0.002956
42,1,-0.342804,4.086601,1.975330,0.001660,0.000059,-0.000000,0.000059,0.001499,-0.000000,-0.000000,-0.000000,0.002934
43,1,-0.263273,4.112502,1.977909,0.001663,0.000046,0.000000,0.000046,0.001532,0.000000,0.000000,0.000000,0.002916
44,1,-0.187863,4.140327,1.980939,0.001659,0.000040,0.000000,0.000040,0.001544,0.000000,0.000000,0.000000,0.002901
45,1,-0.128236,4.162635,1.985944,0.001661,0.000048,-0.000001,0.000048,0.001534,-0.000000,-0.000001,-0.000000,0.002890
46,1,-0.089759,4.182368,1.992726,0.001677,0.000074,-0.000003,0.000074,0.001489,-0.000000,-0.000003,-0.000000,0.002890
47,1,-0.066606,4.209080,2.003009,0.001674,0.000111,-0.000005,0.000111,0.001422,0.000002,-0.000005,0.000002,0.002895
