frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-0.264481,5.000418,1.630874,0.002199,0.000000,-0.000000,0.000000,0.001665,-0.000000,-0.000000,-0.000000,0.008267
3,2,1.460332,4.393453,1.660912,0.002323,0.000000,-0.000000,0.000000,0.002171,-0.000000,-0.000000,-0.000000,0.008427
3,3,-3.367074,4.755588,1.699618,0.002191,-0.000001,-0.000000,-0.000001,0.001201,0.000000,-0.000000,0.000000,0.008258
3,4,1.991507,3.301193,1.599653,0.002321,0.000001,0.000000,0.000001,0.002203,0.000000,0.000000,0.000000,0.008422
4,1,-0.252702,5.033979,1.624574,0.001996,0.000006,-0.000000,0.000006,0.001784,0.000000,-0.000000,0.000000,0.007028
4,2,1.516118,4.391751,1.661861,0.002231,-0.000021,0.000000,-0.000021,0.002197,0.000001,0.000000,0.000001,0.007511
4,3,-3.326207,4.752253,1.692235,0.001996,-0.000004,-0.000001,-0.000004,0.000949,0.000000,-0.000001,0.000000,0.007001
4,4,1.991927,3.284298,1.593830,0.002221,-0.000020,-0.000000,-0.000020,0.002189,-0.000001,-0.000000,-0.000001,0.007497
5,1,-0.268040,5.070904,1.622203,0.001898,0.000002,-0.000001,0.000002,0.001712,-0.000000,-0.000001,-0.000000,0.006080
5,2,1.536805,4.396996,1.663248,0.002143,-0.000003,0.000001,-0.000003,0.002206,0.000002,0.000001,0.000002,0.006975
5,3,-3.287805,4.752311,1.675195,0.001861,0.000002,-0.000000,0.000002,0.000770,0.000000,-0.000000,0.000000,0.006035
5,4,2.011129,3.269270,1.585653,0.002142,-0.000022,-0.000000,-0.000022,0.002157,-0.000001,-0.000000,-0.000001,0.006957
6,1,-0.282384,5.088613,1.622469,0.001841,0.000006,-0.000001,0.000006,0.001558,-0.000000,-0.000001,-0.000000,0.005361
6,2,1.555242,4.399164,1.658630,0.002112,-0.000017,-0.000001,-0.000017,0.002112,0.000002,-0.000001,0.000002,0.006615
6,3,-3.257362,4.746084,1.657024,0.001767,0.000002,0.000000,0.000002,0.000877,0.000001,0.000000,0.000001,0.005310
6,4,2.024389,3.234200,1.567901,0.002112,-0.000006,0.000003,-0.000006,0.002082,-0.000001,0.000003,-0.000001,0.006581
7,1,-0.286324,5.108764,1.632640,0.001791,-0.000012,-0.000001,-0.000012,0.001455,-0.000001,-0.000001,-0.000001,0.004810
7,2,1.535519,4.434244,1.668571,0.002106,0.000039,0.000000,0.000039,0.002044,0.000001,0.000000,0.000001,0.006221
7,3,-3.227195,4.744324,1.648606,0.001719,-0.000022,0.000000,-0.000022,0.001127,0.000000,0.000000,0.000000,0.004753
7,4,2.021285,3.208663,1.556685,0.002070,0.000025,0.000003,0.000025,0.002029,0.000001,0.000003,0.000001,0.006223
8,1,-0.291173,5.128390,1.653007,0.001749,-0.000025,-0.000000,-0.000025,0.001414,-0.000002,-0.000000,-0.000002,0.004384
8,2,1.564294,4.585521,1.720941,0.002041,-0.000000,0.000025,-0.000000,0.002272,0.000038,0.000025,0.000038,0.006037
8,3,-3.203636,4.751183,1.641184,0.001695,-0.000025,-0.000000,-0.000025,0.001304,-0.000000,-0.000000,-0.000000,0.004322
8,4,1.976823,3.130068,1.522902,0.002041,0.000043,0.000008,0.000043,0.002005,0.000008,0.000008,0.000008,0.005869
9,1,-0.294289,5.150224,1.670406,0.001724,-0.000035,0.000000,-0.000035,0.001413,0.000001,0.000000,0.000001,0.004048
9,2,1.580128,4.630239,1.737916,0.001751,-0.000096,-0.000002,-0.000096,0.002142,-0.000014,-0.000002,-0.000014,0.005587
9,3,-3.172348,4.777198,1.642023,0.001685,0.000005,0.000001,0.000005,0.001378,0.000002,0.000001,0.000002,0.003992
9,4,1.997887,3.181870,1.530481,0.001981,0.000051,0.000009,0.000051,0.001955,0.000003,0.000009,0.000003,0.005510
10,1,-0.287623,5.171064,1.684290,0.001706,-0.000027,0.000001,-0.000027,0.001409,0.000001,0.000001,0.000001,0.003780
10,2,1.560746,4.560696,1.713197,0.002003,0.000038,0.000059,0.000038,0.002106,0.000035,0.000059,0.000035,0.005564
10,3,-3.141526,4.799750,1.653171,0.001644,0.000065,0.000001,0.000065,0.001410,0.000002,0.000001,0.000002,0.003724
