3,1,191.00,355.00,50.00,152.00,1
3,2,411.00,416.00,34.00,112.00,1
3,3,489.00,354.00,32.00,144.00,1
4,1,190.00,355.00,51.00,151.00,1
4,2,408.00,417.00,40.00,112.00,1
4,3,488.00,354.00,34.00,142.00,1
5,1,190.00,356.00,52.00,149.00,1
5,2,406.00,417.00,41.00,114.00,1
5,3,486.00,352.00,37.00,143.00,1
6,1,190.00,356.00,46.00,148.00,1
6,2,405.00,418.00,41.00,115.00,1
6,3,491.00,352.00,48.00,141.00,1
7,1,190.00,356.00,46.00,148.00,1
7,2,405.00,418.00,41.00,115.00,1
7,3,491.00,352.00,48.00,141.00,1
8,1,190.00,356.00,46.00,148.00,1
8,2,405.00,418.00,41.00,115.00,1
8,3,491.00,352.00,48.00,141.00,1
9,1,189.00,356.00,46.00,147.00,1
9,2,406.00,421.00,40.00,120.00,1
9,3,492.00,354.00,51.00,142.00,1
10,1,186.00,356.00,48.00,147.00,1
10,2,404.00,424.00,39.00,120.00,1
10,3,495.00,355.00,51.00,140.00,1
11,1,183.00,359.00,50.00,146.00,1
11,2,404.00,425.00,40.00,123.00,1
11,3,496.00,357.00,56.00,138.00,1
12,1,184.00,359.00,38.00,139.00,1
12,2,400.00,428.00,43.00,129.00,1
12,3,504.00,357.00,55.00,134.00,1
13,1,183.00,359.00,40.00,139.00,1
13,2,400.00,428.00,43.00,129.00,1
13,3,504.00,356.00,55.00,135.00,1
14,1,182.00,359.00,39.00,139.00,1
14,2,400.00,428.00,43.00,129.00,1
14,3,504.00,356.00,55.00,136.00,1
15,1,180.00,360.00,39.00,136.00,1
15,2,405.00,429.00,41.00,128.00,1
15,3,508.00,357.00,51.00,132.00,1
16,1,175.00,358.00,41.00,137.00,1
16,2,412.00,429.00,34.00,128.00,1
16,3,516.00,355.00,42.00,130.00,1
17,1,170.00,356.00,43.00,134.00,1
17,2,420.00,428.00,34.00,125.00,1
17,3,519.00,353.00,41.00,132.00,1
18,1,151.00,353.00,58.00,136.00,1
18,2,418.00,432.00,69.00,119.00,1
18,3,523.00,352.00,58.00,129.00,1
19,1,151.00,353.00,58.00,136.00,1
19,2,418.00,432.00,69.00,119.00,1
19,3,523.00,352.00,58.00,129.00,1
20,1,151.00,353.00,58.00,136.00,1
20,2,418.00,433.00,69.00,120.00,1
20,3,523.00,352.00,58.00,129.00,1
21,1,148.00,353.00,57.00,135.00,1
21,2,417.00,434.00,79.00,119.00,1
21,3,525.00,352.00,60.00,129.00,1
22,1,145.00,354.00,57.00,133.00,1
22,2,421.00,435.00,77.00,118.00,1
22,3,528.00,353.00,58.00,127.00,1
23,1,145.00,355.00,56.00,131.00,1
23,2,432.00,435.00,65.00,119.00,1
23,3,533.00,354.00,53.00,124.00,1
24,1,145.00,352.00,50.00,128.00,1
24,2,473.00,432.00,34.00,127.00,1
24,3,556.00,352.00,52.00,124.00,1
25,1,145.00,352.00,49.00,128.00,1
25,2,473.00,433.00,33.00,126.00,1
25,3,555.00,352.00,51.00,124.00,1
26,1,145.00,352.00,49.00,128.00,1
26,2,473.00,432.00,33.00,127.00,1
26,3,555.00,352.00,51.00,124.00,1
27,1,145.00,352.00,47.00,124.00,1
27,2,476.00,432.00,40.00,128.00,1
27,3,556.00,350.00,55.00,125.00,1
28,1,146.00,350.00,46.00,125.00,1
28,2,475.00,435.00,61.00,128.00,1
28,3,558.00,351.00,56.00,126.00,1
29,1,145.00,351.00,43.00,124.00,1
29,2,476.00,435.00,69.00,125.00,1
29,3,557.00,351.00,59.00,125.00,1
30,1,139.00,351.00,43.00,124.00,1
30,2,485.00,442.00,79.00,124.00,1
30,3,565.00,353.00,55.00,122.00,1
31,1,139.00,349.00,43.00,125.00,1
31,2,485.00,442.00,79.00,124.00,1
31,3,565.00,352.00,55.00,121.00,1
32,1,139.00,351.00,43.00,124.00,1
32,2,485.00,442.00,79.00,124.00,1
32,3,565.00,352.00,55.00,121.00,1
33,1,139.00,351.00,42.00,124.00,1
33,2,496.00,442.00,67.00,124.00,1
33,3,570.00,351.00,49.00,122.00,1
34,1,136.00,351.00,42.00,122.00,1
34,2,513.00,441.00,50.00,126.00,1
34,3,578.00,349.00,43.00,123.00,1
35,1,133.00,350.00,41.00,119.00,1
35,2,528.00,439.00,38.00,128.00,1
35,3,584.00,349.00,40.00,122.00,1
36,1,123.00,346.00,46.00,116.00,1
36,2,538.00,438.00,67.00,127.00,1
36,3,589.00,348.00,49.00,120.00,1
37,1,121.00,345.00,47.00,117.00,1
37,2,538.00,439.00,67.00,128.00,1
37,3,589.00,347.00,49.00,122.00,1
38,1,121.00,346.00,47.00,116.00,1
38,2,538.00,439.00,67.00,128.00,1
38,3,589.00,347.00,49.00,122.00,1
39,1,119.00,346.00,50.00,116.00,1
39,2,539.00,440.00,77.00,125.00,1
39,3,592.00,348.00,48.00,120.00,1
40,1,115.00,347.00,52.00,116.00,1
40,2,541.00,442.00,81.00,123.00,1
40,3,593.00,348.00,47.00,119.00,1
41,1,111.00,347.00,53.00,116.00,1
41,2,548.00,444.00,76.00,122.00,1
41,3,599.00,349.00,44.00,117.00,1
42,1,114.00,347.00,45.00,109.00,1
42,2,590.00,440.00,37.00,130.00,1
42,3,614.00,347.00,45.00,115.00,1
43,1,114.00,347.00,45.00,109.00,1
43,2,590.00,440.00,37.00,130.00,1
43,3,614.00,347.00,45.00,115.00,1
44,1,114.00,347.00,45.00,109.00,1
44,2,590.00,440.00,37.00,130.00,1
44,3,614.00,347.00,45.00,115.00,1
45,1,114.00,346.00,46.00,107.00,1
45,2,597.00,439.00,44.00,135.00,1
45,3,615.00,348.00,49.00,114.00,1
46,1,114.00,345.00,46.00,108.00,1
46,2,597.00,440.00,58.00,135.00,1
46,3,617.00,347.00,50.00,103.00,1
47,1,113.00,344.00,45.00,108.00,1
47,2,597.00,441.00,77.00,136.00,1
47,3,618.00,347.00,53.00,103.00,1
48,1,111.00,344.00,43.00,107.00,1
48,2,606.00,445.00,94.00,133.00,1
48,3,626.00,349.00,54.00,113.00,1
49,1,113.00,344.00,42.00,108.00,1
49,2,605.00,445.00,95.00,133.00,1
49,3,626.00,349.00,54.00,113.00,1
50,1,113.00,344.00,42.00,108.00,1
50,2,605.00,445.00,95.00,133.00,1
50,3,626.00,349.00,54.00,113.00,1
51,1,112.00,345.00,41.00,108.00,1
51,2,614.00,447.00,85.00,132.00,1
51,3,629.00,350.00,52.00,112.00,1
52,1,112.00,346.00,37.00,106.00,1
52,2,628.00,447.00,70.00,132.00,1
52,3,632.00,350.00,48.00,110.00,1
53,1,112.00,345.00,35.00,105.00,1
53,2,644.00,447.00,53.00,132.00,1
53,3,634.00,348.00,45.00,110.00,1
54,1,110.00,346.00,34.00,102.00,1
54,2,660.00,446.00,59.00,128.00,1
54,3,640.00,345.00,43.00,112.00,1
55,1,110.00,346.00,34.00,102.00,1
55,2,660.00,446.00,59.00,130.00,1
55,3,640.00,345.00,43.00,112.00,1
56,1,104.00,343.00,37.00,102.00,1
56,2,668.00,446.00,62.00,134.00,1
56,3,643.00,345.00,43.00,112.00,1
57,1,99.00,340.00,42.00,103.00,1
57,2,671.00,446.00,70.00,134.00,1
57,3,644.00,346.00,45.00,110.00,1
58,1,94.00,340.00,45.00,104.00,1
58,2,671.00,448.00,75.00,132.00,1
58,3,646.00,346.00,45.00,109.00,1
59,1,90.00,341.00,45.00,101.00,1
59,2,703.00,450.00,54.00,131.00,1
59,3,657.00,347.00,48.00,104.00,1
60,1,90.00,341.00,46.00,101.00,1
60,2,701.00,450.00,55.00,131.00,1
60,3,657.00,347.00,48.00,104.00,1
61,1,88.00,342.00,47.00,102.00,1
61,2,701.00,451.00,55.00,131.00,1
61,3,657.00,345.00,48.00,106.00,1
62,1,87.00,341.00,48.00,101.00,1
62,2,721.00,449.00,44.00,134.00,1
62,3,663.00,345.00,48.00,105.00,1
63,1,86.00,340.00,47.00,101.00,1
63,2,727.00,446.00,52.00,129.00,1
63,3,665.00,343.00,51.00,107.00,1
64,1,89.00,341.00,44.00,99.00,1
64,2,730.00,448.00,60.00,137.00,1
64,3,666.00,343.00,54.00,107.00,1
65,1,91.00,340.00,38.00,94.00,1
65,2,734.00,453.00,65.00,126.00,1
65,3,668.00,345.00,56.00,106.00,1
66,1,91.00,340.00,38.00,94.00,1
66,2,734.00,453.00,65.00,126.00,1
66,3,668.00,345.00,56.00,106.00,1
67,1,91.00,340.00,38.00,94.00,1
67,2,734.00,453.00,65.00,126.00,1
67,3,668.00,345.00,56.00,106.00,1
68,1,90.00,338.00,37.00,95.00,1
68,2,738.00,454.00,61.00,123.00,1
68,3,671.00,345.00,54.00,106.00,1
69,1,90.00,338.00,36.00,96.00,1
69,2,746.00,457.00,54.00,122.00,1
69,3,674.00,346.00,50.00,106.00,1
70,1,89.00,338.00,36.00,95.00,1
70,2,760.00,457.00,40.00,120.00,1
70,3,677.00,345.00,46.00,106.00,1
71,1,84.00,339.00,36.00,93.00,1
71,2,760.00,457.00,40.00,120.00,1
71,3,688.00,340.00,40.00,107.00,1
72,1,84.00,339.00,36.00,93.00,1
72,3,688.00,342.00,40.00,106.00,1
73,1,84.00,339.00,36.00,94.00,1
73,3,688.00,341.00,39.00,106.00,1
74,1,83.00,338.00,36.00,93.00,1
74,3,689.00,340.00,39.00,105.00,1
75,1,78.00,337.00,39.00,93.00,1
75,3,691.00,340.00,41.00,105.00,1
76,1,79.00,337.00,40.00,92.00,1
76,3,694.00,342.00,42.00,104.00,1
77,1,69.00,335.00,43.00,91.00,1
77,2,704.00,344.00,40.00,98.00,1
77,3,694.00,342.00,42.00,104.00,1
78,1,69.00,335.00,43.00,91.00,1
