frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,0.874052,3.459220,1.985681,0.002776,0.000000,0.000000,0.000000,0.029916,0.000000,0.000000,0.000000,0.002776
3,2,-3.018884,4.602121,1.668737,0.007118,0.000000,0.000000,0.000000,0.052949,0.000000,0.000000,0.000000,0.007118
4,1,0.855295,3.471427,2.005077,0.002560,0.000000,0.000000,0.000000,0.030127,0.000000,0.000000,0.000000,0.002560
4,2,-2.999762,4.645609,1.680912,0.006931,0.000000,0.000000,0.000000,0.053954,0.000000,0.000000,0.000000,0.006931
5,1,0.815088,3.478294,2.022589,0.002496,0.000000,0.000000,0.000000,0.030246,0.000000,0.000000,0.000000,0.002496
5,2,-2.959807,4.654002,1.660910,0.006608,0.000000,0.000000,0.000000,0.054149,0.000000,0.000000,0.000000,0.006608
6,1,0.764591,3.494316,2.042524,0.002432,0.000000,0.000000,0.000000,0.030526,0.000000,0.000000,0.000000,0.002432
6,2,-2.925620,4.662394,1.651940,0.006108,0.000000,0.000000,0.000000,0.054345,0.000000,0.000000,0.000000,0.006108
7,1,0.702163,3.456169,2.023516,0.002275,0.000000,0.000000,0.000000,0.029863,0.000000,0.000000,0.000000,0.002275
7,2,-2.901441,4.682994,1.663708,0.005970,0.000000,0.000000,0.000000,0.054826,0.000000,0.000000,0.000000,0.005970
8,1,0.665896,3.453116,2.013568,0.002217,0.000000,0.000000,0.000000,0.029810,0.000000,0.000000,0.000000,0.002217
8,2,-2.880607,4.701305,1.692258,0.006130,0.000000,0.000000,0.000000,0.055256,0.000000,0.000000,0.000000,0.006130
9,1,0.634450,3.488975,2.031230,0.002211,0.000000,0.000000,0.000000,0.030432,0.000000,0.000000,0.000000,0.002211
9,2,-2.867031,4.715801,1.693691,0.006252,0.000000,0.000000,0.000000,0.055597,0.000000,0.000000,0.000000,0.006252
10,1,0.602447,3.513390,2.047084,0.002216,0.000000,0.000000,0.000000,0.030860,0.000000,0.000000,0.000000,0.002216
10,2,-2.862234,4.752422,1.717440,0.006415,0.000000,0.000000,0.000000,0.056464,0.000000,0.000000,0.000000,0.006415
11,1,0.563392,3.547723,2.058615,0.002267,0.000000,0.000000,0.000000,0.031466,0.000000,0.000000,0.000000,0.002267
11,2,-2.858899,4.788281,1.734386,0.006477,0.000000,0.000000,0.000000,0.057319,0.000000,0.000000,0.000000,0.006477
12,1,0.646126,4.472419,2.598590,0.003641,0.000000,0.000000,0.000000,0.050006,0.000000,0.000000,0.000000,0.003641
12,2,-2.875457,4.836347,1.741063,0.006477,0.000000,0.000000,0.000000,0.058476,0.000000,0.000000,0.000000,0.006477
13,1,0.436693,3.437858,2.004155,0.002160,0.000000,0.000000,0.000000,0.029547,0.000000,0.000000,0.000000,0.002160
13,2,-2.914550,4.985122,1.748695,0.006756,0.000000,0.000000,0.000000,0.062129,0.000000,0.000000,0.000000,0.006756
14,1,0.503013,4.434272,2.599306,0.003530,0.000000,0.000000,0.000000,0.049157,0.000000,0.000000,0.000000,0.003530
14,2,-2.894351,4.994278,1.726305,0.006415,0.000000,0.000000,0.000000,0.062357,0.000000,0.000000,0.000000,0.006415
15,1,0.421670,4.415961,2.601135,0.003436,0.000000,0.000000,0.000000,0.048752,0.000000,0.000000,0.000000,0.003436
15,2,-2.924874,5.053788,1.703557,0.006290,0.000000,0.000000,0.000000,0.063852,0.000000,0.000000,0.000000,0.006290
16,1,0.252664,3.365377,1.982931,0.001941,0.000000,0.000000,0.000000,0.028314,0.000000,0.000000,0.000000,0.001941
16,2,-2.995039,5.205615,1.672455,0.006234,0.000000,0.000000,0.000000,0.067746,0.000000,0.000000,0.000000,0.006234
17,1,0.193984,3.345541,1.971323,0.001876,0.000000,0.000000,0.000000,0.027982,0.000000,0.000000,0.000000,0.001876
17,2,-3.004956,5.278859,1.652853,0.006054,0.000000,0.000000,0.000000,0.069666,0.000000,0.000000,0.000000,0.006054
18,1,0.126386,3.327229,1.974312,0.001838,0.000000,0.000000,0.000000,0.027676,0.000000,0.000000,0.000000,0.001838
18,2,-3.005064,5.369650,1.670739,0.006171,0.000000,0.000000,0.000000,0.072083,0.000000,0.000000,0.000000,0.006171
19,1,0.047569,3.309682,1.968891,0.001760,0.000000,0.000000,0.000000,0.027385,0.000000,0.000000,0.000000,0.001760
19,2,-2.986433,5.433738,1.674066,0.006352,0.000000,0.000000,0.000000,0.073814,0.000000,0.000000,0.000000,0.006352
