frame,ped_id,world_pX,world_pZ,world_pY,bb_left,bb_top,bb_w,bb_h
52,1,2.1105,3.0834,1.6485,648.78,363.85,50.00,150.00
52,2,-1.3832,4.1455,1.9285,241.53,336.08,50.00,150.00
52,3,-2.2106,6.0773,1.6485,229.50,258.50,50.00,150.00
52,5,-4.3577,5.2556,1.6485,43.34,275.47,50.00,150.00
53,1,2.0757,3.0256,1.6485,649.42,367.94,50.00,150.00
53,2,-1.3799,4.1843,1.9285,243.09,334.36,50.00,150.00
53,3,-2.2769,6.0933,1.6485,225.53,258.22,50.00,150.00
53,5,-4.4213,5.2573,1.6485,38.61,275.42,50.00,150.00
54,1,2.0409,2.9677,1.6485,650.08,372.19,50.00,150.00
54,2,-1.3769,4.2270,1.9285,244.71,332.49,50.00,150.00
54,3,-2.3433,6.1089,1.6485,221.57,257.94,50.00,150.00
54,5,-4.4850,5.2591,1.6485,33.88,275.38,50.00,150.00
55,1,2.0061,2.9099,1.6485,650.77,376.61,50.00,150.00
55,2,-1.3740,4.2738,1.9285,246.40,330.50,50.00,150.00
55,3,-2.4098,6.1243,1.6485,217.61,257.67,50.00,150.00
55,5,-4.5486,5.2608,1.6485,29.16,275.34,50.00,150.00
56,1,1.9713,2.8520,1.6485,651.48,381.21,50.00,150.00
56,2,-1.3712,4.3245,1.9285,248.17,328.38,50.00,150.00
56,3,-2.4763,6.1395,1.6485,213.66,257.40,50.00,150.00
56,5,-4.6122,5.2626,1.6485,24.44,275.30,50.00,150.00
57,1,1.9365,2.7941,1.6485,652.23,385.99,50.00,150.00
57,2,-1.3683,4.3782,1.9285,249.99,326.19,50.00,150.00
57,3,-2.5428,6.1546,1.6485,209.74,257.14,50.00,150.00
57,5,-4.6758,5.2644,1.6485,19.72,275.26,50.00,150.00
58,1,1.9017,2.7363,1.6485,653.00,390.98,50.00,150.00
58,2,-1.3655,4.4318,1.9285,251.75,324.06,50.00,150.00
58,3,-2.6094,6.1697,1.6485,205.83,256.88,50.00,150.00
58,5,-4.7394,5.2661,1.6485,15.01,275.22,50.00,150.00
59,1,1.8670,2.6784,1.6485,653.81,396.19,50.00,150.00
59,2,-1.3627,4.4855,1.9285,253.47,321.98,50.00,150.00
59,3,-2.6759,6.1848,1.6485,201.94,256.62,50.00,150.00
59,5,-4.8030,5.2679,1.6485,10.30,275.17,50.00,150.00
60,1,1.8322,2.6206,1.6485,654.66,401.63,50.00,150.00
60,2,-1.3600,4.5391,1.9285,255.15,319.94,50.00,150.00
60,3,-2.7425,6.1999,1.6485,198.06,256.36,50.00,150.00
60,5,-4.8666,5.2696,1.6485,5.59,275.13,50.00,150.00
61,1,1.7974,2.5627,1.6485,655.55,407.31,50.00,150.00
61,2,-1.3573,4.5928,1.9285,256.79,317.96,50.00,150.00
61,3,-2.8090,6.2149,1.6485,194.21,256.10,50.00,150.00
61,5,-4.9302,5.2714,1.6485,0.89,275.09,50.00,150.00
62,1,1.7626,2.5048,1.6485,656.47,413.25,50.00,150.00
62,2,-1.3546,4.6465,1.9285,258.39,316.02,50.00,150.00
62,3,-2.8756,6.2299,1.6485,190.37,255.84,50.00,150.00
62,5,-4.9938,5.2731,1.6485,0.00,275.05,50.00,150.00
63,1,1.7278,2.4470,1.6485,657.44,419.48,50.00,150.00
63,2,-1.3519,4.7001,1.9285,259.95,314.12,50.00,150.00
63,3,-2.9421,6.2450,1.6485,186.55,255.59,50.00,150.00
63,5,-5.0575,5.2749,1.6485,0.00,275.01,50.00,150.00
64,1,1.6930,2.3891,1.6485,658.46,426.00,50.00,150.00
64,2,-1.3492,4.7538,1.9285,261.48,312.27,50.00,150.00
64,3,-3.0087,6.2600,1.6485,182.75,255.34,50.00,150.00
64,5,-5.1211,5.2766,1.6485,0.00,274.97,50.00,150.00
65,1,1.6582,2.3313,1.6485,659.52,432.85,50.00,150.00
65,2,-1.3465,4.8075,1.9285,262.97,310.46,50.00,150.00
65,3,-3.0752,6.2751,1.6485,178.97,255.08,50.00,150.00
65,5,-5.1847,5.2784,1.6485,0.00,274.92,50.00,150.00
66,1,1.6235,2.2734,1.6485,660.64,440.05,50.00,150.00
66,2,-1.3438,4.8611,1.9285,264.43,308.69,50.00,150.00
66,3,-3.1418,6.2901,1.6485,175.21,254.83,50.00,150.00
66,5,-5.2483,5.2801,1.6485,0.00,274.88,50.00,150.00
67,1,1.5887,2.2155,1.6485,661.82,447.63,50.00,150.00
67,2,-1.3411,4.9148,1.9285,265.85,306.95,50.00,150.00
67,3,-3.2084,6.3051,1.6485,171.46,254.58,50.00,150.00
68,2,-1.3384,4.9685,1.9285,267.25,305.26,50.00,150.00
68,3,-3.2749,6.3202,1.6485,167.73,254.33,50.00,150.00
69,2,-1.3357,5.0221,1.9285,268.62,303.60,50.00,150.00
69,3,-3.3415,6.3352,1.6485,164.02,254.08,50.00,150.00
70,2,-1.3330,5.0758,1.9285,269.95,301.98,50.00,150.00
70,3,-3.4080,6.3503,1.6485,160.33,253.84,50.00,150.00
71,2,-1.3303,5.1295,1.9285,271.26,300.39,50.00,150.00
71,3,-3.4746,6.3653,1.6485,156.66,253.59,50.00,150.00
72,2,-1.3276,5.1831,1.9285,272.55,298.83,50.00,150.00
72,3,-3.5411,6.3803,1.6485,153.00,253.35,50.00,150.00
73,2,-1.3249,5.2368,1.9285,273.80,297.30,50.00,150.00
73,3,-3.6077,6.3954,1.6485,149.36,253.11,50.00,150.00
74,2,-1.3222,5.2904,1.9285,275.03,295.81,50.00,150.00
74,3,-3.6742,6.4104,1.6485,145.73,252.86,50.00,150.00
75,2,-1.3195,5.3441,1.9285,276.24,294.35,50.00,150.00
75,3,-3.7408,6.4255,1.6485,142.13,252.62,50.00,150.00
76,2,-1.3168,5.3978,1.9285,277.42,292.91,50.00,150.00
76,3,-3.8073,6.4405,1.6485,138.54,252.38,50.00,150.00
77,2,-1.3141,5.4514,1.9285,278.58,291.50,50.00,150.00
77,3,-3.8739,6.4555,1.6485,134.96,252.14,50.00,150.00
78,2,-1.3114,5.5051,1.9285,279.72,290.12,50.00,150.00
78,3,-3.9405,6.4706,1.6485,131.41,251.91,50.00,150.00
79,2,-1.3087,5.5588,1.9285,280.83,288.77,50.00,150.00
79,3,-4.0070,6.4856,1.6485,127.87,251.67,50.00,150.00
80,2,-1.3060,5.6124,1.9285,281.92,287.44,50.00,150.00
80,3,-4.0736,6.5007,1.6485,124.34,251.44,50.00,150.00
81,2,-1.3033,5.6661,1.9285,282.99,286.14,50.00,150.00
81,3,-4.1401,6.5157,1.6485,120.84,251.20,50.00,150.00
82,2,-1.3006,5.7198,1.9285,284.05,284.87,50.00,150.00
82,3,-4.2067,6.5307,1.6485,117.35,250.97,50.00,150.00
83,2,-1.2979,5.7734,1.9285,285.08,283.61,50.00,150.00
83,3,-4.2732,6.5458,1.6485,113.87,250.74,50.00,150.00
84,2,-1.2952,5.8271,1.9285,286.09,282.38,50.00,150.00
84,3,-4.3398,6.5608,1.6485,110.41,250.51,50.00,150.00
85,2,-1.2925,5.8808,1.9285,287.09,281.17,50.00,150.00
85,3,-4.4063,6.5759,1.6485,106.97,250.28,50.00,150.00
86,2,-1.2898,5.9344,1.9285,288.06,279.99,50.00,150.00
86,3,-4.4729,6.5909,1.6485,103.54,250.05,50.00,150.00
87,2,-1.2871,5.9881,1.9285,289.02,278.82,50.00,150.00
87,3,-4.5395,6.6059,1.6485,100.13,249.82,50.00,150.00
88,2,-1.2844,6.0418,1.9285,289.97,277.68,50.00,150.00
88,3,-4.6060,6.6210,1.6485,96.73,249.59,50.00,150.00
89,2,-1.2817,6.0954,1.9285,290.89,276.55,50.00,150.00
89,3,-4.6726,6.6360,1.6485,93.35,249.37,50.00,150.00
90,2,-1.2790,6.1491,1.9285,291.80,275.45,50.00,150.00
90,3,-4.7391,6.6511,1.6485,89.99,249.14,50.00,150.00
91,2,-1.2763,6.2028,1.9285,292.70,274.36,50.00,150.00
91,3,-4.8057,6.6661,1.6485,86.64,248.92,50.00,150.00
92,2,-1.2736,6.2564,1.9285,293.57,273.30,50.00,150.00
92,3,-4.8722,6.6811,1.6485,83.30,248.70,50.00,150.00
93,2,-1.2709,6.3101,1.9285,294.44,272.25,50.00,150.00
93,3,-4.9388,6.6962,1.6485,79.98,248.47,50.00,150.00
94,2,-1.2682,6.3637,1.9285,295.29,271.22,50.00,150.00
94,3,-5.0053,6.7112,1.6485,76.67,248.25,50.00,150.00
95,2,-1.2655,6.4174,1.9285,296.12,270.20,50.00,150.00
95,3,-5.0719,6.7263,1.6485,73.38,248.03,50.00,150.00
96,2,-1.2628,6.4711,1.9285,296.94,269.21,50.00,150.00
96,3,-5.1384,6.7413,1.6485,70.11,247.82,50.00,150.00
97,2,-1.2601,6.5247,1.9285,297.75,268.23,50.00,150.00
97,3,-5.2050,6.7563,1.6485,66.84,247.60,50.00,150.00
98,2,-1.2574,6.5784,1.9285,298.54,267.26,50.00,150.00
98,3,-5.2716,6.7714,1.6485,63.60,247.38,50.00,150.00
99,2,-1.2547,6.6321,1.9285,299.33,266.31,50.00,150.00
99,3,-5.3381,6.7864,1.6485,60.37,247.16,50.00,150.00
100,2,-1.2520,6.6857,1.9285,300.10,265.38,50.00,150.00
100,3,-5.4047,6.8015,1.6485,57.15,246.95,50.00,150.00
