frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-0.287134,4.957656,1.638912,0.006755,0.000000,0.000000,0.000000,0.061446,0.000000,0.000000,0.000000,0.006755
3,2,1.435843,4.375525,1.650455,0.006810,0.000000,0.000000,0.000000,0.047863,0.000000,0.000000,0.000000,0.006810
3,3,-3.354120,4.774548,1.695260,0.007277,0.000000,0.000000,0.000000,0.056991,0.000000,0.000000,0.000000,0.007277
3,4,1.987805,3.344778,1.592950,0.006417,0.000000,0.000000,0.000000,0.027969,0.000000,0.000000,0.000000,0.006417
4,1,-0.275092,5.007248,1.633379,0.006550,0.000000,0.000000,0.000000,0.062681,0.000000,0.000000,0.000000,0.006550
4,2,1.459063,4.363317,1.655316,0.006716,0.000000,0.000000,0.000000,0.047596,0.000000,0.000000,0.000000,0.006716
4,3,-3.357843,4.766918,1.702186,0.007120,0.000000,0.000000,0.000000,0.056809,0.000000,0.000000,0.000000,0.007120
4,4,1.989416,3.340200,1.590770,0.006265,0.000000,0.000000,0.000000,0.027892,0.000000,0.000000,0.000000,0.006265
5,1,-0.257592,5.037766,1.627101,0.006068,0.000000,0.000000,0.000000,0.063448,0.000000,0.000000,0.000000,0.006068
5,2,1.502632,4.358740,1.656583,0.006252,0.000000,0.000000,0.000000,0.047497,0.000000,0.000000,0.000000,0.006252
5,3,-3.309767,4.737926,1.681626,0.006799,0.000000,0.000000,0.000000,0.056120,0.000000,0.000000,0.000000,0.006799
5,4,1.987082,3.323415,1.591970,0.005995,0.000000,0.000000,0.000000,0.027613,0.000000,0.000000,0.000000,0.005995
6,1,-0.281646,5.087358,1.647480,0.005908,0.000000,0.000000,0.000000,0.064703,0.000000,0.000000,0.000000,0.005908
6,2,1.520442,4.391547,1.658015,0.006075,0.000000,0.000000,0.000000,0.048214,0.000000,0.000000,0.000000,0.006075
6,3,-3.249072,4.743267,1.658682,0.006674,0.000000,0.000000,0.000000,0.056246,0.000000,0.000000,0.000000,0.006674
