frame,ped_id,world_pX,world_pZ,world_pY,bb_left,bb_top,bb_w,bb_h
54,1,0.4282,4.4787,1.6485,413.24,297.23,50.00,150.00
55,1,0.4935,4.5010,1.6485,418.86,296.50,50.00,150.00
56,1,0.5588,4.5233,1.6485,424.42,295.78,50.00,150.00
57,1,0.6241,4.5456,1.6485,429.92,295.06,50.00,150.00
58,1,0.6894,4.5679,1.6485,435.37,294.35,50.00,150.00
59,1,0.7547,4.5903,1.6485,440.77,293.65,50.00,150.00
60,1,0.8200,4.6126,1.6485,446.11,292.96,50.00,150.00
61,1,0.8853,4.6349,1.6485,451.41,292.27,50.00,150.00
62,1,0.9507,4.6572,1.6485,456.65,291.59,50.00,150.00
63,1,1.0160,4.6795,1.6485,461.84,290.91,50.00,150.00
64,1,1.0813,4.7019,1.6485,466.99,290.24,50.00,150.00
65,1,1.1466,4.7242,1.6485,472.08,289.58,50.00,150.00
66,1,1.2119,4.7465,1.6485,477.13,288.92,50.00,150.00
67,1,1.2772,4.7688,1.6485,482.13,288.27,50.00,150.00
68,1,1.3425,4.7911,1.6485,487.08,287.63,50.00,150.00
69,1,1.4078,4.8135,1.6485,491.99,286.99,50.00,150.00
70,1,1.4731,4.8358,1.6485,496.85,286.36,50.00,150.00
71,1,1.5384,4.8581,1.6485,501.67,285.73,50.00,150.00
72,1,1.6037,4.8804,1.6485,506.44,285.11,50.00,150.00
73,1,1.6690,4.9027,1.6485,511.17,284.50,50.00,150.00
74,1,1.7343,4.9251,1.6485,515.86,283.89,50.00,150.00
75,1,1.7996,4.9474,1.6485,520.50,283.28,50.00,150.00
76,1,1.8650,4.9697,1.6485,525.11,282.68,50.00,150.00
77,1,1.9303,4.9920,1.6485,529.67,282.09,50.00,150.00
78,1,1.9956,5.0143,1.6485,534.19,281.50,50.00,150.00
79,1,2.0609,5.0367,1.6485,538.67,280.92,50.00,150.00
80,1,2.1262,5.0590,1.6485,543.11,280.34,50.00,150.00
81,1,2.1915,5.0813,1.6485,547.51,279.77,50.00,150.00
82,1,2.2568,5.1036,1.6485,551.88,279.20,50.00,150.00
83,1,2.3221,5.1259,1.6485,556.20,278.64,50.00,150.00
84,1,2.3874,5.1483,1.6485,560.49,278.08,50.00,150.00
85,1,2.4527,5.1706,1.6485,564.74,277.53,50.00,150.00
86,1,2.5180,5.1929,1.6485,568.96,276.98,50.00,150.00
87,1,2.5833,5.2152,1.6485,573.14,276.44,50.00,150.00
88,1,2.6486,5.2375,1.6485,577.28,275.90,50.00,150.00
89,1,2.7139,5.2599,1.6485,581.39,275.36,50.00,150.00
90,1,2.7792,5.2822,1.6485,585.46,274.83,50.00,150.00
91,1,2.8446,5.3045,1.6485,589.50,274.31,50.00,150.00
92,1,2.9099,5.3268,1.6485,593.51,273.79,50.00,150.00
93,1,2.9752,5.3491,1.6485,597.48,273.27,50.00,150.00
94,1,3.0405,5.3715,1.6485,601.42,272.76,50.00,150.00
95,1,3.1058,5.3938,1.6485,605.32,272.25,50.00,150.00
96,1,3.1711,5.4161,1.6485,609.20,271.75,50.00,150.00
97,1,3.2364,5.4384,1.6485,613.04,271.25,50.00,150.00
98,1,3.3017,5.4607,1.6485,616.85,270.75,50.00,150.00
99,1,3.3670,5.4831,1.6485,620.63,270.26,50.00,150.00
100,1,3.4323,5.5054,1.6485,624.38,269.77,50.00,150.00
