frame,ped_id,world_pX,world_pZ,world_pY,bb_left,bb_top,bb_w,bb_h
59,1,2.5451,8.7721,1.6485,491.05,225.17,50.00,150.00
60,1,2.5966,8.8010,1.6485,493.01,224.92,50.00,150.00
61,1,2.6481,8.8299,1.6485,494.96,224.68,50.00,150.00
62,1,2.6995,8.8588,1.6485,496.89,224.43,50.00,150.00
63,1,2.7510,8.8876,1.6485,498.81,224.19,50.00,150.00
64,1,2.8025,8.9165,1.6485,500.72,223.95,50.00,150.00
65,1,2.8540,8.9454,1.6485,502.62,223.71,50.00,150.00
66,1,2.9055,8.9743,1.6485,504.50,223.48,50.00,150.00
67,1,2.9569,9.0031,1.6485,506.37,223.24,50.00,150.00
68,1,3.0084,9.0320,1.6485,508.23,223.01,50.00,150.00
69,1,3.0599,9.0609,1.6485,510.08,222.77,50.00,150.00
70,1,3.1114,9.0898,1.6485,511.92,222.54,50.00,150.00
71,1,3.1629,9.1187,1.6485,513.74,222.31,50.00,150.00
72,1,3.2143,9.1475,1.6485,515.56,222.08,50.00,150.00
73,1,3.2658,9.1764,1.6485,517.36,221.86,50.00,150.00
74,1,3.3173,9.2053,1.6485,519.15,221.63,50.00,150.00
75,1,3.3688,9.2342,1.6485,520.93,221.41,50.00,150.00
76,1,3.4203,9.2630,1.6485,522.69,221.19,50.00,150.00
77,1,3.4717,9.2919,1.6485,524.45,220.96,50.00,150.00
78,1,3.5232,9.3208,1.6485,526.20,220.74,50.00,150.00
79,1,3.5747,9.3497,1.6485,527.93,220.53,50.00,150.00
80,1,3.6262,9.3786,1.6485,529.66,220.31,50.00,150.00
81,1,3.6777,9.4074,1.6485,531.37,220.09,50.00,150.00
82,1,3.7291,9.4363,1.6485,533.08,219.88,50.00,150.00
83,1,3.7806,9.4652,1.6485,534.77,219.67,50.00,150.00
84,1,3.8321,9.4941,1.6485,536.45,219.45,50.00,150.00
85,1,3.8836,9.5230,1.6485,538.13,219.24,50.00,150.00
86,1,3.9351,9.5518,1.6485,539.79,219.03,50.00,150.00
87,1,3.9865,9.5807,1.6485,541.44,218.83,50.00,150.00
88,1,4.0380,9.6096,1.6485,543.08,218.62,50.00,150.00
89,1,4.0895,9.6385,1.6485,544.72,218.41,50.00,150.00
90,1,4.1410,9.6674,1.6485,546.34,218.21,50.00,150.00
91,1,4.1925,9.6962,1.6485,547.95,218.01,50.00,150.00
92,1,4.2439,9.7251,1.6485,549.56,217.80,50.00,150.00
93,1,4.2954,9.7540,1.6485,551.15,217.60,50.00,150.00
94,1,4.3469,9.7829,1.6485,552.74,217.40,50.00,150.00
95,1,4.3984,9.8117,1.6485,554.31,217.21,50.00,150.00
96,1,4.4499,9.8406,1.6485,555.88,217.01,50.00,150.00
97,1,4.5013,9.8695,1.6485,557.43,216.81,50.00,150.00
98,1,4.5528,9.8984,1.6485,558.98,216.62,50.00,150.00
99,1,4.6043,9.9273,1.6485,560.52,216.42,50.00,150.00
100,1,4.6558,9.9561,1.6485,562.05,216.23,50.00,150.00
