frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,1.434425,4.398269,1.647412,0.002316,0.000005,0.000000,0.000005,0.002268,0.000000,0.000000,0.000000,0.008418
3,2,-3.350514,4.692676,1.644693,0.002241,-0.000042,-0.000001,-0.000042,0.001700,0.000005,-0.000001,0.000005,0.008293
3,3,1.986836,3.306971,1.595453,0.002320,0.000001,-0.000000,0.000001,0.002217,-0.000000,-0.000000,-0.000000,0.008419
4,1,1.440908,4.395110,1.649718,0.002157,-0.000046,0.000000,-0.000046,0.002202,0.000001,0.000000,0.000001,0.007440
4,2,-3.346191,4.706600,1.627551,0.002001,0.000122,0.000000,0.000122,0.001292,-0.000004,0.000000,-0.000004,0.007079
4,3,1.984597,3.292836,1.589490,0.002230,-0.000016,-0.000000,-0.000016,0.002188,-0.000001,-0.000000,-0.000001,0.007501
5,1,1.473754,4.413296,1.658784,0.002128,-0.000006,0.000001,-0.000006,0.002095,-0.000000,0.000001,-0.000000,0.006752
5,2,-3.324924,4.721377,1.623816,0.001831,0.000226,0.000000,0.000226,0.001044,-0.000000,0.000000,-0.000000,0.006137
5,3,1.978681,3.270716,1.584492,0.002155,-0.000033,-0.000000,-0.000033,0.002164,-0.000001,-0.000000,-0.000001,0.006979
6,1,1.449404,4.411712,1.662945,0.002053,0.000040,0.000000,0.000040,0.002044,0.000000,0.000000,0.000000,0.006191
6,2,-3.273964,4.742515,1.618592,0.001745,0.000288,0.000001,0.000288,0.000934,-0.000000,0.000001,-0.000000,0.005412
6,3,2.004149,3.244451,1.572313,0.002106,-0.000006,0.000000,-0.000006,0.002103,-0.000001,0.000000,-0.000001,0.006641
7,1,1.420847,4.450346,1.677405,0.001976,0.000005,0.000000,0.000005,0.002029,-0.000000,0.000000,-0.000000,0.005697
7,2,-3.233366,4.769733,1.625895,0.001681,0.000216,0.000001,0.000216,0.001157,0.000002,0.000001,0.000002,0.004856
7,3,2.017979,3.219347,1.556562,0.002118,0.000029,0.000004,0.000029,0.002050,0.000000,0.000004,0.000000,0.006315
8,1,1.399056,4.529428,1.702263,0.001867,-0.000138,0.000007,-0.000138,0.002148,-0.000003,0.000007,-0.000003,0.005248
8,2,-3.208719,4.792508,1.631915,0.001658,0.000112,-0.000000,0.000112,0.001468,0.000000,-0.000000,0.000000,0.004423
8,3,1.980286,3.155727,1.525444,0.002075,0.000056,0.000012,0.000056,0.002033,0.000011,0.000012,0.000011,0.005999
9,1,1.370185,4.512765,1.685858,0.001744,-0.000106,0.000011,-0.000106,0.002043,-0.000002,0.000011,-0.000002,0.004855
9,2,-3.184271,4.811344,1.647642,0.001623,0.000105,-0.000000,0.000105,0.001536,-0.000000,-0.000000,-0.000000,0.004081
9,3,1.970416,3.122672,1.510521,0.001948,-0.000007,0.000001,-0.000007,0.001954,0.000002,0.000001,0.000002,0.005572
10,1,1.367302,4.573924,1.689474,0.001636,-0.000176,-0.000002,-0.000176,0.002053,-0.000007,-0.000002,-0.000007,0.004483
10,2,-3.180313,4.822219,1.659321,0.001592,0.000142,-0.000002,0.000142,0.001516,-0.000000,-0.000002,-0.000000,0.003806
10,3,1.956737,3.093432,1.496511,0.001860,-0.000037,0.000004,-0.000037,0.001883,-0.000003,0.000004,-0.000003,0.005150
11,1,1.347262,4.562755,1.680527,0.001572,-0.000168,0.000007,-0.000168,0.001956,0.000004,0.000007,0.000004,0.004216
11,2,-3.175055,4.852582,1.677707,0.001489,0.000209,-0.000004,0.000209,0.001445,0.000004,-0.000004,0.000004,0.003588
