frame,ped_id,world_pX,world_pZ,world_pY,bb_left,bb_top,bb_w,bb_h
1,1,1.6082,4.4434,2.0285,519.77,332.61,50.00,150.00
2,1,1.6007,4.4459,2.0285,519.02,332.51,50.00,150.00
3,1,1.5894,4.4496,2.0285,517.88,332.35,50.00,150.00
4,1,1.5744,4.4546,2.0285,516.37,332.15,50.00,150.00
5,1,1.5556,4.4609,2.0285,514.49,331.89,50.00,150.00
6,1,1.5331,4.4684,2.0285,512.24,331.59,50.00,150.00
7,1,1.5068,4.4771,2.0285,509.62,331.23,50.00,150.00
8,1,1.4767,4.4871,2.0285,506.64,330.83,50.00,150.00
9,1,1.4429,4.4984,2.0285,503.30,330.38,50.00,150.00
10,1,1.4053,4.5109,2.0285,499.61,329.88,50.00,150.00
11,1,1.3639,4.5246,2.0285,495.58,329.33,50.00,150.00
12,1,1.3188,4.5396,2.0285,491.21,328.74,50.00,150.00
13,1,1.2700,4.5558,2.0285,486.50,328.10,50.00,150.00
14,1,1.2191,4.5728,2.0285,481.64,327.44,50.00,150.00
15,1,1.1682,4.5897,2.0285,476.81,326.79,50.00,150.00
16,1,1.1173,4.6066,2.0285,472.01,326.14,50.00,150.00
17,1,1.0664,4.6236,2.0285,467.25,325.49,50.00,150.00
18,1,1.0155,4.6405,2.0285,462.53,324.85,50.00,150.00
19,1,0.9646,4.6574,2.0285,457.84,324.22,50.00,150.00
20,1,0.9136,4.6743,2.0285,453.18,323.59,50.00,150.00
21,1,0.8627,4.6913,2.0285,448.56,322.96,50.00,150.00
22,1,0.8118,4.7082,2.0285,443.97,322.34,50.00,150.00
23,1,0.7609,4.7251,2.0285,439.42,321.72,50.00,150.00
24,1,0.7100,4.7421,2.0285,434.89,321.11,50.00,150.00
25,1,0.6591,4.7590,2.0285,430.40,320.50,50.00,150.00
26,1,0.6082,4.7759,2.0285,425.94,319.89,50.00,150.00
27,1,0.5573,4.7928,2.0285,421.51,319.29,50.00,150.00
28,1,0.5064,4.8098,2.0285,417.12,318.70,50.00,150.00
29,1,0.4555,4.8267,2.0285,412.75,318.11,50.00,150.00
30,1,0.4046,4.8436,2.0285,408.41,317.52,50.00,150.00
31,1,0.3537,4.8606,2.0285,404.11,316.94,50.00,150.00
32,1,0.3028,4.8775,2.0285,399.83,316.36,50.00,150.00
33,1,0.2519,4.8944,2.0285,395.59,315.78,50.00,150.00
34,1,0.2010,4.9113,2.0285,391.37,315.21,50.00,150.00
35,1,0.1501,4.9283,2.0285,387.18,314.64,50.00,150.00
36,1,0.0992,4.9452,2.0285,383.02,314.08,50.00,150.00
37,1,0.0483,4.9621,2.0285,378.89,313.52,50.00,150.00
38,1,-0.0026,4.9791,2.0285,374.79,312.96,50.00,150.00
39,1,-0.0535,4.9960,2.0285,370.71,312.41,50.00,150.00
40,1,-0.1044,5.0129,2.0285,366.67,311.86,50.00,150.00
