frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-0.116881,3.932121,1.622894,0.002200,0.000013,-0.000000,0.000013,0.001272,-0.000001,-0.000000,-0.000001,0.008262
3,2,-3.562580,4.777715,1.611239,0.002193,-0.000002,0.000000,-0.000002,0.001203,-0.000000,0.000000,-0.000000,0.008258
4,1,-0.077475,3.942021,1.606892,0.001982,0.000008,0.000000,0.000008,0.001239,-0.000002,0.000000,-0.000002,0.007013
4,2,-3.537897,4.784360,1.607178,0.001973,0.000003,0.000000,0.000003,0.000944,-0.000000,0.000000,-0.000000,0.007000
5,1,-0.052752,3.951923,1.601174,0.001852,0.000038,-0.000001,0.000038,0.001341,-0.000000,-0.000001,-0.000000,0.006056
5,2,-3.509285,4.797427,1.596197,0.001838,0.000015,0.000000,0.000015,0.000946,-0.000002,0.000000,-0.000002,0.006044
6,1,-0.026166,3.958616,1.598941,0.001766,0.000072,-0.000001,0.000072,0.001315,-0.000000,-0.000001,-0.000000,0.005331
6,2,-3.469313,4.797019,1.585838,0.001755,0.000062,0.000000,0.000062,0.001044,0.000000,0.000000,0.000000,0.005316
7,1,0.001457,3.964642,1.598879,0.001714,0.000090,-0.000001,0.000090,0.001269,-0.000000,-0.000001,-0.000000,0.004774
7,2,-3.429910,4.769839,1.577580,0.001720,0.000040,0.000000,0.000040,0.001301,0.000001,0.000000,0.000001,0.004778
8,1,0.023416,3.972035,1.605032,0.001684,0.000100,-0.000001,0.000100,0.001243,-0.000000,-0.000001,-0.000000,0.004340
8,2,-3.410297,4.753589,1.573730,0.001676,-0.000043,-0.000000,-0.000043,0.001366,0.000000,-0.000000,0.000000,0.004344
9,1,0.042538,3.974369,1.608717,0.001660,0.000116,-0.000000,0.000116,0.001217,-0.000001,-0.000000,-0.000001,0.003995
9,2,-3.358524,4.742052,1.576208,0.001645,-0.000109,0.000002,-0.000109,0.001341,0.000001,0.000002,0.000001,0.004003
10,1,0.061141,3.976441,1.619088,0.001645,0.000123,-0.000000,0.000123,0.001182,-0.000001,-0.000000,-0.000001,0.003720
10,2,-3.306945,4.736527,1.582625,0.001652,-0.000084,0.000002,-0.000084,0.001432,0.000002,0.000002,0.000002,0.003737
11,1,0.080188,3.980133,1.627298,0.001637,0.000123,-0.000000,0.000123,0.001154,-0.000000,-0.000000,-0.000000,0.003498
11,2,-3.249202,4.757634,1.596060,0.001667,-0.000043,0.000004,-0.000043,0.001499,0.000010,0.000004,0.000010,0.003548
12,1,0.108481,4.001168,1.645476,0.001635,0.000120,0.000000,0.000120,0.001161,0.000006,0.000000,0.000006,0.003330
12,2,-3.197134,4.763563,1.604149,0.001655,-0.000001,0.000001,-0.000001,0.001459,0.000001,0.000001,0.000001,0.003371
13,1,0.146947,4.032526,1.653501,0.001614,0.000142,0.000000,0.000142,0.001266,0.000003,0.000000,0.000003,0.003195
13,2,-3.218782,4.797293,1.616197,0.001797,0.000009,-0.000015,0.000009,0.001501,0.000008,-0.000015,0.000008,0.003312
14,1,0.189168,4.077465,1.664802,0.001592,0.000126,0.000000,0.000126,0.001438,0.000003,0.000000,0.000003,0.003095
14,2,-3.217729,4.810181,1.625198,0.001666,0.000145,-0.000005,0.000145,0.001230,0.000004,-0.000005,0.000004,0.003193
15,1,0.237863,4.126388,1.674941,0.001603,0.000076,0.000001,0.000076,0.001566,0.000001,0.000001,0.000001,0.003020
15,2,-3.173416,4.820697,1.627544,0.001570,0.000259,0.000001,0.000259,0.001123,0.000000,0.000001,0.000000,0.003112
16,1,0.285465,4.179326,1.666712,0.001636,0.000038,-0.000004,0.000038,0.001622,-0.000002,-0.000004,-0.000002,0.002971
16,2,-3.103705,4.858870,1.623801,0.001640,0.000260,-0.000005,0.000260,0.001223,-0.000002,-0.000005,-0.000002,0.003082
17,1,0.352749,4.224876,1.654701,0.001646,0.000038,-0.000011,0.000038,0.001634,0.000002,-0.000011,0.000002,0.002958
17,2,-3.045881,4.906711,1.614311,0.001677,0.000106,-0.000004,0.000106,0.001494,-0.000005,-0.000004,-0.000005,0.003057
18,1,0.423884,4.268443,1.646385,0.001639,0.000047,-0.000007,0.000047,0.001618,0.000002,-0.000007,0.000002,0.002940
18,2,-2.983877,4.940767,1.612108,0.001692,0.000024,-0.000002,0.000024,0.001632,0.000000,-0.000002,0.000000,0.003032
19,1,0.496570,4.211739,1.625665,0.001738,0.000011,-0.000018,0.000011,0.001868,0.000091,-0.000018,0.000091,0.003203
19,2,-2.887214,4.997378,1.616719,0.001721,0.000052,0.000001,0.000052,0.001648,0.000001,0.000001,0.000001,0.003036
20,1,0.544081,4.210080,1.618598,0.001647,0.000081,-0.000001,0.000081,0.001422,0.000016,-0.000001,0.000016,0.003117
20,2,-2.826072,5.034220,1.626432,0.001694,0.000011,-0.000001,0.000011,0.001669,-0.000000,-0.000001,-0.000000,0.003020
21,1,0.591542,4.292935,1.631961,0.001736,0.000032,-0.000004,0.000032,0.001818,0.000060,-0.000004,0.000060,0.003443
21,2,-2.772254,5.043364,1.633528,0.001678,0.000065,-0.000001,0.000065,0.001625,-0.000004,-0.000001,-0.000004,0.003022
22,1,0.618702,4.358030,1.644203,0.001710,0.000041,-0.000022,0.000041,0.001657,0.000064,-0.000022,0.000064,0.003572
22,2,-2.761570,5.014938,1.634805,0.001791,0.000180,0.000001,0.000180,0.001589,-0.000000,0.000001,-0.000000,0.003089
23,1,0.663924,4.417598,1.650712,0.001574,0.000123,0.000005,0.000123,0.001540,0.000010,0.000005,0.000010,0.003502
23,2,-2.706479,4.978618,1.630324,0.001719,0.000089,-0.000006,0.000089,0.001563,0.000022,-0.000006,0.000022,0.003218
24,1,0.734488,4.461136,1.647543,0.001595,0.000084,0.000008,0.000084,0.001601,-0.000005,0.000008,-0.000005,0.003517
24,2,-2.642836,5.009666,1.629511,0.001700,0.000112,-0.000004,0.000112,0.001228,-0.000004,-0.000004,-0.000004,0.003178
25,1,0.825501,4.490842,1.644164,0.001664,0.000044,0.000001,0.000044,0.001642,-0.000004,0.000001,-0.000004,0.003540
25,2,-2.551126,4.970468,1.613563,0.001733,0.000022,-0.000022,0.000022,0.001421,0.000032,-0.000022,0.000032,0.003283
26,1,0.910604,4.511705,1.640436,0.001655,0.000033,0.000000,0.000033,0.001608,-0.000003,0.000000,-0.000003,0.003491
26,2,-2.489839,4.953588,1.611186,0.007528,-0.000034,-0.000028,-0.000034,0.005345,-0.000013,-0.000028,-0.000013,0.005787
27,1,0.966132,4.519795,1.638496,0.001662,0.000037,0.000002,0.000037,0.001572,-0.000002,0.000002,-0.000002,0.003422
28,1,0.991676,4.526786,1.638506,0.001709,0.000070,0.000001,0.000070,0.001489,-0.000002,0.000001,-0.000002,0.003357
28,2,-2.442114,5.033432,1.611402,0.002433,-0.000005,-0.000001,-0.000005,0.002407,-0.000003,-0.000001,-0.000003,0.008018
29,1,1.012236,4.535334,1.643854,0.001701,0.000100,-0.000001,0.000100,0.001355,-0.000001,-0.000001,-0.000001,0.003277
