frame,ped_id,world_pX,world_pZ,world_pY,bb_left,bb_top,bb_w,bb_h
34,1,-3.0231,6.6490,1.6485,193.13,249.17,50.00,150.00
34,2,-0.8276,3.2328,2.0285,272.60,400.99,50.00,150.00
35,1,-3.0217,6.7201,1.6485,195.14,248.12,50.00,150.00
35,2,-0.8909,3.2205,2.0285,264.35,401.95,50.00,150.00
36,1,-3.0204,6.7911,1.6485,197.10,247.10,50.00,150.00
36,2,-0.9543,3.2083,2.0285,256.03,402.91,50.00,150.00
37,1,-3.0190,6.8621,1.6485,199.02,246.09,50.00,150.00
37,2,-1.0176,3.1960,2.0285,247.64,403.88,50.00,150.00
38,1,-3.0176,6.9331,1.6485,200.90,245.11,50.00,150.00
38,2,-1.0809,3.1838,2.0285,239.19,404.85,50.00,150.00
39,1,-3.0163,7.0042,1.6485,202.74,244.14,50.00,150.00
39,2,-1.1443,3.1715,2.0285,230.68,405.84,50.00,150.00
40,1,-3.0149,7.0752,1.6485,204.55,243.20,50.00,150.00
40,2,-1.2076,3.1593,2.0285,222.10,406.83,50.00,150.00
41,1,-3.0135,7.1462,1.6485,206.32,242.27,50.00,150.00
41,2,-1.2710,3.1471,2.0285,213.46,407.83,50.00,150.00
42,1,-3.0122,7.2173,1.6485,208.06,241.36,50.00,150.00
42,2,-1.3343,3.1348,2.0285,204.74,408.84,50.00,150.00
43,1,-3.0108,7.2883,1.6485,209.76,240.47,50.00,150.00
43,2,-1.3976,3.1226,2.0285,195.96,409.85,50.00,150.00
44,1,-3.0094,7.3593,1.6485,211.43,239.60,50.00,150.00
44,2,-1.4610,3.1103,2.0285,187.11,410.87,50.00,150.00
45,1,-3.0081,7.4303,1.6485,213.07,238.74,50.00,150.00
45,2,-1.5243,3.0981,2.0285,178.19,411.90,50.00,150.00
46,1,-3.0067,7.5014,1.6485,214.67,237.90,50.00,150.00
46,2,-1.5877,3.0858,2.0285,169.20,412.94,50.00,150.00
47,1,-3.0053,7.5724,1.6485,216.25,237.08,50.00,150.00
47,2,-1.6510,3.0736,2.0285,160.14,413.99,50.00,150.00
48,1,-3.0040,7.6434,1.6485,217.79,236.27,50.00,150.00
48,2,-1.7143,3.0613,2.0285,151.00,415.05,50.00,150.00
49,1,-3.0026,7.7145,1.6485,219.31,235.48,50.00,150.00
49,2,-1.7777,3.0491,2.0285,141.79,416.11,50.00,150.00
50,1,-3.0012,7.7855,1.6485,220.80,234.70,50.00,150.00
50,2,-1.8410,3.0368,2.0285,132.51,417.19,50.00,150.00
51,1,-2.9999,7.8565,1.6485,222.27,233.93,50.00,150.00
51,2,-1.9044,3.0246,2.0285,123.15,418.27,50.00,150.00
52,1,-2.9985,7.9275,1.6485,223.70,233.18,50.00,150.00
52,2,-1.9677,3.0123,2.0285,113.72,419.36,50.00,150.00
53,1,-2.9971,7.9986,1.6485,225.12,232.44,50.00,150.00
53,2,-2.0310,3.0001,2.0285,104.20,420.46,50.00,150.00
54,1,-2.9958,8.0696,1.6485,226.50,231.71,50.00,150.00
54,2,-2.0944,2.9879,2.0285,94.61,421.57,50.00,150.00
55,1,-2.9944,8.1406,1.6485,227.87,231.00,50.00,150.00
55,2,-2.1577,2.9756,2.0285,84.95,422.68,50.00,150.00
56,1,-2.9930,8.2117,1.6485,229.21,230.30,50.00,150.00
56,2,-2.2211,2.9634,2.0285,75.20,423.81,50.00,150.00
57,1,-2.9917,8.2827,1.6485,230.52,229.61,50.00,150.00
57,2,-2.2844,2.9511,2.0285,65.37,424.95,50.00,150.00
58,1,-2.9903,8.3537,1.6485,231.82,228.93,50.00,150.00
58,2,-2.3477,2.9389,2.0285,55.46,426.09,50.00,150.00
59,1,-2.9889,8.4248,1.6485,233.09,228.27,50.00,150.00
59,2,-2.4111,2.9266,2.0285,45.46,427.25,50.00,150.00
60,1,-2.9876,8.4958,1.6485,234.34,227.61,50.00,150.00
60,2,-2.4744,2.9144,2.0285,35.38,428.41,50.00,150.00
61,1,-2.9862,8.5668,1.6485,235.57,226.97,50.00,150.00
61,2,-2.5378,2.9021,2.0285,25.22,429.59,50.00,150.00
62,1,-2.9848,8.6378,1.6485,236.78,226.34,50.00,150.00
62,2,-2.6011,2.8899,2.0285,14.97,430.77,50.00,150.00
63,1,-2.9835,8.7089,1.6485,237.97,225.72,50.00,150.00
63,2,-2.6644,2.8776,2.0285,4.63,431.97,50.00,150.00
64,1,-2.9821,8.7799,1.6485,239.14,225.10,50.00,150.00
64,2,-2.7278,2.8654,2.0285,0.00,433.17,50.00,150.00
65,1,-2.9807,8.8509,1.6485,240.29,224.50,50.00,150.00
65,2,-2.7911,2.8531,2.0285,0.00,434.39,50.00,150.00
66,1,-2.9794,8.9220,1.6485,241.43,223.91,50.00,150.00
67,1,-2.9780,8.9930,1.6485,242.54,223.32,50.00,150.00
68,1,-2.9766,9.0640,1.6485,243.64,222.75,50.00,150.00
69,1,-2.9752,9.1350,1.6485,244.72,222.18,50.00,150.00
70,1,-2.9739,9.2061,1.6485,245.79,221.63,50.00,150.00
71,1,-2.9725,9.2771,1.6485,246.83,221.08,50.00,150.00
72,1,-2.9711,9.3481,1.6485,247.87,220.54,50.00,150.00
73,1,-2.9698,9.4192,1.6485,248.88,220.01,50.00,150.00
74,1,-2.9684,9.4902,1.6485,249.89,219.48,50.00,150.00
75,1,-2.9670,9.5612,1.6485,250.87,218.97,50.00,150.00
76,1,-2.9657,9.6323,1.6485,251.84,218.46,50.00,150.00
77,1,-2.9643,9.7033,1.6485,252.80,217.96,50.00,150.00
78,1,-2.9629,9.7743,1.6485,253.75,217.46,50.00,150.00
79,1,-2.9616,9.8453,1.6485,254.68,216.98,50.00,150.00
80,1,-2.9602,9.9164,1.6485,255.59,216.50,50.00,150.00
81,1,-2.9588,9.9874,1.6485,256.50,216.02,50.00,150.00
82,1,-2.9575,10.0584,1.6485,257.39,215.56,50.00,150.00
83,1,-2.9561,10.1295,1.6485,258.27,215.10,50.00,150.00
84,1,-2.9547,10.2005,1.6485,259.13,214.64,50.00,150.00
85,1,-2.9534,10.2715,1.6485,259.99,214.20,50.00,150.00
86,1,-2.9520,10.3425,1.6485,260.83,213.76,50.00,150.00
87,1,-2.9506,10.4136,1.6485,261.66,213.32,50.00,150.00
88,1,-2.9493,10.4846,1.6485,262.48,212.89,50.00,150.00
89,1,-2.9479,10.5556,1.6485,263.29,212.47,50.00,150.00
90,1,-2.9465,10.6267,1.6485,264.09,212.05,50.00,150.00
91,1,-2.9452,10.6977,1.6485,264.88,211.64,50.00,150.00
92,1,-2.9438,10.7687,1.6485,265.65,211.23,50.00,150.00
93,1,-2.9424,10.8398,1.6485,266.42,210.83,50.00,150.00
94,1,-2.9411,10.9108,1.6485,267.18,210.44,50.00,150.00
95,1,-2.9397,10.9818,1.6485,267.93,210.04,50.00,150.00
96,1,-2.9383,11.0528,1.6485,268.66,209.66,50.00,150.00
97,1,-2.9370,11.1239,1.6485,269.39,209.28,50.00,150.00
98,1,-2.9356,11.1949,1.6485,270.11,208.90,50.00,150.00
99,1,-2.9342,11.2659,1.6485,270.82,208.53,50.00,150.00
100,1,-2.9329,11.3370,1.6485,271.52,208.16,50.00,150.00
