frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-1.161992,3.125811,1.814505,0.002296,0.000000,0.000000,0.000000,0.024427,0.000000,0.000000,0.000000,0.002296
3,2,0.841966,3.595788,1.600126,0.006426,0.000000,0.000000,0.000000,0.032324,0.000000,0.000000,0.000000,0.006426
4,1,-1.164045,3.113603,1.814010,0.009237,0.000000,0.000000,0.000000,0.024236,0.000000,0.000000,0.000000,0.009237
4,2,0.800147,3.606470,1.611733,0.006442,0.000000,0.000000,0.000000,0.032517,0.000000,0.000000,0.000000,0.006442
5,2,0.776553,3.591974,1.614070,0.006210,0.000000,0.000000,0.000000,0.032256,0.000000,0.000000,0.000000,0.006210
6,2,0.763871,3.604944,1.629171,0.006166,0.000000,0.000000,0.000000,0.032489,0.000000,0.000000,0.000000,0.006166
7,1,-1.342434,3.114366,1.852973,0.002530,0.000000,0.000000,0.000000,0.024248,0.000000,0.000000,0.000000,0.002530
7,2,0.737699,3.636988,1.659379,0.006257,0.000000,0.000000,0.000000,0.033069,0.000000,0.000000,0.000000,0.006257
8,1,-1.342301,3.069352,1.831105,0.001816,0.000000,0.000000,0.000000,0.023552,0.000000,0.000000,0.000000,0.001816
8,2,0.722913,3.649195,1.676647,0.006246,0.000000,0.000000,0.000000,0.033292,0.000000,0.000000,0.000000,0.006246
9,1,-1.346816,3.038834,1.813482,0.001635,0.000000,0.000000,0.000000,0.023086,0.000000,0.000000,0.000000,0.001635
9,2,0.704730,3.678950,1.706740,0.006445,0.000000,0.000000,0.000000,0.033837,0.000000,0.000000,0.000000,0.006445
10,1,-1.366130,2.983902,1.789083,0.001501,0.000000,0.000000,0.000000,0.022259,0.000000,0.000000,0.000000,0.001501
10,2,0.660726,3.617151,1.704982,0.006252,0.000000,0.000000,0.000000,0.032709,0.000000,0.000000,0.000000,0.006252
11,1,-1.405680,2.942702,1.772176,0.001392,0.000000,0.000000,0.000000,0.021649,0.000000,0.000000,0.000000,0.001392
11,2,0.619784,3.584344,1.717047,0.006162,0.000000,0.000000,0.000000,0.032119,0.000000,0.000000,0.000000,0.006162
12,1,-1.449834,2.879377,1.744053,0.001264,0.000000,0.000000,0.000000,0.020727,0.000000,0.000000,0.000000,0.001264
12,2,0.584498,3.534753,1.714773,0.005987,0.000000,0.000000,0.000000,0.031236,0.000000,0.000000,0.000000,0.005987
13,1,-1.492000,2.813001,1.724411,0.001103,0.000000,0.000000,0.000000,0.019782,0.000000,0.000000,0.000000,0.001103
13,2,0.548055,3.472953,1.700852,0.005634,0.000000,0.000000,0.000000,0.030154,0.000000,0.000000,0.000000,0.005634
14,1,-1.526904,2.743572,1.702984,0.000946,0.000000,0.000000,0.000000,0.018818,0.000000,0.000000,0.000000,0.000946
14,2,0.517457,3.405814,1.676122,0.005310,0.000000,0.000000,0.000000,0.028999,0.000000,0.000000,0.000000,0.005310
15,1,-1.582060,2.696269,1.687460,0.000808,0.000000,0.000000,0.000000,0.018175,0.000000,0.000000,0.000000,0.000808
15,2,0.495020,3.355459,1.662163,0.005014,0.000000,0.000000,0.000000,0.028148,0.000000,0.000000,0.000000,0.005014
16,1,-1.614755,2.626841,1.664353,0.000680,0.000000,0.000000,0.000000,0.017251,0.000000,0.000000,0.000000,0.000680
16,2,0.473149,3.293660,1.623999,0.004737,0.000000,0.000000,0.000000,0.027120,0.000000,0.000000,0.000000,0.004737
17,1,-1.642184,2.565804,1.645546,0.000575,0.000000,0.000000,0.000000,0.016458,0.000000,0.000000,0.000000,0.000575
17,2,0.430147,3.246357,1.592127,0.004671,0.000000,0.000000,0.000000,0.026347,0.000000,0.000000,0.000000,0.004671
18,1,-1.684354,2.511635,1.625724,0.000479,0.000000,0.000000,0.000000,0.015771,0.000000,0.000000,0.000000,0.000479
18,2,0.366559,3.178454,1.555307,0.004565,0.000000,0.000000,0.000000,0.025256,0.000000,0.000000,0.000000,0.004565
19,1,-1.725316,2.451362,1.599696,0.000405,0.000000,0.000000,0.000000,0.015023,0.000000,0.000000,0.000000,0.000405
19,2,0.306945,3.147173,1.543576,0.004513,0.000000,0.000000,0.000000,0.024762,0.000000,0.000000,0.000000,0.004513
20,1,-1.750922,2.400244,1.579419,0.001200,0.000000,0.000000,0.000000,0.014403,0.000000,0.000000,0.000000,0.001200
20,2,0.263418,3.117418,1.532644,0.004390,0.000000,0.000000,0.000000,0.024296,0.000000,0.000000,0.000000,0.004390
21,2,0.227994,3.074693,1.517862,0.004175,0.000000,0.000000,0.000000,0.023634,0.000000,0.000000,0.000000,0.004175
22,2,0.188351,3.021286,1.506129,0.003940,0.000000,0.000000,0.000000,0.022820,0.000000,0.000000,0.000000,0.003940
23,2,0.146094,2.972458,1.491895,0.003707,0.000000,0.000000,0.000000,0.022089,0.000000,0.000000,0.000000,0.003707
23,4,-1.887803,2.259861,1.532535,0.000259,0.000000,0.000000,0.000000,0.012767,0.000000,0.000000,0.000000,0.000259
24,2,0.087265,2.946517,1.484803,0.003551,0.000000,0.000000,0.000000,0.021705,0.000000,0.000000,0.000000,0.003551
24,4,-3.247559,3.801785,2.596532,0.002955,0.000000,0.000000,0.000000,0.036134,0.000000,0.000000,0.000000,0.002955
25,2,0.010323,2.912947,1.464919,0.003370,0.000000,0.000000,0.000000,0.021213,0.000000,0.000000,0.000000,0.003370
26,2,-0.057411,2.896162,1.457569,0.003329,0.000000,0.000000,0.000000,0.020969,0.000000,0.000000,0.000000,0.003329
27,1,-0.122840,2.890059,1.441420,0.000251,0.000000,0.000000,0.000000,0.020881,0.000000,0.000000,0.000000,0.000251
27,2,-0.098253,2.880140,1.454507,0.009849,0.000000,0.000000,0.000000,0.020738,0.000000,0.000000,0.000000,0.009849
28,1,-0.136696,2.866407,1.427520,0.005424,0.000000,0.000000,0.000000,0.020541,0.000000,0.000000,0.000000,0.005424
29,1,-0.160255,2.843519,1.426463,0.004360,0.000000,0.000000,0.000000,0.020214,0.000000,0.000000,0.000000,0.004360
30,1,-0.185692,2.806134,1.421119,0.003760,0.000000,0.000000,0.000000,0.019686,0.000000,0.000000,0.000000,0.003760
31,1,-0.210466,2.758068,1.410816,0.003302,0.000000,0.000000,0.000000,0.019017,0.000000,0.000000,0.000000,0.003302
32,1,-0.219122,2.701610,1.383711,0.002933,0.000000,0.000000,0.000000,0.018247,0.000000,0.000000,0.000000,0.002933
33,1,-0.249216,2.655833,1.365182,0.002713,0.000000,0.000000,0.000000,0.017634,0.000000,0.000000,0.000000,0.002713
34,1,-0.267480,2.623789,1.354982,0.008354,0.000000,0.000000,0.000000,0.017211,0.000000,0.000000,0.000000,0.008354
34,2,-0.309673,2.607767,1.339740,0.003899,0.000000,0.000000,0.000000,0.017001,0.000000,0.000000,0.000000,0.003899
35,2,-0.346845,2.569619,1.329741,0.003542,0.000000,0.000000,0.000000,0.016507,0.000000,0.000000,0.000000,0.003542
36,2,-0.395279,2.522316,1.298171,0.002979,0.000000,0.000000,0.000000,0.015905,0.000000,0.000000,0.000000,0.002979
37,2,-0.441731,2.478828,1.273951,0.002660,0.000000,0.000000,0.000000,0.015361,0.000000,0.000000,0.000000,0.002660
38,1,-0.488322,2.442969,1.270369,0.002930,0.000000,0.000000,0.000000,0.014920,0.000000,0.000000,0.000000,0.002930
38,2,-0.484987,2.444495,1.255544,0.009714,0.000000,0.000000,0.000000,0.014939,0.000000,0.000000,0.000000,0.009714
39,1,-0.534261,2.409400,1.258647,0.002653,0.000000,0.000000,0.000000,0.014513,0.000000,0.000000,0.000000,0.002653
40,1,-0.565020,2.334630,1.224616,0.013830,0.000000,0.000000,0.000000,0.013626,0.000000,0.000000,0.000000,0.013830
41,1,-0.620552,2.271305,1.211560,0.002343,0.000000,0.000000,0.000000,0.012897,0.000000,0.000000,0.000000,0.002343
42,1,-0.674110,2.236973,1.206923,0.001711,0.000000,0.000000,0.000000,0.012510,0.000000,0.000000,0.000000,0.001711
43,1,-0.710178,2.280461,1.234052,0.001632,0.000000,0.000000,0.000000,0.013001,0.000000,0.000000,0.000000,0.001632
44,1,-0.764281,2.298772,1.253232,0.005790,0.000000,0.000000,0.000000,0.013211,0.000000,0.000000,0.000000,0.005790
44,2,-0.689748,2.289616,1.224943,0.002880,0.000000,0.000000,0.000000,0.013106,0.000000,0.000000,0.000000,0.002880
45,2,-0.674395,2.292668,1.212566,0.002342,0.000000,0.000000,0.000000,0.013141,0.000000,0.000000,0.000000,0.002342
46,2,-0.644718,2.302587,1.210762,0.002263,0.000000,0.000000,0.000000,0.013255,0.000000,0.000000,0.000000,0.002263
47,2,-0.645517,2.299535,1.210167,0.002105,0.000000,0.000000,0.000000,0.013220,0.000000,0.000000,0.000000,0.002105
