frame,ped_id,world_pX,world_pZ,world_pY,bb_left,bb_top,bb_w,bb_h
23,1,0.1486,3.1980,1.6485,393.59,356.19,50.00,150.00
24,1,0.1037,3.1611,1.6485,388.13,358.60,50.00,150.00
25,1,0.0589,3.1241,1.6485,382.54,361.07,50.00,150.00
26,1,0.0140,3.0872,1.6485,376.82,363.59,50.00,150.00
27,1,-0.0308,3.0503,1.6485,370.95,366.17,50.00,150.00
28,1,-0.0757,3.0134,1.6485,364.95,368.82,50.00,150.00
29,1,-0.1206,2.9765,1.6485,358.80,371.53,50.00,150.00
30,1,-0.1654,2.9396,1.6485,352.49,374.31,50.00,150.00
31,1,-0.2103,2.9027,1.6485,346.02,377.16,50.00,150.00
32,1,-0.2552,2.8658,1.6485,339.39,380.09,50.00,150.00
33,1,-0.3000,2.8289,1.6485,332.58,383.09,50.00,150.00
34,1,-0.3449,2.7920,1.6485,325.59,386.17,50.00,150.00
35,1,-0.3898,2.7551,1.6485,318.41,389.34,50.00,150.00
36,1,-0.4346,2.7182,1.6485,311.04,392.58,50.00,150.00
37,1,-0.4795,2.6813,1.6485,303.47,395.92,50.00,150.00
38,1,-0.5243,2.6444,1.6485,295.69,399.35,50.00,150.00
39,1,-0.5692,2.6075,1.6485,287.68,402.88,50.00,150.00
40,1,-0.6141,2.5706,1.6485,279.45,406.51,50.00,150.00
41,1,-0.6589,2.5337,1.6485,270.97,410.25,50.00,150.00
42,1,-0.7038,2.4968,1.6485,262.25,414.10,50.00,150.00
43,1,-0.7033,2.4775,1.6485,261.44,416.15,50.00,150.00
44,1,-0.6911,2.4671,1.6485,262.95,417.28,50.00,150.00
45,1,-0.6731,2.4617,1.6485,265.63,417.86,50.00,150.00
46,1,-0.6505,2.4591,1.6485,269.19,418.15,50.00,150.00
47,1,-0.6473,2.4490,1.6485,269.28,419.25,50.00,150.00
48,1,-0.6519,2.4376,1.6485,268.02,420.52,50.00,150.00
49,1,-0.6618,2.4248,1.6485,265.82,421.94,50.00,150.00
50,1,-0.6570,2.4176,1.6485,266.29,422.75,50.00,150.00
51,1,-0.6464,2.4135,1.6485,267.87,423.21,50.00,150.00
52,1,-0.6312,2.4113,1.6485,270.29,423.46,50.00,150.00
53,1,-0.6302,2.4033,1.6485,270.12,424.37,50.00,150.00
54,1,-0.6353,2.3938,1.6485,268.84,425.47,50.00,150.00
55,1,-0.6298,2.3881,1.6485,269.51,426.12,50.00,150.00
56,1,-0.6190,2.3847,1.6485,271.17,426.51,50.00,150.00
57,1,-0.6193,2.3771,1.6485,270.78,427.39,50.00,150.00
58,1,-0.6122,2.3725,1.6485,271.78,427.93,50.00,150.00
59,1,-0.6139,2.3648,1.6485,271.17,428.84,50.00,150.00
60,1,-0.6074,2.3602,1.6485,272.05,429.39,50.00,150.00
61,1,-0.6093,2.3526,1.6485,271.40,430.29,50.00,150.00
62,1,-0.6031,2.3480,1.6485,272.26,430.84,50.00,150.00
63,1,-0.5919,2.3450,1.6485,274.03,431.19,50.00,150.00
64,1,-0.5921,2.3376,1.6485,273.68,432.08,50.00,150.00
65,1,-0.5978,2.3286,1.6485,272.31,433.18,50.00,150.00
66,1,-0.5927,2.3229,1.6485,272.94,433.87,50.00,150.00
67,1,-0.5823,2.3193,1.6485,274.58,434.30,50.00,150.00
68,1,-0.5827,2.3117,1.6485,274.17,435.25,50.00,150.00
69,1,-0.5756,2.3068,1.6485,275.18,435.85,50.00,150.00
70,1,-0.5774,2.2989,1.6485,274.54,436.83,50.00,150.00
71,1,-0.5709,2.2939,1.6485,275.45,437.46,50.00,150.00
72,1,-0.5595,2.2905,1.6485,277.30,437.88,50.00,150.00
73,1,-0.5596,2.2827,1.6485,276.94,438.86,50.00,150.00
74,1,-0.5654,2.2734,1.6485,275.52,440.06,50.00,150.00
75,1,-0.5602,2.2674,1.6485,276.17,440.82,50.00,150.00
76,1,-0.5496,2.2634,1.6485,277.87,441.33,50.00,150.00
77,1,-0.5501,2.2554,1.6485,277.45,442.36,50.00,150.00
78,1,-0.5561,2.2459,1.6485,275.95,443.61,50.00,150.00
79,1,-0.5509,2.2398,1.6485,276.61,444.40,50.00,150.00
80,1,-0.5404,2.2359,1.6485,278.33,444.92,50.00,150.00
81,1,-0.5408,2.2279,1.6485,277.90,445.97,50.00,150.00
82,1,-0.5336,2.2228,1.6485,278.97,446.65,50.00,150.00
83,1,-0.5353,2.2148,1.6485,278.31,447.73,50.00,150.00
84,1,-0.5288,2.2096,1.6485,279.27,448.42,50.00,150.00
85,1,-0.5308,2.2017,1.6485,278.57,449.50,50.00,150.00
