3,1,272.00,369.00,50.00,188.00,1
3,2,132.00,353.00,54.00,141.00,1
3,3,206.00,366.00,50.00,180.00,1
4,1,272.00,371.00,50.00,183.00,1
4,2,137.00,352.00,48.00,141.00,1
4,3,195.00,368.00,53.00,178.00,1
5,1,273.00,372.00,49.00,182.00,1
5,2,143.00,351.00,40.00,141.00,1
5,3,196.00,368.00,50.00,177.00,1
6,1,277.00,371.00,55.00,184.00,1
6,2,147.00,352.00,37.00,134.00,1
6,3,184.00,367.00,58.00,187.00,1
7,1,277.00,371.00,56.00,184.00,1
7,2,147.00,352.00,37.00,134.00,1
7,3,184.00,367.00,58.00,187.00,1
8,1,277.00,371.00,56.00,184.00,1
8,2,147.00,352.00,37.00,134.00,1
8,3,184.00,367.00,58.00,187.00,1
9,1,276.00,372.00,60.00,184.00,1
9,2,145.00,351.00,47.00,135.00,1
9,3,177.00,369.00,63.00,187.00,1
10,1,277.00,372.00,61.00,185.00,1
10,2,145.00,351.00,47.00,135.00,1
10,3,170.00,370.00,70.00,189.00,1
11,1,281.00,373.00,58.00,186.00,1
11,3,160.00,376.00,80.00,192.00,1
12,1,294.00,376.00,65.00,194.00,1
12,3,140.00,372.00,92.00,195.00,1
13,1,294.00,376.00,65.00,194.00,1
13,3,136.00,376.00,96.00,191.00,1
14,1,294.00,376.00,65.00,194.00,1
14,3,136.00,377.00,95.00,192.00,1
15,1,296.00,376.00,73.00,200.00,1
15,3,139.00,380.00,79.00,188.00,1
16,1,299.00,376.00,77.00,203.00,1
16,3,143.00,378.00,53.00,189.00,1
17,1,301.00,377.00,81.00,206.00,1
17,2,130.00,379.00,59.00,188.00,1
17,3,143.00,378.00,53.00,189.00,1
18,1,313.00,381.00,74.00,215.00,1
18,2,55.00,382.00,135.00,198.00,1
19,1,313.00,381.00,74.00,215.00,1
19,2,55.00,382.00,135.00,198.00,1
19,3,55.00,381.00,135.00,199.00,1
20,1,313.00,381.00,74.00,215.00,1
20,3,55.00,381.00,135.00,199.00,1
20,4,174.00,349.00,69.00,125.00,1
21,1,312.00,384.00,71.00,216.00,1
21,3,54.00,384.00,128.00,212.00,1
21,4,174.00,349.00,77.00,125.00,1
22,1,312.00,384.00,66.00,213.00,1
22,2,72.00,386.00,97.00,211.00,1
22,3,54.00,384.00,128.00,212.00,1
22,4,176.00,349.00,76.00,125.00,1
23,1,306.00,384.00,70.00,211.00,1
23,2,181.00,351.00,69.00,122.00,1
23,3,73.00,388.00,82.00,212.00,1
23,4,176.00,349.00,76.00,125.00,1
24,1,285.00,388.00,84.00,212.00,1
24,2,31.00,390.00,104.00,210.00,1
24,3,73.00,388.00,82.00,212.00,1
25,1,285.00,386.00,84.00,213.00,1
25,2,31.00,390.00,104.00,210.00,1
25,3,27.00,390.00,107.00,209.00,1
26,1,285.00,386.00,84.00,213.00,1
26,2,218.00,349.00,38.00,116.00,1
26,3,27.00,390.00,107.00,209.00,1
27,1,291.00,388.00,78.00,212.00,1
27,2,224.00,348.00,40.00,117.00,1
27,3,18.00,388.00,108.00,212.00,1
28,1,280.00,390.00,87.00,210.00,1
28,2,222.00,346.00,47.00,119.00,1
28,3,1.00,392.00,127.00,207.00,1
29,1,272.00,392.00,91.00,208.00,1
29,2,223.00,348.00,52.00,118.00,1
29,3,1.00,392.00,127.00,207.00,1
29,4,0.00,393.00,130.00,206.00,1
30,1,275.00,396.00,74.00,203.00,1
30,2,224.00,348.00,63.00,115.00,1
30,4,0.00,404.00,109.00,196.00,1
31,1,275.00,396.00,74.00,203.00,1
31,2,225.00,348.00,63.00,115.00,1
31,4,0.00,404.00,109.00,196.00,1
32,1,275.00,396.00,74.00,203.00,1
32,2,225.00,349.00,63.00,114.00,1
32,4,0.00,404.00,109.00,196.00,1
33,1,278.00,398.00,76.00,201.00,1
33,2,227.00,347.00,60.00,115.00,1
33,4,0.00,404.00,91.00,195.00,1
34,1,282.00,398.00,62.00,201.00,1
34,2,233.00,346.00,53.00,117.00,1
34,4,0.00,406.00,63.00,193.00,1
35,1,275.00,400.00,70.00,200.00,1
35,2,239.00,347.00,46.00,116.00,1
35,4,0.00,406.00,55.00,194.00,1
36,1,261.00,402.00,77.00,198.00,1
36,2,239.00,347.00,46.00,116.00,1
36,4,0.00,406.00,55.00,194.00,1
37,1,261.00,400.00,78.00,200.00,1
38,1,261.00,400.00,78.00,200.00,1
39,1,256.00,398.00,83.00,202.00,1
40,1,250.00,408.00,63.00,191.00,1
40,2,275.00,344.00,39.00,103.00,1
41,1,246.00,410.00,77.00,189.00,1
41,2,281.00,344.00,33.00,103.00,1
42,1,215.00,416.00,105.00,184.00,1
42,2,287.00,342.00,34.00,106.00,1
43,1,215.00,416.00,105.00,184.00,1
43,2,287.00,342.00,34.00,106.00,1
44,1,215.00,416.00,105.00,184.00,1
44,2,287.00,342.00,34.00,106.00,1
45,1,208.00,416.00,107.00,184.00,1
45,2,287.00,342.00,34.00,106.00,1
