frame,ped_id,world_pX,world_pZ,world_pY,bb_left,bb_top,bb_w,bb_h
31,5,1.7374,4.6257,1.6485,525.24,292.55,50.00,150.00
32,1,1.2459,2.5875,1.6485,567.60,404.84,50.00,150.00
32,2,-0.2073,5.5382,1.6485,360.03,269.06,50.00,150.00
32,3,-0.7817,2.8290,1.6485,264.47,383.09,50.00,150.00
32,4,-2.3987,4.5294,1.6485,163.17,295.58,50.00,150.00
32,5,1.7444,4.5890,1.6485,527.05,293.69,50.00,150.00
33,1,1.2804,2.5385,1.6485,576.76,409.76,50.00,150.00
33,2,-0.2247,5.4835,1.6485,358.61,270.25,50.00,150.00
33,3,-0.7490,2.8016,1.6485,268.06,385.37,50.00,150.00
33,4,-2.4307,4.4711,1.6485,157.54,297.48,50.00,150.00
33,5,1.7498,4.5483,1.6485,528.88,294.98,50.00,150.00
34,1,1.3139,2.4887,1.6485,586.18,414.95,50.00,150.00
34,2,-0.2422,5.4287,1.6485,357.15,271.47,50.00,150.00
34,3,-0.7099,2.7755,1.6485,272.69,387.58,50.00,150.00
34,4,-2.4627,4.4127,1.6485,151.77,299.43,50.00,150.00
34,5,1.7542,4.5037,1.6485,530.80,296.41,50.00,150.00
35,1,1.3468,2.4386,1.6485,595.92,420.41,50.00,150.00
35,2,-0.2597,5.3739,1.6485,355.67,272.71,50.00,150.00
35,3,-0.6653,2.7493,1.6485,278.20,389.84,50.00,150.00
35,4,-2.4947,4.3544,1.6485,145.84,301.43,50.00,150.00
35,5,1.7582,4.4553,1.6485,532.86,298.00,50.00,150.00
36,1,1.3793,2.3882,1.6485,606.03,426.11,50.00,150.00
36,2,-0.2772,5.3191,1.6485,354.16,273.97,50.00,150.00
36,3,-0.6158,2.7223,1.6485,284.51,392.22,50.00,150.00
36,4,-2.5267,4.2961,1.6485,139.75,303.49,50.00,150.00
36,5,1.7620,4.4040,1.6485,535.03,299.73,50.00,150.00
37,1,1.4117,2.3377,1.6485,616.55,432.08,50.00,150.00
37,2,-0.2946,5.2643,1.6485,352.61,275.26,50.00,150.00
37,3,-0.5617,2.6939,1.6485,291.60,394.77,50.00,150.00
37,4,-2.5586,4.2378,1.6485,133.49,305.60,50.00,150.00
37,5,1.7655,4.3528,1.6485,537.24,301.49,50.00,150.00
38,1,1.4439,2.2871,1.6485,627.53,438.31,50.00,150.00
38,2,-0.3121,5.2095,1.6485,351.03,276.58,50.00,150.00
38,3,-0.5044,2.6646,1.6485,299.28,397.46,50.00,150.00
38,4,-2.5906,4.1794,1.6485,127.06,307.77,50.00,150.00
38,5,1.7688,4.3015,1.6485,539.48,303.30,50.00,150.00
39,1,1.4857,2.2440,1.6485,639.82,443.85,50.00,150.00
39,2,-0.3296,5.1547,1.6485,349.42,277.92,50.00,150.00
39,3,-0.4970,2.6329,1.6485,299.49,400.45,50.00,150.00
39,4,-2.6226,4.1211,1.6485,120.45,310.01,50.00,150.00
39,5,1.7721,4.2502,1.6485,541.78,305.15,50.00,150.00
40,2,-0.3471,5.0999,1.6485,347.78,279.30,50.00,150.00
40,3,-0.4767,2.6059,1.6485,301.83,403.04,50.00,150.00
40,4,-2.6546,4.0628,1.6485,113.64,312.30,50.00,150.00
40,5,1.7753,4.1989,1.6485,544.12,307.04,50.00,150.00
41,2,-0.3646,5.0451,1.6485,346.09,280.70,50.00,150.00
41,3,-0.4482,2.5816,1.6485,305.56,405.42,50.00,150.00
41,4,-2.6866,4.0044,1.6485,106.64,314.67,50.00,150.00
41,5,1.7785,4.1476,1.6485,546.52,308.98,50.00,150.00
42,2,-0.3821,4.9903,1.6485,344.38,282.14,50.00,150.00
42,3,-0.4134,2.5583,1.6485,310.37,407.75,50.00,150.00
42,4,-2.7185,3.9461,1.6485,99.43,317.10,50.00,150.00
42,5,1.7816,4.0964,1.6485,548.97,310.97,50.00,150.00
43,2,-0.3995,4.9355,1.6485,342.62,283.60,50.00,150.00
43,3,-0.3732,2.5347,1.6485,316.10,410.15,50.00,150.00
43,4,-2.7505,3.8878,1.6485,92.01,319.61,50.00,150.00
43,5,1.7848,4.0451,1.6485,551.49,313.01,50.00,150.00
44,2,-0.4170,4.8808,1.6485,340.82,285.10,50.00,150.00
44,3,-0.3282,2.5101,1.6485,322.70,412.70,50.00,150.00
44,4,-2.7825,3.8295,1.6485,84.36,322.19,50.00,150.00
44,5,1.7880,3.9938,1.6485,554.07,315.11,50.00,150.00
45,2,-0.4345,4.8260,1.6485,338.99,286.64,50.00,150.00
45,3,-0.2786,2.4841,1.6485,330.14,415.45,50.00,150.00
45,4,-2.8145,3.7711,1.6485,76.47,324.86,50.00,150.00
45,5,1.8008,3.9848,1.6485,555.77,315.48,50.00,150.00
46,2,-0.4520,4.7712,1.6485,337.11,288.20,50.00,150.00
46,3,-0.2245,2.4564,1.6485,338.45,418.44,50.00,150.00
46,4,-2.8465,3.7128,1.6485,68.34,327.60,50.00,150.00
46,5,1.8091,3.9693,1.6485,557.31,316.13,50.00,150.00
47,2,-0.4695,4.7164,1.6485,335.18,289.81,50.00,150.00
47,3,-0.1671,2.4274,1.6485,347.47,421.65,50.00,150.00
47,4,-2.8784,3.6545,1.6485,59.94,330.44,50.00,150.00
47,5,1.8148,3.9492,1.6485,558.81,316.97,50.00,150.00
48,2,-0.4870,4.6616,1.6485,333.21,291.45,50.00,150.00
48,3,-0.1625,2.4043,1.6485,347.96,424.26,50.00,150.00
48,4,-2.9104,3.5961,1.6485,51.27,333.36,50.00,150.00
48,5,1.8189,3.9250,1.6485,560.37,318.00,50.00,150.00
49,2,-0.5045,4.6068,1.6485,331.20,293.14,50.00,150.00
49,3,-0.1471,2.3841,1.6485,350.31,426.59,50.00,150.00
49,4,-2.9424,3.5378,1.6485,42.32,336.39,50.00,150.00
49,5,1.8223,3.8969,1.6485,562.05,319.21,50.00,150.00
50,2,-0.5219,4.5520,1.6485,329.14,294.86,50.00,150.00
50,3,-0.1246,2.3653,1.6485,353.94,428.78,50.00,150.00
50,4,-2.9744,3.4795,1.6485,33.07,339.51,50.00,150.00
50,5,1.8252,3.8650,1.6485,563.89,320.61,50.00,150.00
51,2,-0.5394,4.4972,1.6485,327.02,296.62,50.00,150.00
51,3,-0.0962,2.3467,1.6485,358.60,430.99,50.00,150.00
51,4,-3.0064,3.4211,1.6485,23.50,342.74,50.00,150.00
51,5,1.8279,3.8293,1.6485,565.94,322.20,50.00,150.00
52,2,-0.5569,4.4424,1.6485,324.86,298.43,50.00,150.00
52,3,-0.0628,2.3274,1.6485,364.20,433.32,50.00,150.00
52,4,-3.0383,3.3628,1.6485,13.60,346.09,50.00,150.00
52,5,1.8307,3.7898,1.6485,568.23,324.00,50.00,150.00
53,2,-0.5744,4.3876,1.6485,322.64,300.29,50.00,150.00
53,3,-0.0248,2.3068,1.6485,370.71,435.85,50.00,150.00
53,4,-3.0703,3.3045,1.6485,3.34,349.55,50.00,150.00
53,5,1.8336,3.7464,1.6485,570.77,326.01,50.00,150.00
54,2,-0.5919,4.3329,1.6485,320.36,302.19,50.00,150.00
54,3,0.0179,2.2847,1.6485,378.13,438.62,50.00,150.00
54,4,-3.1023,3.2461,1.6485,0.00,353.13,50.00,150.00
54,5,1.8366,3.6993,1.6485,573.59,328.25,50.00,150.00
55,2,-0.6094,4.2781,1.6485,318.02,304.14,50.00,150.00
55,3,0.0649,2.2607,1.6485,386.48,441.68,50.00,150.00
55,4,-3.1343,3.1878,1.6485,0.00,356.85,50.00,150.00
55,5,1.8398,3.6484,1.6485,576.71,330.74,50.00,150.00
56,2,-0.6268,4.2233,1.6485,315.63,306.13,50.00,150.00
56,3,0.1162,2.2348,1.6485,395.81,445.06,50.00,150.00
56,5,1.8430,3.5971,1.6485,579.94,333.31,50.00,150.00
57,2,-0.6443,4.1685,1.6485,313.17,308.19,50.00,150.00
57,3,0.1719,2.2069,1.6485,406.16,448.79,50.00,150.00
57,5,1.8462,3.5458,1.6485,583.27,335.97,50.00,150.00
58,2,-0.6618,4.1137,1.6485,310.65,310.29,50.00,150.00
58,5,1.8493,3.4945,1.6485,586.68,338.70,50.00,150.00
59,2,-0.6793,4.0589,1.6485,308.06,312.46,50.00,150.00
59,5,1.8525,3.4432,1.6485,590.20,341.51,50.00,150.00
60,2,-0.6968,4.0041,1.6485,305.39,314.68,50.00,150.00
60,5,1.8557,3.3920,1.6485,593.83,344.40,50.00,150.00
61,2,-0.7143,3.9493,1.6485,302.66,316.97,50.00,150.00
61,5,1.8816,3.3576,1.6485,599.17,346.39,50.00,150.00
62,2,-0.7318,3.8945,1.6485,299.84,319.31,50.00,150.00
62,5,1.9180,3.3339,1.6485,605.12,347.79,50.00,150.00
63,2,-0.7492,3.8397,1.6485,296.95,321.73,50.00,150.00
63,5,1.9412,3.2986,1.6485,610.39,349.90,50.00,150.00
64,2,-0.7667,3.7850,1.6485,293.97,324.22,50.00,150.00
64,5,1.9563,3.2568,1.6485,615.27,352.47,50.00,150.00
65,2,-0.7842,3.7302,1.6485,290.91,326.77,50.00,150.00
65,5,1.9868,3.2289,1.6485,621.13,354.22,50.00,150.00
66,2,-0.8017,3.6754,1.6485,287.75,329.41,50.00,150.00
66,5,2.0063,3.1919,1.6485,626.43,356.59,50.00,150.00
67,2,-0.8192,3.6206,1.6485,284.50,332.13,50.00,150.00
67,5,2.0385,3.1672,1.6485,632.44,358.19,50.00,150.00
68,2,-0.8367,3.5658,1.6485,281.15,334.92,50.00,150.00
68,5,2.0590,3.1325,1.6485,637.91,360.50,50.00,150.00
69,2,-0.8541,3.5110,1.6485,277.69,337.81,50.00,150.00
69,5,2.0725,3.0918,1.6485,643.13,363.27,50.00,150.00
70,2,-0.8716,3.4562,1.6485,274.12,340.79,50.00,150.00
70,5,2.1015,3.0655,1.6485,649.21,365.10,50.00,150.00
71,2,-0.8891,3.4014,1.6485,270.44,343.86,50.00,150.00
71,5,2.1200,3.0303,1.6485,654.85,367.60,50.00,150.00
72,2,-0.9066,3.3466,1.6485,266.64,347.03,50.00,150.00
72,5,2.1324,2.9895,1.6485,660.32,370.57,50.00,150.00
73,2,-0.9241,3.2918,1.6485,262.71,350.31,50.00,150.00
73,5,2.1606,2.9640,1.6485,666.58,372.47,50.00,150.00
74,2,-0.9416,3.2371,1.6485,258.65,353.70,50.00,150.00
74,5,2.1966,2.9478,1.6485,673.06,373.69,50.00,150.00
75,2,-0.9591,3.1823,1.6485,254.45,357.21,50.00,150.00
75,5,2.2193,2.9185,1.6485,679.17,375.94,50.00,150.00
76,2,-0.9765,3.1275,1.6485,250.10,360.84,50.00,150.00
76,5,2.2341,2.8824,1.6485,685.04,378.77,50.00,150.00
77,2,-0.9940,3.0727,1.6485,245.60,364.60,50.00,150.00
77,5,2.2442,2.8413,1.6485,690.94,382.08,50.00,150.00
78,2,-1.0115,3.0179,1.6485,240.93,368.50,50.00,150.00
78,5,2.2709,2.8166,1.6485,697.51,384.11,50.00,150.00
79,2,-1.0290,2.9631,1.6485,236.09,372.54,50.00,150.00
79,5,2.2881,2.7834,1.6485,703.82,386.90,50.00,150.00
80,2,-1.0465,2.9083,1.6485,231.07,376.73,50.00,150.00
80,5,2.2996,2.7448,1.6485,710.11,390.24,50.00,150.00
81,2,-1.0640,2.8535,1.6485,225.86,381.08,50.00,150.00
81,5,2.3263,2.7213,1.6485,716.94,392.31,50.00,150.00
82,2,-1.0814,2.7987,1.6485,220.44,385.61,50.00,150.00
82,5,2.3435,2.6893,1.6485,723.57,395.20,50.00,150.00
83,2,-1.0989,2.7439,1.6485,214.80,390.31,50.00,150.00
83,5,2.3721,2.6695,1.6485,730.44,397.01,50.00,150.00
84,2,-1.1164,2.6892,1.6485,208.94,395.21,50.00,150.00
84,5,2.3904,2.6399,1.6485,737.19,399.78,50.00,150.00
85,2,-1.1339,2.6344,1.6485,202.83,400.31,50.00,150.00
85,5,2.4024,2.6045,1.6485,743.97,403.18,50.00,150.00
86,2,-1.1514,2.5796,1.6485,196.46,405.62,50.00,150.00
86,5,2.4284,2.5827,1.6485,750.00,405.32,50.00,150.00
87,2,-1.1689,2.5248,1.6485,189.82,411.17,50.00,150.00
87,5,2.4613,2.5688,1.6485,750.00,406.69,50.00,150.00
88,2,-1.1864,2.4700,1.6485,182.88,416.96,50.00,150.00
88,5,2.4822,2.5425,1.6485,750.00,409.35,50.00,150.00
89,2,-1.2038,2.4152,1.6485,175.62,423.02,50.00,150.00
89,5,2.4958,2.5095,1.6485,750.00,412.76,50.00,150.00
90,2,-1.2213,2.3604,1.6485,168.03,429.36,50.00,150.00
91,2,-1.2388,2.3056,1.6485,160.08,436.00,50.00,150.00
92,2,-1.2563,2.2508,1.6485,151.74,442.96,50.00,150.00
