frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-0.130489,3.943694,1.619781,0.006703,0.000000,0.000000,0.000000,0.038882,0.000000,0.000000,0.000000,0.006703
3,2,-3.563122,4.769970,1.603902,0.006658,0.000000,0.000000,0.000000,0.056882,0.000000,0.000000,0.000000,0.006658
4,1,-0.084675,3.952850,1.600369,0.006391,0.000000,0.000000,0.000000,0.039063,0.000000,0.000000,0.000000,0.006391
4,2,-3.541887,4.785229,1.599854,0.006409,0.000000,0.000000,0.000000,0.057246,0.000000,0.000000,0.000000,0.006409
5,1,-0.057163,3.957427,1.595447,0.006023,0.000000,0.000000,0.000000,0.039153,0.000000,0.000000,0.000000,0.006023
5,2,-3.512903,4.807355,1.586547,0.006206,0.000000,0.000000,0.000000,0.057777,0.000000,0.000000,0.000000,0.006206
6,1,-0.028374,3.958953,1.594495,0.005808,0.000000,0.000000,0.000000,0.039183,0.000000,0.000000,0.000000,0.005808
6,2,-3.467705,4.788281,1.573581,0.005970,0.000000,0.000000,0.000000,0.057319,0.000000,0.000000,0.000000,0.005970
7,1,0.000902,3.964294,1.600134,0.005694,0.000000,0.000000,0.000000,0.039289,0.000000,0.000000,0.000000,0.005694
7,2,-3.421449,4.743267,1.565202,0.005734,0.000000,0.000000,0.000000,0.056246,0.000000,0.000000,0.000000,0.005734
8,1,0.020191,3.973449,1.612330,0.005680,0.000000,0.000000,0.000000,0.039471,0.000000,0.000000,0.000000,0.005680
8,2,-3.417012,4.747845,1.569338,0.005660,0.000000,0.000000,0.000000,0.056355,0.000000,0.000000,0.000000,0.005660
9,1,0.039300,3.968109,1.610143,0.005629,0.000000,0.000000,0.000000,0.039365,0.000000,0.000000,0.000000,0.005629
9,2,-3.355588,4.737926,1.575307,0.005578,0.000000,0.000000,0.000000,0.056120,0.000000,0.000000,0.000000,0.005578
10,1,0.058512,3.970398,1.624713,0.005565,0.000000,0.000000,0.000000,0.039410,0.000000,0.000000,0.000000,0.005565
10,2,-3.311696,4.742504,1.592475,0.005455,0.000000,0.000000,0.000000,0.056228,0.000000,0.000000,0.000000,0.005455
11,1,0.081324,3.978790,1.633310,0.005546,0.000000,0.000000,0.000000,0.039577,0.000000,0.000000,0.000000,0.005546
11,2,-3.254677,4.770733,1.615852,0.005401,0.000000,0.000000,0.000000,0.056900,0.000000,0.000000,0.000000,0.005401
12,1,0.106331,4.016938,1.667839,0.005550,0.000000,0.000000,0.000000,0.040339,0.000000,0.000000,0.000000,0.005550
12,2,-3.202962,4.763866,1.614574,0.005238,0.000000,0.000000,0.000000,0.056736,0.000000,0.000000,0.000000,0.005238
13,1,0.142418,4.052033,1.665653,0.005555,0.000000,0.000000,0.000000,0.041047,0.000000,0.000000,0.000000,0.005555
13,2,-3.243710,4.824140,1.635279,0.005255,0.000000,0.000000,0.000000,0.058181,0.000000,0.000000,0.000000,0.005255
14,1,0.183654,4.099336,1.678720,0.005603,0.000000,0.000000,0.000000,0.042011,0.000000,0.000000,0.000000,0.005603
14,2,-3.227058,4.821088,1.634248,0.005197,0.000000,0.000000,0.000000,0.058107,0.000000,0.000000,0.000000,0.005197
15,1,0.236916,4.134432,1.683808,0.005660,0.000000,0.000000,0.000000,0.042734,0.000000,0.000000,0.000000,0.005660
15,2,-3.187091,4.840162,1.636561,0.005130,0.000000,0.000000,0.000000,0.058568,0.000000,0.000000,0.000000,0.005130
16,1,0.286070,4.185550,1.655848,0.005785,0.000000,0.000000,0.000000,0.043797,0.000000,0.000000,0.000000,0.005785
16,2,-3.095862,4.840162,1.606578,0.005036,0.000000,0.000000,0.000000,0.058568,0.000000,0.000000,0.000000,0.005036
17,1,0.350657,4.222171,1.627081,0.005602,0.000000,0.000000,0.000000,0.044567,0.000000,0.000000,0.000000,0.005602
17,2,-3.052230,4.906538,1.592808,0.005178,0.000000,0.000000,0.000000,0.060185,0.000000,0.000000,0.000000,0.005178
18,1,0.418134,4.258793,1.621933,0.005600,0.000000,0.000000,0.000000,0.045343,0.000000,0.000000,0.000000,0.005600
18,2,-2.988952,4.926375,1.598206,0.005316,0.000000,0.000000,0.000000,0.060673,0.000000,0.000000,0.000000,0.005316
19,1,0.490951,4.173343,1.582847,0.005308,0.000000,0.000000,0.000000,0.043542,0.000000,0.000000,0.000000,0.005308
19,2,-2.892926,4.975204,1.609790,0.005517,0.000000,0.000000,0.000000,0.061882,0.000000,0.000000,0.000000,0.005517
20,1,0.541180,4.206149,1.600384,0.005288,0.000000,0.000000,0.000000,0.044229,0.000000,0.000000,0.000000,0.005288
20,2,-2.833092,5.008011,1.631476,0.005587,0.000000,0.000000,0.000000,0.062700,0.000000,0.000000,0.000000,0.005587
21,1,0.590449,4.351873,1.658244,0.005612,0.000000,0.000000,0.000000,0.047347,0.000000,0.000000,0.000000,0.005612
21,2,-2.774301,5.018692,1.639358,0.005560,0.000000,0.000000,0.000000,0.062968,0.000000,0.000000,0.000000,0.005560
22,1,0.612707,4.391547,1.663693,0.005617,0.000000,0.000000,0.000000,0.048214,0.000000,0.000000,0.000000,0.005617
22,2,-2.758234,4.998856,1.634685,0.005401,0.000000,0.000000,0.000000,0.062471,0.000000,0.000000,0.000000,0.005401
23,1,0.664017,4.435035,1.662089,0.005645,0.000000,0.000000,0.000000,0.049174,0.000000,0.000000,0.000000,0.005645
23,2,-2.681844,4.934005,1.614252,0.005210,0.000000,0.000000,0.000000,0.060861,0.000000,0.000000,0.000000,0.005210
24,1,0.741680,4.454108,1.644198,0.005494,0.000000,0.000000,0.000000,0.049598,0.000000,0.000000,0.000000,0.005494
24,2,-2.638258,5.016403,1.620726,0.005276,0.000000,0.000000,0.000000,0.062911,0.000000,0.000000,0.000000,0.005276
25,1,0.827543,4.473945,1.635109,0.005168,0.000000,0.000000,0.000000,0.050040,0.000000,0.000000,0.000000,0.005168
25,2,-2.531911,4.926375,1.575935,0.004826,0.000000,0.000000,0.000000,0.060673,0.000000,0.000000,0.000000,0.004826
26,1,0.907475,4.487679,1.623265,0.005034,0.000000,0.000000,0.000000,0.050348,0.000000,0.000000,0.000000,0.005034
26,2,-2.480819,4.938582,1.574314,0.014433,0.000000,0.000000,0.000000,0.060974,0.000000,0.000000,0.000000,0.014433
27,1,0.961240,4.509804,1.629241,0.005150,0.000000,0.000000,0.000000,0.050846,0.000000,0.000000,0.000000,0.005150
28,1,0.985460,4.528878,1.632102,0.005279,0.000000,0.000000,0.000000,0.051277,0.000000,0.000000,0.000000,0.005279
28,2,-2.447010,5.036240,1.604726,0.006949,0.000000,0.000000,0.000000,0.063409,0.000000,0.000000,0.000000,0.006949
29,1,1.007614,4.535744,1.644708,0.005462,0.000000,0.000000,0.000000,0.051432,0.000000,0.000000,0.000000,0.005462
29,2,-2.368001,5.080491,1.617950,0.005839,0.000000,0.000000,0.000000,0.064528,0.000000,0.000000,0.000000,0.005839
30,1,1.045598,4.561685,1.647095,0.005567,0.000000,0.000000,0.000000,0.052022,0.000000,0.000000,0.000000,0.005567
30,2,-2.301261,5.112535,1.641549,0.005857,0.000000,0.000000,0.000000,0.065345,0.000000,0.000000,0.000000,0.005857
31,1,1.074077,4.591440,1.655541,0.005529,0.000000,0.000000,0.000000,0.052703,0.000000,0.000000,0.000000,0.005529
31,2,-2.257954,5.133135,1.653224,0.005807,0.000000,0.000000,0.000000,0.065873,0.000000,0.000000,0.000000,0.005807
32,1,1.101245,4.631113,1.673179,0.005486,0.000000,0.000000,0.000000,0.053618,0.000000,0.000000,0.000000,0.005486
32,2,-2.248449,5.105669,1.646189,0.005554,0.000000,0.000000,0.000000,0.065170,0.000000,0.000000,0.000000,0.005554
