frame,ped_id,world_pX,world_pZ,world_pY,bb_left,bb_top,bb_w,bb_h
1,1,-0.7121,4.5436,1.6485,312.31,295.13,50.00,150.00
1,2,2.8819,4.5822,1.6485,626.57,293.90,50.00,150.00
1,3,1.5844,3.8221,1.6485,540.82,322.52,50.00,150.00
2,1,-0.7102,4.5356,1.6485,312.37,295.38,50.00,150.00
2,2,2.8890,4.5818,1.6485,627.21,293.92,50.00,150.00
2,3,1.5763,3.8241,1.6485,539.87,322.43,50.00,150.00
3,1,-0.7073,4.5236,1.6485,312.46,295.77,50.00,150.00
3,2,2.8998,4.5825,1.6485,628.12,293.90,50.00,150.00
3,3,1.5634,3.8253,1.6485,538.48,322.38,50.00,150.00
4,1,-0.7035,4.5077,1.6485,312.57,296.28,50.00,150.00
4,2,2.9142,4.5839,1.6485,629.30,293.85,50.00,150.00
4,3,1.5459,3.8260,1.6485,536.62,322.35,50.00,150.00
5,1,-0.6987,4.4878,1.6485,312.72,296.93,50.00,150.00
5,2,2.9324,4.5859,1.6485,630.78,293.79,50.00,150.00
5,3,1.5237,3.8265,1.6485,534.29,322.33,50.00,150.00
6,1,-0.6930,4.4638,1.6485,312.90,297.72,50.00,150.00
6,2,2.9543,4.5883,1.6485,632.55,293.71,50.00,150.00
6,3,1.4970,3.8271,1.6485,531.46,322.30,50.00,150.00
7,1,-0.6864,4.4359,1.6485,313.11,298.65,50.00,150.00
7,2,2.9800,4.5909,1.6485,634.64,293.63,50.00,150.00
7,3,1.4656,3.8281,1.6485,528.14,322.25,50.00,150.00
8,1,-0.6788,4.4040,1.6485,313.35,299.73,50.00,150.00
8,2,3.0094,4.5935,1.6485,637.05,293.55,50.00,150.00
8,3,1.4297,3.8298,1.6485,524.32,322.18,50.00,150.00
9,1,-0.6702,4.3682,1.6485,313.63,300.96,50.00,150.00
9,2,3.0425,4.5960,1.6485,639.80,293.47,50.00,150.00
9,3,1.3892,3.8324,1.6485,519.99,322.06,50.00,150.00
10,1,-0.6607,4.3283,1.6485,313.94,302.35,50.00,150.00
10,2,3.0794,4.5981,1.6485,642.88,293.41,50.00,150.00
10,3,1.3441,3.8362,1.6485,515.15,321.89,50.00,150.00
11,1,-0.6502,4.2844,1.6485,314.30,303.91,50.00,150.00
11,2,3.1201,4.5998,1.6485,646.32,293.35,50.00,150.00
11,3,1.2946,3.8415,1.6485,509.80,321.65,50.00,150.00
12,1,-0.6623,4.2458,1.6485,312.60,305.31,50.00,150.00
12,2,3.1645,4.6007,1.6485,650.13,293.33,50.00,150.00
12,3,1.2403,3.8450,1.6485,504.03,321.49,50.00,150.00
13,1,-0.6865,4.2115,1.6485,309.79,306.57,50.00,150.00
13,2,3.2097,4.5904,1.6485,654.69,293.65,50.00,150.00
13,3,1.2288,3.8631,1.6485,502.23,320.69,50.00,150.00
14,1,-0.7183,4.1791,1.6485,306.25,307.79,50.00,150.00
14,2,3.2561,4.5729,1.6485,659.81,294.20,50.00,150.00
14,3,1.2321,3.8822,1.6485,501.95,319.85,50.00,150.00
15,1,-0.7553,4.1464,1.6485,302.14,309.03,50.00,150.00
15,2,3.3020,4.5515,1.6485,665.19,294.87,50.00,150.00
15,3,1.2435,3.9018,1.6485,502.48,319.00,50.00,150.00
16,1,-0.7719,4.1037,1.6485,299.76,310.68,50.00,150.00
16,2,3.3470,4.5282,1.6485,670.65,295.62,50.00,150.00
16,3,1.2420,3.9244,1.6485,501.59,318.02,50.00,150.00
17,1,-0.7767,4.0562,1.6485,298.40,312.57,50.00,150.00
17,2,3.3914,4.5039,1.6485,676.19,296.41,50.00,150.00
17,3,1.2327,3.9489,1.6485,499.87,316.98,50.00,150.00
18,1,-0.7742,4.0051,1.6485,297.68,314.64,50.00,150.00
18,2,3.4355,4.4790,1.6485,681.81,297.22,50.00,150.00
18,3,1.2181,3.9756,1.6485,497.55,315.86,50.00,150.00
19,1,-0.7909,3.9581,1.6485,295.07,316.60,50.00,150.00
19,2,3.4794,4.4538,1.6485,687.49,298.05,50.00,150.00
19,3,1.2204,4.0041,1.6485,496.91,314.68,50.00,150.00
