frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-2.355022,3.688129,1.683970,0.002201,-0.000000,0.000000,-0.000000,0.001866,0.000001,0.000000,0.000001,0.008267
3,2,-2.908107,5.674217,1.668466,0.002257,-0.000057,-0.000001,-0.000057,0.002329,0.000010,-0.000001,0.000010,0.008330
3,3,-0.842222,3.126547,1.523196,0.002207,0.000002,-0.000000,0.000002,0.001849,0.000000,-0.000000,0.000000,0.008275
4,1,-2.353981,3.695081,1.688678,0.002001,0.000015,0.000001,0.000015,0.001860,0.000000,0.000001,0.000000,0.007030
4,2,-2.878249,5.715114,1.664482,0.002078,-0.000014,0.000000,-0.000014,0.001717,0.000001,0.000000,0.000001,0.007191
4,3,-0.830001,3.130199,1.523839,0.001997,-0.000031,-0.000000,-0.000031,0.001830,-0.000000,-0.000000,-0.000000,0.007049
5,1,-2.349096,3.711246,1.689377,0.001873,0.000022,0.000001,0.000022,0.001721,-0.000000,0.000001,-0.000000,0.006083
5,2,-2.831351,5.696297,1.646747,0.002005,-0.000043,-0.000000,-0.000043,0.002052,0.000017,-0.000000,0.000017,0.006460
5,3,-0.779335,3.090109,1.505052,0.001894,-0.000056,-0.000001,-0.000056,0.001775,0.000003,-0.000001,0.000003,0.006114
6,1,-2.369290,3.702843,1.665178,0.001858,0.000038,0.000005,0.000038,0.001653,0.000002,0.000005,0.000002,0.005375
6,2,-2.790803,5.575267,1.615382,0.002086,0.000021,0.000006,0.000021,0.002486,0.000047,0.000006,0.000047,0.006368
6,3,-0.735479,3.080177,1.497971,0.001826,-0.000073,0.000001,-0.000073,0.001607,-0.000001,0.000001,-0.000001,0.005393
7,1,-2.394186,3.697663,1.658408,0.001855,0.000056,0.000002,0.000056,0.001564,-0.000003,0.000002,-0.000003,0.004830
7,2,-2.759050,5.555058,1.603520,0.002020,-0.000046,-0.000008,-0.000046,0.001906,0.000001,-0.000008,0.000001,0.006026
7,3,-0.718083,3.117535,1.508237,0.001746,-0.000070,0.000001,-0.000070,0.001588,0.000005,0.000001,0.000005,0.004870
8,1,-2.382103,3.628014,1.644008,0.001773,0.000057,-0.000003,0.000057,0.001535,0.000010,-0.000003,0.000010,0.004438
8,2,-2.718377,5.540579,1.598107,0.002016,0.000052,-0.000002,0.000052,0.001927,-0.000003,-0.000002,-0.000003,0.005700
8,3,-0.677246,3.096907,1.500002,0.001720,-0.000093,0.000001,-0.000093,0.001626,-0.000000,0.000001,-0.000000,0.004450
9,1,-2.383357,3.604923,1.629977,0.001743,0.000032,-0.000001,0.000032,0.001475,0.000001,-0.000001,0.000001,0.004097
9,2,-2.725744,5.618743,1.614296,0.001942,-0.000053,-0.000013,-0.000053,0.002135,0.000046,-0.000013,0.000046,0.005548
9,3,-0.665863,3.137394,1.510611,0.001681,-0.000091,-0.000001,-0.000091,0.001559,0.000003,-0.000001,0.000003,0.004121
10,1,-2.443848,3.692141,1.638366,0.001878,-0.000113,-0.000015,-0.000113,0.002063,0.000034,-0.000015,0.000034,0.004182
10,2,-2.670309,5.572710,1.610518,0.001648,-0.000152,0.000014,-0.000152,0.001819,0.000000,0.000014,0.000000,0.005146
10,3,-0.618683,3.160576,1.521721,0.001664,-0.000067,0.000002,-0.000067,0.001614,-0.000001,0.000002,-0.000001,0.003857
11,1,-2.465607,3.708308,1.649887,0.001675,0.000056,-0.000015,0.000056,0.001663,0.000038,-0.000015,0.000038,0.004048
11,2,-2.744340,5.797629,1.661852,0.001940,-0.000257,0.000006,-0.000257,0.002262,0.000097,0.000006,0.000097,0.005419
11,3,-0.592876,3.182838,1.538542,0.001621,-0.000091,0.000001,-0.000091,0.001599,-0.000002,0.000001,-0.000002,0.003647
12,1,-2.528256,3.705182,1.646809,0.001552,0.000122,-0.000001,0.000122,0.001589,-0.000006,-0.000001,-0.000006,0.003848
12,2,-2.616456,5.593896,1.646857,0.001955,-0.000158,0.000008,-0.000158,0.002219,-0.000014,0.000008,-0.000014,0.005842
12,3,-0.543094,3.193466,1.551710,0.001601,-0.000137,0.000003,-0.000137,0.001604,-0.000002,0.000003,-0.000002,0.003486
13,1,-2.562866,3.696874,1.649956,0.001386,0.000120,0.000007,0.000120,0.001582,-0.000004,0.000007,-0.000004,0.003702
13,2,-2.593414,5.555151,1.625206,0.002091,-0.000065,0.000036,-0.000065,0.002062,0.000011,0.000036,0.000011,0.005905
