3,1,202.00,366.00,46.00,177.00,1
3,2,272.00,370.00,62.00,186.00,1
4,1,199.00,368.00,54.00,178.00,1
4,2,272.00,371.00,60.00,191.00,1
5,1,196.00,368.00,61.00,179.00,1
5,2,275.00,370.00,58.00,191.00,1
6,1,180.00,367.00,61.00,178.00,1
6,2,282.00,372.00,50.00,184.00,1
7,1,180.00,367.00,61.00,178.00,1
7,2,282.00,372.00,50.00,184.00,1
8,1,180.00,367.00,61.00,178.00,1
8,2,282.00,372.00,50.00,184.00,1
9,1,180.00,367.00,56.00,179.00,1
9,2,284.00,373.00,58.00,182.00,1
10,1,176.00,367.00,60.00,183.00,1
10,2,286.00,376.00,65.00,178.00,1
11,1,160.00,370.00,79.00,174.00,1
11,2,285.00,379.00,75.00,179.00,1
12,1,135.00,376.00,102.00,180.00,1
12,2,294.00,383.00,64.00,187.00,1
13,1,134.00,377.00,102.00,178.00,1
13,2,292.00,384.00,66.00,188.00,1
14,1,134.00,376.00,102.00,180.00,1
14,2,292.00,384.00,66.00,188.00,1
15,1,137.00,377.00,89.00,178.00,1
15,2,302.00,384.00,58.00,189.00,1
16,1,138.00,377.00,74.00,177.00,1
16,2,315.00,383.00,52.00,189.00,1
17,1,138.00,376.00,52.00,177.00,1
17,2,318.00,380.00,64.00,196.00,1
18,1,100.00,377.00,83.00,198.00,1
18,2,318.00,384.00,87.00,215.00,1
19,1,100.00,377.00,83.00,198.00,1
19,2,318.00,384.00,87.00,215.00,1
20,1,100.00,377.00,83.00,198.00,1
20,2,318.00,384.00,87.00,215.00,1
21,1,106.00,379.00,78.00,205.00,1
21,2,320.00,390.00,88.00,210.00,1
22,1,101.00,383.00,76.00,210.00,1
22,2,319.00,392.00,88.00,207.00,1
23,1,95.00,385.00,78.00,214.00,1
23,2,319.00,396.00,88.00,203.00,1
24,1,63.00,392.00,96.00,208.00,1
24,2,312.00,398.00,85.00,201.00,1
25,1,61.00,390.00,97.00,209.00,1
25,2,313.00,400.00,86.00,200.00,1
26,1,61.00,390.00,97.00,209.00,1
26,2,313.00,400.00,86.00,200.00,1
27,1,50.00,383.00,105.00,216.00,1
27,2,314.00,400.00,83.00,200.00,1
28,1,44.00,386.00,112.00,213.00,1
28,2,319.00,400.00,81.00,199.00,1
29,1,39.00,386.00,117.00,214.00,1
29,2,320.00,402.00,84.00,197.00,1
30,1,25.00,402.00,128.00,198.00,1
30,2,325.00,414.00,90.00,186.00,1
31,1,25.00,402.00,128.00,198.00,1
31,2,325.00,414.00,90.00,186.00,1
32,1,25.00,402.00,128.00,198.00,1
32,2,325.00,414.00,90.00,186.00,1
33,1,27.00,402.00,118.00,197.00,1
33,2,326.00,416.00,94.00,183.00,1
34,1,28.00,406.00,112.00,193.00,1
34,2,326.00,418.00,100.00,181.00,1
35,1,22.00,408.00,107.00,191.00,1
35,2,326.00,422.00,107.00,178.00,1
36,1,11.00,414.00,103.00,186.00,1
36,2,326.00,430.00,134.00,169.00,1
37,1,12.00,414.00,102.00,186.00,1
37,2,325.00,430.00,134.00,170.00,1
38,1,12.00,414.00,102.00,186.00,1
38,2,325.00,430.00,134.00,170.00,1
39,1,0.00,418.00,111.00,181.00,1
39,2,322.00,438.00,133.00,162.00,1
40,1,0.00,428.00,101.00,172.00,1
40,2,322.00,446.00,124.00,153.00,1
41,1,0.00,432.00,87.00,168.00,1
41,2,323.00,454.00,122.00,145.00,1
42,1,0.00,446.00,60.00,153.00,1
42,2,318.00,464.00,124.00,135.00,1
43,1,0.00,446.00,60.00,153.00,1
43,2,318.00,464.00,124.00,135.00,1
44,1,0.00,446.00,60.00,153.00,1
44,2,318.00,464.00,124.00,135.00,1
45,1,0.00,448.00,58.00,151.00,1
45,2,316.00,466.00,128.00,133.00,1
46,1,0.00,448.00,58.00,151.00,1
46,2,317.00,474.00,131.00,125.00,1
47,2,320.00,486.00,130.00,114.00,1
48,2,320.00,486.00,130.00,114.00,1
