3,1,294.00,354.00,43.00,151.00,1
3,2,538.00,353.00,45.00,138.00,1
3,3,680.00,380.00,69.00,214.00,1
3,4,351.00,404.00,82.00,196.00,1
4,1,295.00,355.00,46.00,152.00,1
4,2,535.00,353.00,41.00,138.00,1
4,3,677.00,378.00,64.00,213.00,1
4,4,351.00,404.00,67.00,196.00,1
5,1,292.00,354.00,43.00,151.00,1
5,2,530.00,353.00,44.00,136.00,1
5,3,678.00,376.00,56.00,204.00,1
5,4,351.00,400.00,50.00,200.00,1
6,1,291.00,354.00,40.00,149.00,1
6,2,530.00,352.00,40.00,135.00,1
6,3,679.00,377.00,62.00,204.00,1
6,4,347.00,400.00,51.00,200.00,1
7,1,291.00,354.00,33.00,147.00,1
7,2,523.00,353.00,49.00,138.00,1
7,3,678.00,375.00,69.00,209.00,1
7,4,343.00,398.00,55.00,201.00,1
8,1,291.00,354.00,33.00,147.00,1
8,2,523.00,353.00,49.00,138.00,1
8,3,678.00,377.00,69.00,208.00,1
8,4,343.00,398.00,55.00,201.00,1
9,1,285.00,356.00,41.00,144.00,1
9,2,520.00,354.00,48.00,131.00,1
9,3,675.00,378.00,86.00,207.00,1
9,4,331.00,400.00,68.00,200.00,1
10,1,278.00,355.00,50.00,141.00,1
10,2,514.00,356.00,54.00,134.00,1
10,3,679.00,379.00,81.00,212.00,1
10,4,317.00,402.00,79.00,197.00,1
11,1,272.00,357.00,58.00,139.00,1
11,2,511.00,358.00,56.00,136.00,1
11,3,681.00,381.00,77.00,210.00,1
11,4,309.00,404.00,85.00,196.00,1
12,1,264.00,359.00,66.00,137.00,1
12,2,507.00,357.00,57.00,139.00,1
12,3,682.00,380.00,75.00,205.00,1
12,4,306.00,404.00,80.00,196.00,1
13,1,259.00,361.00,66.00,136.00,1
13,2,508.00,357.00,56.00,135.00,1
13,3,680.00,379.00,82.00,205.00,1
13,4,307.00,404.00,73.00,196.00,1
14,1,264.00,360.00,54.00,136.00,1
14,2,506.00,359.00,53.00,135.00,1
14,3,684.00,379.00,73.00,207.00,1
14,4,303.00,404.00,66.00,196.00,1
15,1,265.00,359.00,42.00,133.00,1
15,2,507.00,360.00,49.00,134.00,1
15,3,684.00,379.00,72.00,202.00,1
15,4,297.00,400.00,59.00,200.00,1
16,1,263.00,358.00,36.00,133.00,1
16,2,506.00,356.00,47.00,137.00,1
16,3,678.00,374.00,75.00,191.00,1
16,4,279.00,394.00,68.00,206.00,1
17,1,262.00,354.00,31.00,129.00,1
17,2,503.00,356.00,46.00,136.00,1
17,3,672.00,371.00,81.00,194.00,1
17,4,256.00,392.00,88.00,207.00,1
18,1,249.00,353.00,39.00,118.00,1
18,2,494.00,357.00,49.00,134.00,1
18,3,667.00,370.00,86.00,192.00,1
18,4,242.00,392.00,97.00,207.00,1
19,1,249.00,353.00,39.00,118.00,1
19,2,484.00,358.00,55.00,134.00,1
19,3,662.00,371.00,87.00,189.00,1
19,4,236.00,392.00,104.00,207.00,1
20,2,479.00,359.00,59.00,134.00,1
20,3,662.00,372.00,87.00,188.00,1
20,4,228.00,394.00,105.00,205.00,1
21,2,477.00,360.00,59.00,135.00,1
21,3,663.00,372.00,84.00,190.00,1
21,4,225.00,394.00,106.00,206.00,1
22,2,478.00,360.00,55.00,137.00,1
22,3,664.00,371.00,81.00,187.00,1
22,4,224.00,394.00,98.00,205.00,1
23,2,477.00,362.00,49.00,139.00,1
23,3,666.00,371.00,76.00,181.00,1
23,4,225.00,394.00,77.00,205.00,1
24,2,470.00,364.00,50.00,138.00,1
24,3,668.00,370.00,75.00,167.00,1
24,4,227.00,392.00,68.00,208.00,1
25,2,462.00,361.00,51.00,141.00,1
25,3,671.00,367.00,70.00,165.00,1
25,4,228.00,388.00,59.00,211.00,1
26,2,455.00,361.00,55.00,144.00,1
26,3,672.00,365.00,66.00,167.00,1
26,4,224.00,386.00,59.00,213.00,1
27,2,449.00,359.00,61.00,145.00,1
27,3,672.00,363.00,66.00,169.00,1
27,4,215.00,383.00,69.00,215.00,1
28,2,448.00,359.00,64.00,145.00,1
28,3,671.00,362.00,64.00,171.00,1
28,4,200.00,385.00,86.00,214.00,1
29,2,445.00,361.00,66.00,146.00,1
29,3,669.00,364.00,64.00,168.00,1
29,4,192.00,386.00,92.00,211.00,1
30,2,440.00,363.00,68.00,146.00,1
30,3,668.00,363.00,62.00,165.00,1
30,4,190.00,386.00,90.00,209.00,1
31,2,438.00,364.00,65.00,150.00,1
31,3,666.00,363.00,62.00,163.00,1
31,4,191.00,385.00,83.00,211.00,1
32,2,439.00,365.00,59.00,152.00,1
32,3,663.00,363.00,62.00,164.00,1
32,4,193.00,383.00,75.00,207.00,1
33,2,440.00,366.00,51.00,152.00,1
33,3,660.00,360.00,61.00,161.00,1
33,4,182.00,381.00,75.00,201.00,1
34,2,438.00,364.00,45.00,153.00,1
34,3,659.00,359.00,62.00,158.00,1
34,4,171.00,378.00,75.00,202.00,1
35,2,436.00,364.00,40.00,154.00,1
