3,1,301.00,390.00,50.00,209.00,1
3,2,176.00,449.00,47.00,147.00,1
3,3,541.00,371.00,66.00,186.00,1
4,1,301.00,394.00,55.00,206.00,1
4,2,178.00,449.00,42.00,145.00,1
4,3,541.00,370.00,65.00,183.00,1
5,1,302.00,394.00,55.00,206.00,1
5,2,177.00,450.00,39.00,146.00,1
5,3,540.00,368.00,61.00,179.00,1
6,1,302.00,392.00,62.00,208.00,1
6,2,168.00,450.00,35.00,148.00,1
6,3,542.00,368.00,48.00,177.00,1
7,1,302.00,392.00,62.00,208.00,1
7,2,168.00,449.00,35.00,147.00,1
7,3,542.00,368.00,48.00,177.00,1
8,1,302.00,392.00,62.00,208.00,1
8,2,168.00,449.00,35.00,147.00,1
8,3,542.00,368.00,48.00,177.00,1
9,1,301.00,392.00,65.00,207.00,1
9,2,161.00,451.00,46.00,147.00,1
9,3,537.00,368.00,51.00,178.00,1
10,1,302.00,392.00,70.00,208.00,1
10,2,134.00,455.00,78.00,142.00,1
10,3,527.00,369.00,61.00,178.00,1
11,1,306.00,394.00,68.00,206.00,1
11,2,128.00,456.00,86.00,140.00,1
11,3,521.00,369.00,70.00,179.00,1
12,1,338.00,392.00,52.00,207.00,1
12,2,123.00,456.00,69.00,141.00,1
12,3,517.00,371.00,66.00,174.00,1
13,1,338.00,392.00,52.00,207.00,1
13,2,123.00,456.00,70.00,141.00,1
13,3,516.00,370.00,69.00,173.00,1
14,1,338.00,392.00,52.00,207.00,1
14,2,123.00,456.00,70.00,141.00,1
14,3,517.00,370.00,68.00,173.00,1
14,4,285.00,359.00,57.00,154.00,1
15,1,345.00,393.00,58.00,205.00,1
15,2,123.00,455.00,54.00,144.00,1
15,3,517.00,371.00,65.00,174.00,1
15,4,286.00,358.00,55.00,152.00,1
16,1,345.00,392.00,66.00,207.00,1
16,2,116.00,453.00,43.00,143.00,1
16,3,513.00,370.00,63.00,172.00,1
16,4,286.00,358.00,55.00,152.00,1
17,1,346.00,392.00,74.00,207.00,1
17,2,108.00,452.00,43.00,143.00,1
17,3,512.00,366.00,43.00,159.00,1
17,4,288.00,356.00,56.00,149.00,1
18,1,349.00,392.00,78.00,207.00,1
18,2,101.00,452.00,50.00,137.00,1
18,3,502.00,363.00,47.00,164.00,1
18,4,288.00,357.00,46.00,144.00,1
19,1,362.00,394.00,74.00,205.00,1
19,2,93.00,451.00,55.00,138.00,1
19,3,481.00,364.00,68.00,162.00,1
19,4,274.00,355.00,47.00,147.00,1
20,1,362.00,394.00,74.00,205.00,1
20,2,94.00,451.00,53.00,138.00,1
20,3,481.00,364.00,68.00,162.00,1
20,4,274.00,355.00,47.00,147.00,1
21,1,362.00,394.00,74.00,205.00,1
21,2,94.00,451.00,54.00,138.00,1
21,3,481.00,364.00,68.00,162.00,1
21,4,274.00,355.00,47.00,147.00,1
22,1,368.00,396.00,74.00,203.00,1
22,2,77.00,451.00,75.00,129.00,1
22,3,477.00,363.00,70.00,161.00,1
22,4,270.00,355.00,55.00,147.00,1
23,1,376.00,396.00,73.00,203.00,1
23,2,81.00,451.00,58.00,130.00,1
23,3,473.00,363.00,71.00,159.00,1
23,4,271.00,356.00,52.00,147.00,1
24,1,391.00,396.00,71.00,204.00,1
24,2,78.00,447.00,59.00,131.00,1
24,3,473.00,363.00,64.00,157.00,1
24,4,262.00,357.00,59.00,146.00,1
25,1,421.00,393.00,76.00,205.00,1
25,2,74.00,439.00,59.00,136.00,1
25,3,475.00,360.00,40.00,146.00,1
25,4,261.00,357.00,51.00,146.00,1
26,1,421.00,393.00,76.00,205.00,1
26,2,74.00,439.00,59.00,136.00,1
26,3,475.00,360.00,40.00,146.00,1
26,4,261.00,357.00,51.00,146.00,1
27,1,421.00,393.00,76.00,205.00,1
27,2,74.00,439.00,59.00,136.00,1
27,3,475.00,360.00,40.00,146.00,1
27,4,262.00,357.00,50.00,146.00,1
28,1,424.00,394.00,84.00,205.00,1
28,2,68.00,438.00,64.00,135.00,1
28,3,475.00,360.00,40.00,146.00,1
28,4,261.00,354.00,45.00,149.00,1
29,1,429.00,394.00,86.00,206.00,1
29,2,68.00,439.00,60.00,135.00,1
29,4,263.00,354.00,44.00,150.00,1
30,1,435.00,394.00,86.00,205.00,1
30,2,66.00,440.00,60.00,134.00,1
30,4,262.00,353.00,44.00,149.00,1
31,1,457.00,394.00,71.00,205.00,1
31,2,64.00,436.00,56.00,125.00,1
31,4,241.00,353.00,63.00,145.00,1
32,1,457.00,394.00,71.00,205.00,1
32,2,64.00,436.00,56.00,125.00,1
32,4,241.00,353.00,63.00,145.00,1
33,1,472.00,395.00,58.00,204.00,1
33,2,59.00,434.00,58.00,123.00,1
33,4,242.00,356.00,62.00,148.00,1
34,1,475.00,396.00,55.00,204.00,1
34,2,55.00,431.00,58.00,116.00,1
34,3,453.00,356.00,41.00,130.00,1
34,4,239.00,355.00,65.00,149.00,1
35,1,476.00,392.00,59.00,207.00,1
35,2,55.00,428.00,58.00,116.00,1
35,3,449.00,354.00,46.00,133.00,1
35,4,241.00,355.00,63.00,149.00,1
36,1,479.00,394.00,65.00,206.00,1
36,2,55.00,427.00,55.00,115.00,1
36,3,443.00,352.00,44.00,133.00,1
36,4,244.00,355.00,59.00,149.00,1
37,1,481.00,394.00,72.00,206.00,1
37,2,62.00,427.00,46.00,114.00,1
37,3,437.00,351.00,45.00,136.00,1
37,4,246.00,354.00,55.00,147.00,1
38,1,483.00,394.00,76.00,206.00,1
38,2,54.00,426.00,54.00,117.00,1
38,3,433.00,351.00,50.00,135.00,1
38,4,250.00,355.00,47.00,148.00,1
39,1,487.00,396.00,78.00,204.00,1
39,2,51.00,427.00,55.00,113.00,1
39,3,428.00,352.00,53.00,136.00,1
39,4,251.00,353.00,42.00,149.00,1
40,1,488.00,396.00,84.00,203.00,1
40,2,51.00,427.00,55.00,112.00,1
40,3,425.00,353.00,55.00,132.00,1
40,4,248.00,352.00,41.00,149.00,1
41,1,496.00,396.00,82.00,203.00,1
41,2,52.00,425.00,55.00,110.00,1
41,3,425.00,353.00,54.00,132.00,1
41,4,247.00,352.00,42.00,149.00,1
42,1,506.00,398.00,77.00,202.00,1
42,2,57.00,421.00,52.00,107.00,1
42,3,425.00,352.00,47.00,134.00,1
42,4,241.00,353.00,45.00,149.00,1
43,1,518.00,398.00,80.00,202.00,1
43,2,60.00,419.00,50.00,104.00,1
43,3,425.00,353.00,42.00,128.00,1
43,4,231.00,354.00,56.00,147.00,1
44,1,533.00,398.00,80.00,202.00,1
44,2,62.00,417.00,48.00,106.00,1
44,3,425.00,350.00,39.00,125.00,1
44,4,224.00,356.00,64.00,146.00,1
45,1,547.00,396.00,78.00,203.00,1
45,2,62.00,415.00,48.00,108.00,1
45,3,425.00,349.00,39.00,125.00,1
45,4,220.00,358.00,67.00,144.00,1
46,1,551.00,396.00,84.00,204.00,1
46,2,63.00,414.00,48.00,108.00,1
46,3,427.00,349.00,36.00,124.00,1
46,4,217.00,358.00,67.00,145.00,1
47,1,554.00,394.00,90.00,205.00,1
47,2,62.00,415.00,47.00,106.00,1
47,3,425.00,348.00,36.00,125.00,1
47,4,213.00,360.00,65.00,146.00,1
48,1,559.00,395.00,93.00,204.00,1
48,2,61.00,414.00,50.00,102.00,1
48,3,420.00,349.00,40.00,124.00,1
48,4,216.00,361.00,55.00,148.00,1
49,1,565.00,394.00,91.00,205.00,1
49,2,61.00,414.00,48.00,104.00,1
49,3,414.00,350.00,45.00,123.00,1
49,4,217.00,356.00,49.00,151.00,1
50,1,571.00,394.00,91.00,205.00,1
50,2,61.00,412.00,48.00,105.00,1
50,3,412.00,351.00,45.00,121.00,1
50,4,217.00,356.00,49.00,153.00,1
51,1,580.00,394.00,87.00,205.00,1
51,2,58.00,409.00,49.00,103.00,1
51,3,415.00,350.00,40.00,121.00,1
51,4,216.00,356.00,49.00,153.00,1
52,1,591.00,394.00,80.00,205.00,1
52,2,56.00,409.00,49.00,98.00,1
52,3,417.00,349.00,36.00,121.00,1
52,4,214.00,357.00,50.00,154.00,1
53,1,599.00,394.00,73.00,205.00,1
53,2,55.00,408.00,47.00,94.00,1
53,3,415.00,350.00,36.00,121.00,1
53,4,200.00,356.00,63.00,155.00,1
54,1,608.00,394.00,66.00,205.00,1
54,2,56.00,406.00,48.00,94.00,1
54,3,412.00,349.00,33.00,121.00,1
54,4,190.00,359.00,75.00,152.00,1
55,1,610.00,392.00,68.00,207.00,1
55,2,57.00,406.00,45.00,94.00,1
55,3,407.00,345.00,33.00,115.00,1
55,4,179.00,361.00,87.00,153.00,1
56,1,609.00,392.00,77.00,207.00,1
56,2,58.00,404.00,46.00,95.00,1
56,3,399.00,345.00,39.00,116.00,1
56,4,177.00,364.00,88.00,152.00,1
57,1,612.00,392.00,81.00,207.00,1
57,2,58.00,405.00,45.00,94.00,1
57,3,395.00,344.00,43.00,114.00,1
57,4,179.00,365.00,81.00,152.00,1
58,1,612.00,394.00,86.00,206.00,1
58,2,58.00,404.00,45.00,93.00,1
58,3,392.00,345.00,45.00,116.00,1
58,4,181.00,364.00,72.00,151.00,1
59,1,614.00,394.00,87.00,206.00,1
59,2,60.00,404.00,44.00,92.00,1
59,3,390.00,345.00,45.00,118.00,1
59,4,178.00,366.00,63.00,149.00,1
60,1,619.00,394.00,89.00,205.00,1
60,2,63.00,402.00,42.00,90.00,1
60,3,389.00,345.00,44.00,115.00,1
60,4,173.00,362.00,53.00,153.00,1
61,1,624.00,396.00,95.00,204.00,1
61,2,64.00,400.00,41.00,86.00,1
61,3,388.00,344.00,43.00,113.00,1
61,4,169.00,360.00,51.00,153.00,1
62,1,628.00,396.00,102.00,203.00,1
62,2,66.00,398.00,42.00,87.00,1
62,3,389.00,344.00,39.00,107.00,1
