frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,2.811969,4.366699,1.639666,0.002272,0.000004,0.000000,0.000004,0.002225,0.000000,0.000000,0.000000,0.008359
3,2,-0.697140,4.443640,1.691812,0.002195,-0.000001,-0.000000,-0.000001,0.001322,0.000000,-0.000000,0.000000,0.008264
3,3,1.516426,3.668381,1.651401,0.002236,-0.000005,0.000000,-0.000005,0.002006,-0.000006,0.000000,-0.000006,0.008312
4,1,2.840676,4.346458,1.612883,0.002080,0.000015,0.000001,0.000015,0.002035,0.000001,0.000001,0.000001,0.007240
4,2,-0.694793,4.457866,1.725305,0.001976,-0.000029,0.000000,-0.000029,0.001031,-0.000000,0.000000,-0.000000,0.007009
4,3,1.478721,3.701062,1.662765,0.002064,0.000025,-0.000001,0.000025,0.002051,0.000008,-0.000001,0.000008,0.007205
5,1,2.860355,4.368107,1.612569,0.001978,-0.000000,0.000000,-0.000000,0.002002,0.000003,0.000000,0.000003,0.006403
5,2,-0.682150,4.421811,1.710820,0.001880,-0.000045,-0.000001,-0.000045,0.001446,0.000018,-0.000001,0.000018,0.006119
5,3,1.424248,3.690646,1.644005,0.001858,0.000052,0.000000,0.000052,0.001821,0.000000,0.000000,0.000000,0.006307
6,1,2.875940,4.362473,1.609851,0.001875,0.000035,0.000002,0.000035,0.001848,0.000002,0.000002,0.000002,0.005707
6,2,-0.683702,4.389130,1.694925,0.001751,-0.000108,0.000002,-0.000108,0.001430,0.000018,0.000002,0.000018,0.005436
6,3,1.403739,3.701809,1.638233,0.001772,0.000037,-0.000000,0.000037,0.001779,-0.000000,-0.000000,-0.000000,0.005595
7,1,2.892131,4.354955,1.607333,0.001808,0.000047,0.000002,0.000047,0.001765,0.000002,0.000002,0.000002,0.005147
7,2,-0.692671,4.355702,1.683331,0.001619,-0.000127,0.000001,-0.000127,0.001510,0.000004,0.000001,0.000004,0.004878
7,3,1.384921,3.721486,1.634790,0.001733,0.000017,0.000000,0.000017,0.001748,-0.000000,0.000000,-0.000000,0.005036
8,1,2.910136,4.347718,1.600174,0.001771,0.000049,0.000002,0.000049,0.001721,0.000001,0.000002,0.000001,0.004701
8,2,-0.696982,4.320604,1.671881,0.001582,-0.000092,-0.000002,-0.000092,0.001596,-0.000001,-0.000002,-0.000001,0.004444
8,3,1.361853,3.731675,1.629139,0.001706,0.000016,-0.000000,0.000016,0.001729,-0.000001,-0.000000,-0.000001,0.004597
9,1,2.925667,4.338132,1.599283,0.001746,0.000054,0.000002,0.000054,0.001686,0.000001,0.000002,0.000001,0.004342
9,2,-0.700886,4.308047,1.674007,0.001601,-0.000060,-0.000000,-0.000060,0.001640,-0.000000,-0.000000,-0.000000,0.004111
9,3,1.350842,3.789097,1.632580,0.001668,0.000031,0.000001,0.000031,0.001692,0.000001,0.000001,0.000001,0.004248
10,1,2.956842,4.325984,1.597144,0.001731,0.000068,0.000003,0.000068,0.001655,0.000001,0.000003,0.000001,0.004052
10,2,-0.699191,4.286374,1.696167,0.001575,-0.000091,0.000005,-0.000091,0.001604,0.000002,0.000005,0.000002,0.003851
10,3,1.313717,3.815536,1.639218,0.001680,0.000013,-0.000001,0.000013,0.001711,-0.000003,-0.000001,-0.000003,0.003969
11,1,2.986488,4.318387,1.603874,0.001720,0.000094,0.000004,0.000094,0.001618,0.000003,0.000004,0.000003,0.003817
11,2,-0.705990,4.280140,1.727451,0.001575,-0.000097,0.000006,-0.000097,0.001582,0.000008,0.000006,0.000008,0.003654
11,3,1.272815,3.846194,1.656662,0.001621,0.000035,-0.000005,0.000035,0.001716,-0.000005,-0.000005,-0.000005,0.003750
12,1,3.022179,4.320708,1.609926,0.001727,0.000133,0.000004,0.000133,0.001573,0.000004,0.000004,0.000004,0.003630
12,2,-0.722360,4.251141,1.772342,0.001567,-0.000121,0.000001,-0.000121,0.001530,-0.000006,0.000001,-0.000006,0.003508
12,3,1.224114,3.804129,1.665466,0.001553,0.000130,-0.000006,0.000130,0.002025,-0.000014,-0.000006,-0.000014,0.003643
13,1,3.029589,4.335365,1.621247,0.001694,0.000135,0.000000,0.000135,0.001509,0.000008,0.000000,0.000008,0.003485
13,2,-0.724131,4.135098,1.781819,0.001689,-0.000131,-0.000003,-0.000131,0.001788,-0.000025,-0.000003,-0.000025,0.003509
13,3,1.204697,3.746023,1.660899,0.001283,0.000192,0.000001,0.000192,0.002056,0.000003,0.000001,0.000003,0.003511
14,1,3.050263,4.353002,1.638319,0.001697,0.000129,0.000002,0.000129,0.001437,0.000007,0.000002,0.000007,0.003366
14,2,-0.729550,4.056551,1.772046,0.001723,-0.000042,-0.000014,-0.000042,0.001702,0.000009,-0.000014,0.000009,0.003406
14,3,1.185569,3.624967,1.641341,0.001091,0.000334,-0.000006,0.000334,0.002156,0.000019,-0.000006,0.000019,0.003460
15,1,3.095949,4.355535,1.652181,0.001741,0.000132,0.000008,0.000132,0.001367,-0.000004,0.000008,-0.000004,0.003281
15,2,-0.731694,4.000344,1.758374,0.001728,0.000003,-0.000017,0.000003,0.001715,-0.000009,-0.000017,-0.000009,0.003369
15,3,1.216830,3.702821,1.648428,0.000927,0.000293,-0.000001,0.000293,0.002062,0.000001,-0.000001,0.000001,0.003457
16,1,3.168546,4.315948,1.649232,0.001810,0.000027,-0.000008,0.000027,0.001589,0.000009,-0.000008,0.000009,0.003386
16,2,-0.720334,3.958052,1.741919,0.001688,-0.000024,-0.000017,-0.000024,0.001708,-0.000021,-0.000017,-0.000021,0.003366
16,3,1.214048,3.744983,1.630588,0.001084,0.000152,0.000034,0.000152,0.001950,-0.000012,0.000034,-0.000012,0.003480
17,1,3.229024,4.264644,1.634919,0.001798,-0.000038,-0.000069,-0.000038,0.001845,0.000107,-0.000069,0.000107,0.003675
17,2,-0.722012,3.938639,1.720136,0.001654,-0.000065,-0.000007,-0.000065,0.001674,-0.000030,-0.000007,-0.000030,0.003370
17,3,1.196645,3.793687,1.622947,0.001502,0.000011,0.000021,0.000011,0.001860,-0.000006,0.000021,-0.000006,0.003545
18,1,3.313739,4.269565,1.626316,0.001652,0.000164,-0.000087,0.000164,0.001574,0.000036,-0.000087,0.000036,0.003732
18,2,-0.713875,3.920578,1.709916,0.001615,-0.000085,-0.000004,-0.000085,0.001589,-0.000011,-0.000004,-0.000011,0.003318
18,3,1.152089,3.835543,1.615724,0.001730,0.000009,0.000006,0.000009,0.001754,-0.000002,0.000006,-0.000002,0.003573
19,1,3.375354,4.253739,1.623607,0.001404,0.000120,-0.000053,0.000120,0.001656,0.000020,-0.000053,0.000020,0.003776
19,2,-0.761653,3.896185,1.711909,0.001640,-0.000102,0.000003,-0.000102,0.001521,0.000001,0.000003,0.000001,0.003271
19,3,1.128070,3.870250,1.609193,0.001678,0.000018,-0.000000,0.000018,0.001676,-0.000002,-0.000000,-0.000002,0.003535
20,1,3.472727,4.231944,1.627670,0.002489,-0.000089,0.000001,-0.000089,0.001817,0.000000,0.000001,0.000000,0.004348
20,2,-0.751971,3.870334,1.732368,0.001608,-0.000115,0.000009,-0.000115,0.001475,0.000004,0.000009,0.000004,0.003242
20,3,1.100001,3.891889,1.617512,0.001643,-0.000001,-0.000000,-0.000001,0.001636,-0.000001,-0.000000,-0.000001,0.003480
21,1,3.515359,4.205935,1.640802,0.001348,-0.000166,0.000041,-0.000166,0.001614,0.000002,0.000041,0.000002,0.004155
21,2,-0.743345,3.844141,1.759305,0.001633,-0.000079,0.000011,-0.000079,0.001509,-0.000000,0.000011,-0.000000,0.003222
21,3,1.089920,3.905651,1.629600,0.001629,-0.000021,0.000002,-0.000021,0.001582,0.000001,0.000002,0.000001,0.003407
22,1,3.503592,4.133628,1.645614,0.001802,0.000100,-0.000032,0.000100,0.001925,-0.000032,-0.000032,-0.000032,0.004442
22,2,-0.734139,3.794041,1.779175,0.001662,-0.000050,0.000005,-0.000050,0.001575,-0.000014,0.000005,-0.000014,0.003189
22,3,1.092278,3.920500,1.642056,0.001638,-0.000023,0.000003,-0.000023,0.001525,0.000004,0.000003,0.000004,0.003323
23,1,3.541076,4.151246,1.673556,0.001457,-0.000057,-0.000009,-0.000057,0.001680,0.000013,-0.000009,0.000013,0.004224
23,2,-0.767353,3.720465,1.788289,0.001691,-0.000015,-0.000006,-0.000015,0.001641,-0.000010,-0.000006,-0.000010,0.003174
23,3,1.071998,3.961715,1.660096,0.001659,-0.000030,-0.000002,-0.000030,0.001504,0.000016,-0.000002,0.000016,0.003264
24,1,3.577528,4.144018,1.689103,0.001244,-0.000133,-0.000000,-0.000133,0.001652,0.000003,-0.000000,0.000003,0.004053
24,2,-0.767423,3.607105,1.778276,0.001669,-0.000053,-0.000001,-0.000053,0.001642,0.000019,-0.000001,0.000019,0.003199
24,3,1.079517,3.993708,1.673067,0.001675,-0.000019,0.000004,-0.000019,0.001520,0.000009,0.000004,0.000009,0.003187
25,1,3.635801,4.100681,1.694229,0.001249,-0.000217,-0.000003,-0.000217,0.001583,-0.000001,-0.000003,-0.000001,0.003923
25,2,-0.788660,3.512468,1.762824,0.001625,-0.000040,0.000002,-0.000040,0.001613,0.000004,0.000002,0.000004,0.003169
25,3,1.052361,4.043447,1.677819,0.001676,-0.000038,0.000000,-0.000038,0.001470,0.000005,0.000000,0.000005,0.003123
26,1,3.686862,4.065409,1.684683,0.001509,-0.000111,-0.000004,-0.000111,0.001572,0.000001,-0.000004,0.000001,0.003776
