frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-0.121165,5.549541,1.615298,0.002234,0.000021,0.000000,0.000021,0.002118,0.000007,0.000000,0.000007,0.008307
3,2,2.306778,4.699657,1.652221,0.002192,0.000002,-0.000000,0.000002,0.001252,-0.000001,-0.000000,-0.000001,0.008260
4,1,-0.163766,5.599567,1.623091,0.002023,-0.000078,-0.000001,-0.000078,0.001268,0.000005,-0.000001,0.000005,0.007097
4,2,2.329111,4.720484,1.629329,0.001996,-0.000002,-0.000000,-0.000002,0.001260,-0.000010,-0.000000,-0.000010,0.007035
5,1,-0.186954,5.622025,1.631416,0.001884,-0.000068,0.000001,-0.000068,0.001076,0.000009,0.000001,0.000009,0.006173
5,2,2.341112,4.738380,1.624353,0.001870,-0.000058,-0.000000,-0.000058,0.001249,-0.000003,-0.000000,-0.000003,0.006131
6,1,-0.213893,5.637365,1.637136,0.001783,-0.000094,0.000001,-0.000094,0.000889,0.000005,0.000001,0.000005,0.005449
6,2,2.353921,4.751498,1.624060,0.001774,-0.000121,0.000001,-0.000121,0.001119,0.000006,0.000001,0.000006,0.005449
7,1,-0.261880,5.655172,1.635253,0.001719,-0.000145,0.000000,-0.000145,0.000856,0.000001,0.000000,0.000001,0.004887
7,2,2.361020,4.768623,1.627573,0.001693,-0.000192,0.000003,-0.000192,0.001109,0.000014,0.000003,0.000014,0.004938
8,1,-0.299416,5.678425,1.636632,0.001662,-0.000149,0.000000,-0.000149,0.001092,0.000000,0.000000,0.000000,0.004448
8,2,2.365352,4.789901,1.638270,0.001596,-0.000261,0.000009,-0.000261,0.001152,0.000023,0.000009,0.000023,0.004544
9,1,-0.303482,5.702236,1.639629,0.001625,-0.000138,0.000000,-0.000138,0.001357,0.000000,0.000000,0.000000,0.004106
9,2,2.366297,4.825965,1.655159,0.001468,-0.000280,0.000015,-0.000280,0.001338,0.000029,0.000015,0.000029,0.004244
10,1,-0.342828,5.675950,1.638561,0.001507,-0.000180,0.000001,-0.000180,0.001481,0.000002,0.000001,0.000002,0.003869
10,2,2.382534,4.874048,1.675715,0.001402,-0.000153,0.000012,-0.000153,0.001544,0.000017,0.000012,0.000017,0.003986
11,1,-0.414196,5.731697,1.657094,0.001629,-0.000268,-0.000008,-0.000268,0.001273,0.000018,-0.000008,0.000018,0.003692
11,2,2.419531,4.923912,1.694655,0.001526,-0.000026,0.000001,-0.000026,0.001595,0.000006,0.000001,0.000006,0.003762
12,1,-0.422923,5.704122,1.655389,0.001674,-0.000102,-0.000000,-0.000102,0.001549,0.000001,-0.000000,0.000001,0.003532
12,2,2.450940,4.989422,1.712121,0.001635,-0.000030,-0.000005,-0.000030,0.001654,0.000007,-0.000005,0.000007,0.003595
13,1,-0.453944,5.711317,1.652719,0.001639,-0.000128,0.000000,-0.000128,0.001272,0.000001,0.000000,0.000001,0.003371
13,2,2.481828,5.063579,1.724075,0.001707,-0.000053,-0.000005,-0.000053,0.001726,0.000003,-0.000005,0.000003,0.003466
14,1,-0.529509,5.722900,1.651618,0.001716,-0.000132,0.000004,-0.000132,0.001214,-0.000000,0.000004,-0.000000,0.003292
14,2,2.487481,5.142711,1.740732,0.001691,-0.000032,-0.000005,-0.000032,0.001712,0.000002,-0.000005,0.000002,0.003364
15,1,-0.620598,5.785225,1.650171,0.001819,-0.000094,0.000005,-0.000094,0.001578,-0.000007,0.000005,-0.000007,0.003303
15,2,2.470192,5.204776,1.728184,0.001636,0.000008,0.000014,0.000008,0.001686,0.000000,0.000014,0.000000,0.003304
16,1,-0.721971,5.828098,1.645184,0.001811,-0.000026,0.000009,-0.000026,0.001745,-0.000002,0.000009,-0.000002,0.003277
16,2,2.467028,5.274357,1.713074,0.001499,0.000033,0.000011,0.000033,0.001666,-0.000005,0.000011,-0.000005,0.003242
17,1,-0.821998,5.856987,1.638430,0.001770,0.000015,0.000005,0.000015,0.001784,0.000002,0.000005,0.000002,0.003246
17,2,2.458991,5.344869,1.699144,0.001474,0.000029,0.000008,0.000029,0.001667,-0.000005,0.000008,-0.000005,0.003183
18,1,-0.899136,5.879309,1.635075,0.001737,-0.000004,-0.000001,-0.000004,0.001714,0.000001,-0.000001,0.000001,0.003215
18,2,2.454838,5.413892,1.689939,0.001483,0.000013,0.000001,0.000013,0.001665,-0.000002,0.000001,-0.000002,0.003122
19,1,-0.975856,5.902677,1.630018,0.001712,-0.000039,-0.000001,-0.000039,0.001610,0.000001,-0.000001,0.000001,0.003193
19,2,2.462739,5.464626,1.686146,0.001502,0.000001,-0.000001,0.000001,0.001672,0.000003,-0.000001,0.000003,0.003077
20,1,-1.022007,5.922713,1.637424,0.001729,-0.000068,0.000003,-0.000068,0.001551,-0.000000,0.000003,-0.000000,0.003184
20,2,2.482104,5.517870,1.688369,0.001460,0.000006,0.000001,0.000006,0.001671,0.000001,0.000001,0.000001,0.003042
21,1,-1.057732,5.950790,1.646579,0.001713,-0.000100,0.000005,-0.000100,0.001472,0.000002,0.000005,0.000002,0.003166
