frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-1.863315,4.266302,1.655225,0.002213,-0.000002,0.000000,-0.000002,0.002434,0.000000,0.000000,0.000000,0.008248
3,2,-0.958874,4.058898,1.663337,0.002360,-0.000070,-0.000000,-0.000070,0.002203,0.000000,-0.000000,0.000000,0.008349
4,1,-1.853838,4.270637,1.673333,0.002098,0.000010,0.000002,0.000010,0.002135,-0.000000,0.000002,-0.000000,0.006999
4,2,-0.960100,4.047719,1.685874,0.002279,0.000037,-0.000004,0.000037,0.002295,0.000000,-0.000004,0.000000,0.007330
5,1,-1.850179,4.281566,1.688800,0.002041,-0.000003,0.000005,-0.000003,0.002030,-0.000001,0.000005,-0.000001,0.006061
5,2,-0.946411,3.998029,1.673536,0.002082,0.000022,0.000002,0.000022,0.002206,-0.000001,0.000002,-0.000001,0.006580
6,1,-1.998138,4.302398,1.685168,0.002335,-0.000199,0.000008,-0.000199,0.001912,0.000000,0.000008,0.000000,0.005320
6,2,-0.930469,3.994061,1.657191,0.002028,0.000009,0.000000,0.000009,0.002145,-0.000005,0.000000,-0.000005,0.006030
7,1,-2.021518,4.295349,1.682546,0.002172,-0.000212,0.000001,-0.000212,0.001633,0.000002,0.000001,0.000002,0.004757
7,2,-0.944808,4.013592,1.648490,0.002092,-0.000065,0.000003,-0.000065,0.002065,-0.000003,0.000003,-0.000003,0.005533
8,1,-2.018627,4.270593,1.675650,0.002108,-0.000211,-0.000002,-0.000211,0.001544,0.000005,-0.000002,0.000005,0.004381
8,2,-0.936655,4.003780,1.640031,0.002224,-0.000147,0.000007,-0.000147,0.001825,-0.000001,0.000007,-0.000001,0.005057
9,1,-2.043117,4.255396,1.673815,0.002080,-0.000207,-0.000003,-0.000207,0.001514,0.000004,-0.000003,0.000004,0.004096
9,2,-0.878764,4.010152,1.639575,0.002166,-0.000186,0.000004,-0.000186,0.001608,-0.000001,0.000004,-0.000001,0.004631
10,1,-2.058635,4.238441,1.679449,0.002084,-0.000213,-0.000001,-0.000213,0.001465,0.000001,-0.000001,0.000001,0.003874
10,2,-0.811673,4.012770,1.642669,0.002127,-0.000204,-0.000000,-0.000204,0.001467,-0.000001,-0.000000,-0.000001,0.004286
11,1,-2.093577,4.209898,1.669486,0.002098,-0.000239,-0.000003,-0.000239,0.001414,0.000005,-0.000003,0.000005,0.003694
11,2,-0.738319,3.907771,1.634861,0.002236,0.000117,0.000003,0.000117,0.002379,0.000013,0.000003,0.000013,0.004458
12,1,-2.209041,4.202164,1.692529,0.002138,-0.000278,-0.000009,-0.000278,0.001445,-0.000032,-0.000009,-0.000032,0.003578
12,2,-0.708920,3.828233,1.656947,0.002042,0.000095,-0.000001,0.000095,0.002091,-0.000021,-0.000001,-0.000021,0.004524
13,1,-2.239931,4.189096,1.708096,0.002064,-0.000330,0.000003,-0.000330,0.001300,-0.000032,0.000003,-0.000032,0.003483
13,2,-0.721590,3.798478,1.674753,0.001933,0.000048,-0.000000,0.000048,0.001982,0.000008,-0.000000,0.000008,0.004463
14,1,-2.253058,4.182343,1.720381,0.002028,-0.000339,0.000003,-0.000339,0.001198,-0.000016,0.000003,-0.000016,0.003393
14,2,-0.699862,3.648781,1.649592,0.001843,0.000010,-0.000021,0.000010,0.001939,0.000018,-0.000021,0.000018,0.004405
15,1,-2.194786,4.085986,1.707134,0.002109,-0.000026,0.000009,-0.000026,0.002158,0.000062,0.000009,0.000062,0.003878
15,2,-0.650260,3.614411,1.640401,0.001937,0.000180,-0.000018,0.000180,0.001994,-0.000031,-0.000018,-0.000031,0.004416
16,1,-2.301337,4.125002,1.712360,0.002076,-0.000254,0.000008,-0.000254,0.001789,-0.000005,0.000008,-0.000005,0.003884
16,2,-0.550196,3.634780,1.635934,0.002132,0.000189,0.000006,0.000189,0.001961,-0.000036,0.000006,-0.000036,0.004545
17,1,-2.331050,4.018700,1.682399,0.002008,-0.000040,0.000063,-0.000040,0.002183,0.000118,0.000063,0.000118,0.004611
17,2,-0.463586,3.595104,1.618030,0.002107,0.000193,0.000004,0.000193,0.001410,-0.000000,0.000004,-0.000000,0.004302
18,1,-2.495411,3.954496,1.705725,0.002425,-0.000010,-0.000037,-0.000010,0.002030,-0.000012,-0.000037,-0.000012,0.005337
18,2,-0.354883,3.597343,1.662310,0.002071,0.000233,0.000001,0.000233,0.001164,0.000017,0.000001,0.000017,0.004168
19,1,-2.530383,3.936421,1.721016,0.001621,-0.000130,-0.000024,-0.000130,0.001836,0.000006,-0.000024,0.000006,0.005142
19,2,-0.332730,3.595193,1.692801,0.001931,0.000269,-0.000012,0.000269,0.000948,0.000028,-0.000012,0.000028,0.004059
20,1,-2.532994,3.892910,1.718878,0.001486,-0.000081,0.000009,-0.000081,0.001753,-0.000000,0.000009,-0.000000,0.004939
20,2,-0.333177,3.555686,1.695199,0.001892,0.000268,0.000007,0.000268,0.001040,-0.000009,0.000007,-0.000009,0.003980
21,1,-2.490370,3.841818,1.735380,0.001922,-0.000098,0.000039,-0.000098,0.001834,0.000001,0.000039,0.000001,0.004933
21,2,-0.318488,3.454119,1.681569,0.002041,-0.000182,-0.000038,-0.000182,0.002954,0.000160,-0.000038,0.000160,0.004595
