frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-3.119953,4.303689,1.699353,0.002192,-0.000001,-0.000000,-0.000001,0.001206,0.000000,-0.000000,0.000000,0.008259
4,1,-3.121676,4.308566,1.700483,0.001973,0.000002,-0.000000,0.000002,0.000928,-0.000001,-0.000000,-0.000001,0.007002
5,1,-3.104488,4.314759,1.683788,0.001843,0.000000,-0.000001,0.000000,0.000792,-0.000003,-0.000001,-0.000003,0.006041
6,1,-3.078662,4.320087,1.659360,0.001769,-0.000017,-0.000000,-0.000017,0.000698,-0.000005,-0.000000,-0.000005,0.005316
7,1,-3.042048,4.335158,1.652422,0.001742,-0.000010,0.000001,-0.000010,0.000820,-0.000003,0.000001,-0.000003,0.004777
8,1,-2.997832,4.353655,1.648844,0.001714,0.000043,0.000002,0.000043,0.001051,0.000001,0.000002,0.000001,0.004349
9,1,-2.942916,4.371342,1.654916,0.001682,0.000059,0.000003,0.000059,0.001433,0.000001,0.000003,0.000001,0.004012
10,1,-2.900535,4.391526,1.670145,0.001680,0.000010,0.000001,0.000010,0.001643,-0.000000,0.000001,-0.000000,0.003753
11,1,-2.859970,4.415308,1.680438,0.001663,0.000030,0.000000,0.000030,0.001605,-0.000000,0.000000,-0.000000,0.003542
12,1,-2.826874,4.439207,1.687210,0.001634,0.000068,-0.000000,0.000068,0.001539,-0.000001,-0.000000,-0.000001,0.003372
13,1,-2.787617,4.467420,1.694873,0.001608,0.000095,-0.000003,0.000095,0.001514,0.000003,-0.000003,0.000003,0.003264
14,1,-2.751904,4.514308,1.699588,0.001504,0.000118,-0.000002,0.000118,0.001543,0.000003,-0.000002,0.000003,0.003187
14,2,-4.614304,5.814442,1.645220,0.002236,-0.000021,0.000000,-0.000021,0.001948,-0.000002,0.000000,-0.000002,0.008311
15,1,-2.678039,4.596444,1.694784,0.001480,0.000149,-0.000005,0.000149,0.001667,-0.000008,-0.000005,-0.000008,0.003164
15,2,-4.661324,5.772215,1.652682,0.002108,-0.000010,0.000002,-0.000010,0.002299,-0.000024,0.000002,-0.000024,0.007243
16,1,-2.575653,4.605315,1.674207,0.001753,-0.000015,-0.000048,-0.000015,0.001735,0.000029,-0.000048,0.000029,0.003276
16,2,-4.723217,5.721907,1.657398,0.002035,-0.000003,0.000005,-0.000003,0.002262,-0.000028,0.000005,-0.000028,0.006582
