frame,ped_id,world_pX,world_pZ,world_pY,bb_left,bb_top,bb_w,bb_h
15,2,0.2969,4.2419,1.6485,403.00,305.45,50.00,150.00
15,3,1.9497,5.6780,1.6485,512.35,266.13,50.00,150.00
16,1,-2.8995,5.5622,1.6485,166.48,268.55,50.00,150.00
16,2,0.3419,4.2216,1.6485,407.39,306.20,50.00,150.00
16,3,2.0122,5.7061,1.6485,516.05,265.56,50.00,150.00
17,1,-2.9549,5.6068,1.6485,164.19,267.61,50.00,150.00
17,2,0.3930,4.2054,1.6485,412.38,306.80,50.00,150.00
17,3,2.0750,5.7335,1.6485,519.76,265.01,50.00,150.00
18,1,-3.0103,5.6513,1.6485,161.93,266.68,50.00,150.00
18,2,0.4495,4.1914,1.6485,417.90,307.32,50.00,150.00
18,3,2.1380,5.7606,1.6485,523.46,264.47,50.00,150.00
19,1,-3.0657,5.6959,1.6485,159.71,265.77,50.00,150.00
19,2,0.5111,4.1783,1.6485,423.93,307.81,50.00,150.00
19,3,2.2011,5.7874,1.6485,527.13,263.94,50.00,150.00
20,1,-3.1211,5.7404,1.6485,157.52,264.87,50.00,150.00
20,2,0.5742,4.1662,1.6485,430.13,308.28,50.00,150.00
20,3,2.2642,5.8140,1.6485,530.78,263.42,50.00,150.00
21,1,-3.1764,5.7850,1.6485,155.37,263.99,50.00,150.00
21,2,0.6374,4.1547,1.6485,436.37,308.71,50.00,150.00
21,3,2.3274,5.8406,1.6485,534.40,262.90,50.00,150.00
22,1,-3.2318,5.8295,1.6485,153.24,263.11,50.00,150.00
22,2,0.7007,4.1436,1.6485,442.65,309.14,50.00,150.00
22,3,2.3906,5.8672,1.6485,537.98,262.39,50.00,150.00
23,1,-3.2872,5.8741,1.6485,151.15,262.26,50.00,150.00
23,2,0.7641,4.1327,1.6485,448.96,309.56,50.00,150.00
23,3,2.4538,5.8937,1.6485,541.54,261.88,50.00,150.00
24,1,-3.3426,5.9186,1.6485,149.10,261.41,50.00,150.00
24,2,0.8275,4.1219,1.6485,455.30,309.97,50.00,150.00
24,3,2.5171,5.9203,1.6485,545.06,261.38,50.00,150.00
25,1,-3.3980,5.9632,1.6485,147.07,260.58,50.00,150.00
25,2,0.8908,4.1112,1.6485,461.67,310.39,50.00,150.00
25,3,2.5803,5.9468,1.6485,548.56,260.88,50.00,150.00
26,1,-3.4533,6.0077,1.6485,145.07,259.76,50.00,150.00
26,2,0.9542,4.1005,1.6485,468.08,310.81,50.00,150.00
26,3,2.6435,5.9733,1.6485,552.02,260.39,50.00,150.00
27,1,-3.5087,6.0523,1.6485,143.10,258.95,50.00,150.00
27,2,1.0176,4.0899,1.6485,474.53,311.23,50.00,150.00
27,3,2.7067,5.9998,1.6485,555.45,259.90,50.00,150.00
28,1,-3.5641,6.0968,1.6485,141.17,258.15,50.00,150.00
28,2,1.0810,4.0792,1.6485,481.00,311.65,50.00,150.00
28,3,2.7699,6.0263,1.6485,558.86,259.42,50.00,150.00
29,1,-3.6195,6.1414,1.6485,139.25,257.37,50.00,150.00
29,2,1.1444,4.0686,1.6485,487.51,312.07,50.00,150.00
29,3,2.8331,6.0528,1.6485,562.23,258.94,50.00,150.00
30,1,-3.6749,6.1859,1.6485,137.37,256.60,50.00,150.00
30,2,1.2078,4.0579,1.6485,494.05,312.50,50.00,150.00
30,3,2.8964,6.0793,1.6485,565.57,258.47,50.00,150.00
31,1,-3.7303,6.2305,1.6485,135.52,255.83,50.00,150.00
31,2,1.2712,4.0473,1.6485,500.63,312.92,50.00,150.00
31,3,2.9596,6.1059,1.6485,568.89,257.99,50.00,150.00
32,1,-3.7856,6.2750,1.6485,133.69,255.08,50.00,150.00
32,2,1.3346,4.0367,1.6485,507.25,313.35,50.00,150.00
32,3,3.0228,6.1324,1.6485,572.17,257.53,50.00,150.00
33,1,-3.8410,6.3196,1.6485,131.88,254.34,50.00,150.00
33,2,1.3980,4.0260,1.6485,513.89,313.78,50.00,150.00
33,3,3.0860,6.1589,1.6485,575.43,257.06,50.00,150.00
34,1,-3.8964,6.3641,1.6485,130.10,253.61,50.00,150.00
34,2,1.4614,4.0154,1.6485,520.58,314.22,50.00,150.00
34,3,3.1492,6.1854,1.6485,578.66,256.61,50.00,150.00
35,1,-3.9518,6.4086,1.6485,128.35,252.89,50.00,150.00
35,2,1.5248,4.0048,1.6485,527.29,314.65,50.00,150.00
35,3,3.2125,6.2119,1.6485,581.86,256.15,50.00,150.00
36,1,-4.0072,6.4532,1.6485,126.62,252.18,50.00,150.00
36,2,1.5882,3.9941,1.6485,534.05,315.09,50.00,150.00
36,3,3.2757,6.2384,1.6485,585.03,255.70,50.00,150.00
37,1,-4.0625,6.4977,1.6485,124.91,251.48,50.00,150.00
37,2,1.6515,3.9835,1.6485,540.84,315.53,50.00,150.00
37,3,3.3389,6.2649,1.6485,588.18,255.25,50.00,150.00
38,1,-4.1179,6.5423,1.6485,123.23,250.79,50.00,150.00
38,2,1.7149,3.9729,1.6485,547.67,315.98,50.00,150.00
38,3,3.4021,6.2915,1.6485,591.30,254.81,50.00,150.00
39,1,-4.1733,6.5868,1.6485,121.57,250.11,50.00,150.00
39,2,1.7783,3.9622,1.6485,554.53,316.42,50.00,150.00
39,3,3.4653,6.3180,1.6485,594.40,254.37,50.00,150.00
40,1,-4.2287,6.6314,1.6485,119.93,249.44,50.00,150.00
40,2,1.8417,3.9516,1.6485,561.43,316.87,50.00,150.00
40,3,3.5286,6.3445,1.6485,597.47,253.93,50.00,150.00
41,1,-4.2840,6.6759,1.6485,118.31,248.77,50.00,150.00
41,2,1.9051,3.9410,1.6485,568.37,317.32,50.00,150.00
41,3,3.5918,6.3710,1.6485,600.51,253.50,50.00,150.00
42,1,-4.3394,6.7205,1.6485,116.72,248.12,50.00,150.00
42,2,1.9685,3.9303,1.6485,575.34,317.77,50.00,150.00
42,3,3.6550,6.3975,1.6485,603.53,253.07,50.00,150.00
43,1,-4.3948,6.7650,1.6485,115.15,247.47,50.00,150.00
43,2,2.0319,3.9197,1.6485,582.35,318.23,50.00,150.00
43,3,3.7182,6.4240,1.6485,606.52,252.65,50.00,150.00
44,1,-4.4502,6.8096,1.6485,113.59,246.83,50.00,150.00
44,2,2.0953,3.9091,1.6485,589.40,318.68,50.00,150.00
44,3,3.7814,6.4505,1.6485,609.49,252.22,50.00,150.00
45,1,-4.5056,6.8541,1.6485,112.06,246.20,50.00,150.00
45,2,2.1587,3.8984,1.6485,596.49,319.14,50.00,150.00
45,3,3.8447,6.4771,1.6485,612.43,251.81,50.00,150.00
46,1,-4.5609,6.8987,1.6485,110.55,245.58,50.00,150.00
46,2,2.2221,3.8878,1.6485,603.62,319.61,50.00,150.00
46,3,3.9079,6.5036,1.6485,615.35,251.39,50.00,150.00
47,1,-4.6163,6.9432,1.6485,109.05,244.97,50.00,150.00
47,2,2.2855,3.8772,1.6485,610.79,320.07,50.00,150.00
47,3,3.9711,6.5301,1.6485,618.25,250.98,50.00,150.00
48,1,-4.6717,6.9878,1.6485,107.58,244.36,50.00,150.00
48,2,2.3489,3.8665,1.6485,618.00,320.54,50.00,150.00
48,3,4.0343,6.5566,1.6485,621.12,250.57,50.00,150.00
49,1,-4.7271,7.0323,1.6485,106.12,243.77,50.00,150.00
49,2,2.4123,3.8559,1.6485,625.24,321.01,50.00,150.00
49,3,4.0976,6.5831,1.6485,623.97,250.17,50.00,150.00
50,1,-4.7825,7.0769,1.6485,104.69,243.18,50.00,150.00
50,2,2.4757,3.8453,1.6485,632.53,321.48,50.00,150.00
50,3,4.1608,6.6096,1.6485,626.80,249.76,50.00,150.00
51,1,-4.8378,7.1214,1.6485,103.27,242.59,50.00,150.00
51,2,2.5391,3.8346,1.6485,639.86,321.96,50.00,150.00
51,3,4.2240,6.6361,1.6485,629.61,249.37,50.00,150.00
52,1,-4.8932,7.1660,1.6485,101.86,242.02,50.00,150.00
52,2,2.6025,3.8240,1.6485,647.22,322.44,50.00,150.00
52,3,4.2872,6.6626,1.6485,632.39,248.97,50.00,150.00
53,1,-4.9486,7.2105,1.6485,100.48,241.45,50.00,150.00
53,2,2.6659,3.8134,1.6485,654.63,322.92,50.00,150.00
53,3,4.3504,6.6892,1.6485,635.15,248.58,50.00,150.00
54,1,-5.0040,7.2551,1.6485,99.11,240.89,50.00,150.00
54,2,2.7292,3.8027,1.6485,662.08,323.40,50.00,150.00
54,3,4.4137,6.7157,1.6485,637.89,248.19,50.00,150.00
55,1,-5.0594,7.2996,1.6485,97.76,240.33,50.00,150.00
55,2,2.7926,3.7921,1.6485,669.58,323.89,50.00,150.00
55,3,4.4769,6.7422,1.6485,640.60,247.80,50.00,150.00
56,1,-5.1147,7.3442,1.6485,96.43,239.79,50.00,150.00
56,2,2.8560,3.7815,1.6485,677.11,324.38,50.00,150.00
56,3,4.5401,6.7687,1.6485,643.30,247.42,50.00,150.00
57,1,-5.1701,7.3887,1.6485,95.11,239.24,50.00,150.00
57,2,2.9194,3.7708,1.6485,684.69,324.87,50.00,150.00
57,3,4.6033,6.7952,1.6485,645.97,247.04,50.00,150.00
58,1,-5.2255,7.4333,1.6485,93.80,238.71,50.00,150.00
58,2,2.9828,3.7602,1.6485,692.31,325.36,50.00,150.00
58,3,4.6665,6.8217,1.6485,648.63,246.66,50.00,150.00
59,1,-5.2809,7.4778,1.6485,92.52,238.18,50.00,150.00
59,2,3.0462,3.7495,1.6485,699.97,325.86,50.00,150.00
59,3,4.7298,6.8482,1.6485,651.26,246.29,50.00,150.00
60,1,-5.3363,7.5224,1.6485,91.25,237.66,50.00,150.00
60,2,3.1096,3.7389,1.6485,707.68,326.36,50.00,150.00
60,3,4.7930,6.8748,1.6485,653.87,245.92,50.00,150.00
61,1,-5.3916,7.5669,1.6485,89.99,237.14,50.00,150.00
61,2,3.1730,3.7283,1.6485,715.43,326.86,50.00,150.00
61,3,4.8562,6.9013,1.6485,656.47,245.55,50.00,150.00
62,1,-5.4470,7.6115,1.6485,88.75,236.63,50.00,150.00
62,2,3.2364,3.7176,1.6485,723.22,327.37,50.00,150.00
62,3,4.9194,6.9278,1.6485,659.04,245.18,50.00,150.00
63,1,-5.5024,7.6560,1.6485,87.52,236.13,50.00,150.00
63,2,3.2998,3.7070,1.6485,731.06,327.88,50.00,150.00
63,3,4.9826,6.9543,1.6485,661.59,244.82,50.00,150.00
64,1,-5.5578,7.7006,1.6485,86.31,235.63,50.00,150.00
64,2,3.3632,3.6964,1.6485,738.94,328.39,50.00,150.00
64,3,5.0459,6.9808,1.6485,664.13,244.46,50.00,150.00
65,1,-5.6131,7.7451,1.6485,85.11,235.14,50.00,150.00
65,2,3.4266,3.6857,1.6485,746.87,328.91,50.00,150.00
65,3,5.1091,7.0073,1.6485,666.64,244.10,50.00,150.00
66,1,-5.6685,7.7897,1.6485,83.92,234.65,50.00,150.00
66,2,3.4900,3.6751,1.6485,750.00,329.42,50.00,150.00
66,3,5.1723,7.0338,1.6485,669.14,243.75,50.00,150.00
67,1,-5.7239,7.8342,1.6485,82.75,234.17,50.00,150.00
67,2,3.5534,3.6645,1.6485,750.00,329.94,50.00,150.00
67,3,5.2355,7.0604,1.6485,671.61,243.39,50.00,150.00
68,1,-5.7793,7.8787,1.6485,81.59,233.69,50.00,150.00
68,2,3.6168,3.6538,1.6485,750.00,330.47,50.00,150.00
68,3,5.2987,7.0869,1.6485,674.07,243.05,50.00,150.00
69,1,-5.8347,7.9233,1.6485,80.44,233.22,50.00,150.00
69,3,5.3620,7.1134,1.6485,676.51,242.70,50.00,150.00
70,1,-5.8900,7.9678,1.6485,79.31,232.76,50.00,150.00
70,3,5.4252,7.1399,1.6485,678.94,242.35,50.00,150.00
71,1,-5.9454,8.0124,1.6485,78.19,232.30,50.00,150.00
71,3,5.4884,7.1664,1.6485,681.34,242.01,50.00,150.00
72,1,-6.0008,8.0569,1.6485,77.08,231.84,50.00,150.00
72,3,5.5516,7.1929,1.6485,683.73,241.67,50.00,150.00
73,1,-6.0562,8.1015,1.6485,75.98,231.39,50.00,150.00
73,3,5.6148,7.2194,1.6485,686.10,241.34,50.00,150.00
74,1,-6.1116,8.1460,1.6485,74.90,230.95,50.00,150.00
74,3,5.6781,7.2459,1.6485,688.45,241.00,50.00,150.00
75,1,-6.1669,8.1906,1.6485,73.83,230.51,50.00,150.00
75,3,5.7413,7.2725,1.6485,690.78,240.67,50.00,150.00
76,1,-6.2223,8.2351,1.6485,72.77,230.07,50.00,150.00
76,3,5.8045,7.2990,1.6485,693.10,240.34,50.00,150.00
77,1,-6.2777,8.2797,1.6485,71.72,229.64,50.00,150.00
77,3,5.8677,7.3255,1.6485,695.40,240.01,50.00,150.00
78,1,-6.3331,8.3242,1.6485,70.68,229.21,50.00,150.00
78,3,5.9309,7.3520,1.6485,697.68,239.69,50.00,150.00
79,1,-6.3885,8.3688,1.6485,69.65,228.79,50.00,150.00
79,3,5.9942,7.3785,1.6485,699.95,239.37,50.00,150.00
80,1,-6.4438,8.4133,1.6485,68.64,228.38,50.00,150.00
80,3,6.0574,7.4050,1.6485,702.20,239.05,50.00,150.00
81,1,-6.4992,8.4579,1.6485,67.63,227.96,50.00,150.00
81,3,6.1206,7.4315,1.6485,704.44,238.73,50.00,150.00
82,1,-6.5546,8.5024,1.6485,66.64,227.55,50.00,150.00
82,3,6.1838,7.4581,1.6485,706.66,238.41,50.00,150.00
83,1,-6.6100,8.5470,1.6485,65.65,227.15,50.00,150.00
83,3,6.2470,7.4846,1.6485,708.86,238.10,50.00,150.00
84,1,-6.6654,8.5915,1.6485,64.68,226.75,50.00,150.00
84,3,6.3103,7.5111,1.6485,711.05,237.79,50.00,150.00
85,1,-6.7207,8.6361,1.6485,63.71,226.35,50.00,150.00
85,3,6.3735,7.5376,1.6485,713.22,237.48,50.00,150.00
86,1,-6.7761,8.6806,1.6485,62.76,225.96,50.00,150.00
86,3,6.4367,7.5641,1.6485,715.38,237.17,50.00,150.00
87,1,-6.8315,8.7252,1.6485,61.81,225.57,50.00,150.00
87,3,6.4999,7.5906,1.6485,717.52,236.87,50.00,150.00
88,1,-6.8869,8.7697,1.6485,60.88,225.19,50.00,150.00
88,3,6.5631,7.6171,1.6485,719.65,236.57,50.00,150.00
89,1,-6.9422,8.8143,1.6485,59.95,224.81,50.00,150.00
89,3,6.6264,7.6437,1.6485,721.76,236.27,50.00,150.00
90,1,-6.9976,8.8588,1.6485,59.04,224.43,50.00,150.00
90,3,6.6896,7.6702,1.6485,723.86,235.97,50.00,150.00
91,1,-7.0530,8.9034,1.6485,58.13,224.06,50.00,150.00
91,3,6.7528,7.6967,1.6485,725.95,235.67,50.00,150.00
92,1,-7.1084,8.9479,1.6485,57.23,223.69,50.00,150.00
92,3,6.8160,7.7232,1.6485,728.02,235.38,50.00,150.00
93,1,-7.1638,8.9925,1.6485,56.34,223.33,50.00,150.00
93,3,6.8792,7.7497,1.6485,730.07,235.09,50.00,150.00
94,1,-7.2191,9.0370,1.6485,55.46,222.97,50.00,150.00
94,3,6.9425,7.7762,1.6485,732.11,234.80,50.00,150.00
95,1,-7.2745,9.0816,1.6485,54.59,222.61,50.00,150.00
95,3,7.0057,7.8027,1.6485,734.14,234.51,50.00,150.00
96,1,-7.3299,9.1261,1.6485,53.73,222.25,50.00,150.00
96,3,7.0689,7.8292,1.6485,736.15,234.22,50.00,150.00
97,1,-7.3853,9.1707,1.6485,52.87,221.90,50.00,150.00
97,3,7.1321,7.8558,1.6485,738.15,233.94,50.00,150.00
98,1,-7.4407,9.2152,1.6485,52.03,221.56,50.00,150.00
98,3,7.1953,7.8823,1.6485,740.14,233.66,50.00,150.00
99,1,-7.4960,9.2598,1.6485,51.19,221.21,50.00,150.00
99,3,7.2586,7.9088,1.6485,742.11,233.38,50.00,150.00
100,1,-7.5514,9.3043,1.6485,50.36,220.87,50.00,150.00
100,3,7.3218,7.9353,1.6485,744.07,233.10,50.00,150.00
