frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-2.594408,3.331044,1.897285,0.002725,0.000000,0.000000,0.000000,0.027740,0.000000,0.000000,0.000000,0.002725
4,1,-2.570980,3.327992,1.892492,0.002697,0.000000,0.000000,0.000000,0.027689,0.000000,0.000000,0.000000,0.002697
5,1,-2.491013,3.271534,1.859650,0.002529,0.000000,0.000000,0.000000,0.026757,0.000000,0.000000,0.000000,0.002529
6,1,-2.505840,3.382162,1.931536,0.002625,0.000000,0.000000,0.000000,0.028598,0.000000,0.000000,0.000000,0.002625
7,1,-2.475434,3.396658,1.949056,0.002563,0.000000,0.000000,0.000000,0.028843,0.000000,0.000000,0.000000,0.002563
8,1,-2.447951,3.401236,1.952032,0.002471,0.000000,0.000000,0.000000,0.028921,0.000000,0.000000,0.000000,0.002471
9,1,-2.379416,3.315022,1.902603,0.002275,0.000000,0.000000,0.000000,0.027473,0.000000,0.000000,0.000000,0.002275
10,1,-2.370073,3.331044,1.911759,0.002261,0.000000,0.000000,0.000000,0.027740,0.000000,0.000000,0.000000,0.002261
11,1,-2.375873,3.405051,1.951295,0.002343,0.000000,0.000000,0.000000,0.028986,0.000000,0.000000,0.000000,0.002343
12,1,-2.274406,3.363089,1.920533,0.002337,0.000000,0.000000,0.000000,0.028276,0.000000,0.000000,0.000000,0.002337
13,1,-2.199825,3.448539,1.940998,0.002525,0.000000,0.000000,0.000000,0.029731,0.000000,0.000000,0.000000,0.002525
14,1,-2.123807,3.478294,1.944100,0.002619,0.000000,0.000000,0.000000,0.030246,0.000000,0.000000,0.000000,0.002619
15,1,-2.040056,3.527123,1.957518,0.002646,0.000000,0.000000,0.000000,0.031101,0.000000,0.000000,0.000000,0.002646
16,1,-1.967024,3.563745,1.972812,0.002605,0.000000,0.000000,0.000000,0.031751,0.000000,0.000000,0.000000,0.002605
17,1,-1.907606,3.569085,1.977135,0.002522,0.000000,0.000000,0.000000,0.031846,0.000000,0.000000,0.000000,0.002522
18,1,-1.853264,3.572900,1.977006,0.002465,0.000000,0.000000,0.000000,0.031914,0.000000,0.000000,0.000000,0.002465
19,1,-1.812308,3.581293,1.981021,0.002428,0.000000,0.000000,0.000000,0.032064,0.000000,0.000000,0.000000,0.002428
20,1,-1.731069,3.524071,1.934598,0.002290,0.000000,0.000000,0.000000,0.031048,0.000000,0.000000,0.000000,0.002290
21,1,-1.710083,3.621729,1.970551,0.002280,0.000000,0.000000,0.000000,0.032792,0.000000,0.000000,0.000000,0.002280
22,1,-1.615430,3.651484,1.959100,0.002298,0.000000,0.000000,0.000000,0.033333,0.000000,0.000000,0.000000,0.002298
