frame,ped_id,world_pX,world_pZ,world_pY,bb_left,bb_top,bb_w,bb_h
32,1,1.0566,4.1987,1.9285,475.66,333.72,50.00,150.00
32,2,2.9286,4.9310,2.0285,612.57,314.55,50.00,150.00
32,3,-0.9443,4.0707,1.6485,282.21,311.99,50.00,150.00
33,1,1.0678,4.1972,1.9285,476.76,333.79,50.00,150.00
33,2,2.9002,4.9572,2.0285,609.02,313.68,50.00,150.00
33,3,-0.9301,4.0452,1.6485,283.03,313.01,50.00,150.00
34,1,1.0693,4.1887,1.9285,477.11,334.16,50.00,150.00
34,2,2.8892,4.9927,2.0285,606.47,312.52,50.00,150.00
34,3,-0.9074,4.0212,1.6485,284.74,313.98,50.00,150.00
35,1,1.0782,4.1819,1.9285,478.13,334.46,50.00,150.00
35,2,2.8880,5.0332,2.0285,604.52,311.21,50.00,150.00
35,3,-0.9042,3.9918,1.6485,284.40,315.19,50.00,150.00
36,1,1.0926,4.1791,1.9285,479.58,334.59,50.00,150.00
36,2,2.8671,5.0645,2.0285,601.45,310.21,50.00,150.00
36,3,-0.9116,3.9603,1.6485,282.92,316.50,50.00,150.00
37,1,1.0970,4.1677,1.9285,480.28,335.09,50.00,150.00
37,2,2.8593,5.1029,2.0285,599.13,309.01,50.00,150.00
37,3,-0.9008,3.9321,1.6485,283.37,317.70,50.00,150.00
38,1,1.0962,4.1518,1.9285,480.61,335.80,50.00,150.00
38,2,2.8588,5.1463,2.0285,597.20,307.67,50.00,150.00
38,3,-0.8797,3.9062,1.6485,284.92,318.81,50.00,150.00
39,1,1.1067,4.1440,1.9285,481.83,336.15,50.00,150.00
39,2,2.8373,5.1798,2.0285,594.10,306.65,50.00,150.00
39,3,-0.8768,3.8752,1.6485,284.49,320.16,50.00,150.00
40,1,1.1228,4.1410,1.9285,483.46,336.28,50.00,150.00
40,2,2.8044,5.2067,2.0285,590.45,305.84,50.00,150.00
40,3,-0.8602,3.8475,1.6485,285.57,321.39,50.00,150.00
41,1,1.1302,4.1283,1.9285,484.50,336.86,50.00,150.00
41,2,2.7879,5.2448,2.0285,587.62,304.71,50.00,150.00
41,3,-0.8349,3.8215,1.6485,287.61,322.55,50.00,150.00
42,1,1.1448,4.1177,1.9285,486.20,337.34,50.00,150.00
42,2,2.7805,5.2893,2.0285,585.28,303.41,50.00,150.00
42,3,-0.8297,3.7892,1.6485,287.41,324.02,50.00,150.00
43,1,1.1652,4.1136,1.9285,488.31,337.53,50.00,150.00
43,2,2.7542,5.3235,2.0285,581.95,302.42,50.00,150.00
43,3,-0.8111,3.7603,1.6485,288.72,325.36,50.00,150.00
44,1,1.1766,4.0980,1.9285,489.85,338.24,50.00,150.00
44,2,2.7401,5.3664,2.0285,579.24,301.20,50.00,150.00
44,3,-0.7840,3.7333,1.6485,291.00,326.63,50.00,150.00
45,1,1.1956,4.0909,1.9285,491.91,338.56,50.00,150.00
45,2,2.7096,5.3998,2.0285,575.72,300.27,50.00,150.00
45,3,-0.7775,3.6993,1.6485,290.93,328.25,50.00,150.00
46,1,1.2197,4.0890,1.9285,494.31,338.65,50.00,150.00
46,2,2.6694,5.4274,2.0285,571.74,299.50,50.00,150.00
46,3,-0.7575,3.6690,1.6485,292.42,329.72,50.00,150.00
47,1,1.2346,4.0735,1.9285,496.24,339.37,50.00,150.00
47,2,2.6456,5.4686,2.0285,568.51,298.38,50.00,150.00
47,3,-0.7289,3.6407,1.6485,294.92,331.12,50.00,150.00
48,1,1.2447,4.0509,1.9285,497.91,340.43,50.00,150.00
48,2,2.6308,5.5175,2.0285,565.73,297.06,50.00,150.00
48,3,-0.6937,3.6128,1.6485,298.19,332.52,50.00,150.00
49,1,1.2650,4.0403,1.9285,500.24,340.93,50.00,150.00
49,2,2.5978,5.5552,2.0285,562.05,296.06,50.00,150.00
49,3,-0.6830,3.5755,1.6485,298.59,334.42,50.00,150.00
50,1,1.2909,4.0365,1.9285,502.93,341.11,50.00,150.00
50,2,2.5542,5.5860,2.0285,557.90,295.25,50.00,150.00
50,3,-0.6591,3.5425,1.6485,300.58,336.14,50.00,150.00
51,1,1.3095,4.0193,1.9285,505.32,341.92,50.00,150.00
51,2,2.5254,5.6310,2.0285,554.39,294.10,50.00,150.00
51,3,-0.6266,3.5116,1.6485,303.63,337.78,50.00,150.00
52,1,1.3353,4.0117,1.9285,508.14,342.29,50.00,150.00
52,2,2.4831,5.6666,2.0285,550.28,293.19,50.00,150.00
52,3,-0.5875,3.4811,1.6485,307.49,339.42,50.00,150.00
53,1,1.3658,4.0107,1.9285,511.22,342.34,50.00,150.00
53,2,2.4319,5.6969,2.0285,545.76,292.43,50.00,150.00
53,3,-0.5743,3.4402,1.6485,308.23,341.68,50.00,150.00
54,1,1.3894,3.9939,1.9285,514.15,343.14,50.00,150.00
54,2,2.3961,5.7435,2.0285,541.87,291.27,50.00,150.00
54,3,-0.5474,3.4041,1.6485,310.68,343.71,50.00,150.00
55,1,1.4195,3.9868,1.9285,517.41,343.49,50.00,150.00
55,2,2.3475,5.7808,2.0285,537.43,290.36,50.00,150.00
55,3,-0.5117,3.3704,1.6485,314.28,345.64,50.00,150.00
56,1,1.4543,3.9857,1.9285,520.96,343.54,50.00,150.00
56,2,2.2903,5.8130,2.0285,532.60,289.58,50.00,150.00
56,3,-0.4692,3.3374,1.6485,318.77,347.58,50.00,150.00
57,1,1.4936,3.9884,1.9285,524.80,343.41,50.00,150.00
57,2,2.2270,5.8422,2.0285,527.48,288.89,50.00,150.00
57,3,-0.4211,3.3038,1.6485,324.02,349.59,50.00,150.00
58,1,1.5263,3.9717,1.9285,528.72,344.23,50.00,150.00
58,2,2.1793,5.8913,2.0285,522.97,287.73,50.00,150.00
58,3,-0.3679,3.2688,1.6485,329.98,351.73,50.00,150.00
59,1,1.5651,3.9651,1.9285,532.88,344.55,50.00,150.00
59,2,2.1215,5.9304,2.0285,518.09,286.82,50.00,150.00
59,3,-0.3110,3.2325,1.6485,336.52,353.99,50.00,150.00
60,1,1.6084,3.9649,1.9285,537.26,344.56,50.00,150.00
60,2,2.0596,5.9625,2.0285,513.17,286.08,50.00,150.00
60,3,-0.2537,3.1967,1.6485,343.26,356.28,50.00,150.00
61,1,1.6561,3.9688,1.9285,541.91,344.37,50.00,150.00
61,2,1.9957,5.9906,2.0285,508.26,285.45,50.00,150.00
61,3,-0.1962,3.1611,1.6485,350.17,358.60,50.00,150.00
62,1,1.7081,3.9754,1.9285,546.87,344.04,50.00,150.00
62,2,1.9309,6.0164,2.0285,503.38,284.86,50.00,150.00
62,3,-0.1386,3.1257,1.6485,357.26,360.96,50.00,150.00
63,1,1.7646,3.9841,1.9285,552.17,343.62,50.00,150.00
63,2,1.8656,6.0409,2.0285,498.53,284.32,50.00,150.00
63,3,-0.0810,3.0904,1.6485,364.51,363.37,50.00,150.00
64,1,1.8257,3.9943,1.9285,557.83,343.13,50.00,150.00
64,2,1.8000,6.0646,2.0285,493.72,283.79,50.00,150.00
64,3,-0.0234,3.0551,1.6485,371.94,365.83,50.00,150.00
65,1,1.8887,4.0053,1.9285,563.62,342.60,50.00,150.00
65,2,1.7342,6.0879,2.0285,488.95,283.28,50.00,150.00
65,3,0.0342,3.0199,1.6485,379.54,368.35,50.00,150.00
66,1,1.9517,4.0165,1.9285,569.36,342.06,50.00,150.00
66,2,1.6684,6.1110,2.0285,484.21,282.78,50.00,150.00
66,3,0.0919,2.9847,1.6485,387.32,370.93,50.00,150.00
67,1,2.0146,4.0279,1.9285,575.06,341.51,50.00,150.00
67,2,1.6026,6.1340,2.0285,479.50,282.28,50.00,150.00
67,3,0.1496,2.9495,1.6485,395.28,373.57,50.00,150.00
68,1,2.0775,4.0394,1.9285,580.72,340.97,50.00,150.00
68,2,1.5367,6.1569,2.0285,474.83,281.79,50.00,150.00
68,3,0.2072,2.9142,1.6485,403.44,376.27,50.00,150.00
69,1,2.1404,4.0509,1.9285,586.35,340.43,50.00,150.00
69,2,1.4708,6.1797,2.0285,470.20,281.30,50.00,150.00
69,3,0.2649,2.8790,1.6485,411.80,379.03,50.00,150.00
70,1,2.2033,4.0625,1.9285,591.94,339.88,50.00,150.00
70,2,1.4048,6.2026,2.0285,465.60,280.82,50.00,150.00
70,3,0.3226,2.8438,1.6485,420.37,381.87,50.00,150.00
71,1,2.2662,4.0741,1.9285,597.50,339.34,50.00,150.00
71,2,1.3389,6.2254,2.0285,461.03,280.34,50.00,150.00
71,3,0.3802,2.8086,1.6485,429.15,384.78,50.00,150.00
72,1,2.3291,4.0856,1.9285,603.03,338.81,50.00,150.00
72,2,1.2730,6.2482,2.0285,456.49,279.86,50.00,150.00
72,3,0.4379,2.7734,1.6485,438.16,387.76,50.00,150.00
73,1,2.3920,4.0972,1.9285,608.53,338.27,50.00,150.00
73,2,1.2071,6.2710,2.0285,451.99,279.39,50.00,150.00
73,3,0.4956,2.7382,1.6485,447.39,390.82,50.00,150.00
74,1,2.4549,4.1088,1.9285,613.99,337.74,50.00,150.00
74,2,1.1411,6.2938,2.0285,447.52,278.92,50.00,150.00
74,3,0.5532,2.7030,1.6485,456.87,393.95,50.00,150.00
75,1,2.5178,4.1204,1.9285,619.42,337.22,50.00,150.00
75,2,1.0752,6.3166,2.0285,443.09,278.45,50.00,150.00
75,3,0.6109,2.6678,1.6485,466.60,397.17,50.00,150.00
76,1,2.5807,4.1320,1.9285,624.83,336.69,50.00,150.00
76,2,1.0093,6.3394,2.0285,438.68,277.99,50.00,150.00
76,3,0.6686,2.6326,1.6485,476.59,400.48,50.00,150.00
77,1,2.6436,4.1435,1.9285,630.20,336.17,50.00,150.00
77,2,0.9434,6.3622,2.0285,434.31,277.53,50.00,150.00
77,3,0.7263,2.5973,1.6485,486.85,403.87,50.00,150.00
78,1,2.7065,4.1551,1.9285,635.54,335.65,50.00,150.00
78,2,0.8774,6.3850,2.0285,429.97,277.08,50.00,150.00
78,3,0.7839,2.5621,1.6485,497.39,407.36,50.00,150.00
79,1,2.7694,4.1667,1.9285,640.86,335.13,50.00,150.00
79,2,0.8115,6.4078,2.0285,425.66,276.63,50.00,150.00
79,3,0.8416,2.5269,1.6485,508.22,410.95,50.00,150.00
80,1,2.8323,4.1783,1.9285,646.14,334.62,50.00,150.00
80,2,0.7456,6.4306,2.0285,421.38,276.18,50.00,150.00
80,3,0.8993,2.4917,1.6485,519.36,414.64,50.00,150.00
81,1,2.8952,4.1899,1.9285,651.40,334.11,50.00,150.00
81,2,0.6797,6.4534,2.0285,417.13,275.73,50.00,150.00
81,3,0.9569,2.4565,1.6485,530.82,418.43,50.00,150.00
82,1,2.9581,4.2014,1.9285,656.62,333.60,50.00,150.00
82,2,0.6137,6.4762,2.0285,412.91,275.29,50.00,150.00
82,3,1.0146,2.4213,1.6485,542.61,422.33,50.00,150.00
83,1,3.0210,4.2130,1.9285,661.82,333.10,50.00,150.00
83,2,0.5478,6.4991,2.0285,408.72,274.85,50.00,150.00
83,3,1.0723,2.3861,1.6485,554.75,426.35,50.00,150.00
84,1,3.0839,4.2246,1.9285,666.99,332.60,50.00,150.00
84,2,0.4819,6.5219,2.0285,404.56,274.41,50.00,150.00
84,3,1.1299,2.3509,1.6485,567.26,430.49,50.00,150.00
85,1,3.1468,4.2362,1.9285,672.13,332.10,50.00,150.00
85,2,0.4160,6.5447,2.0285,400.42,273.98,50.00,150.00
85,3,1.1876,2.3157,1.6485,580.14,434.76,50.00,150.00
86,1,3.2096,4.2478,1.9285,677.24,331.60,50.00,150.00
86,2,0.3500,6.5675,2.0285,396.32,273.55,50.00,150.00
86,3,1.2453,2.2805,1.6485,593.43,439.15,50.00,150.00
87,1,3.2725,4.2593,1.9285,682.33,331.11,50.00,150.00
87,2,0.2841,6.5903,2.0285,392.24,273.12,50.00,150.00
87,3,1.3029,2.2452,1.6485,607.13,443.69,50.00,150.00
88,1,3.3354,4.2709,1.9285,687.38,330.62,50.00,150.00
88,2,0.2182,6.6131,2.0285,388.20,272.70,50.00,150.00
88,3,1.3606,2.2100,1.6485,621.26,448.37,50.00,150.00
89,1,3.3983,4.2825,1.9285,692.41,330.13,50.00,150.00
89,2,0.1523,6.6359,2.0285,384.18,272.27,50.00,150.00
90,1,3.4612,4.2941,1.9285,697.42,329.64,50.00,150.00
90,2,0.0863,6.6587,2.0285,380.19,271.86,50.00,150.00
91,1,3.5241,4.3057,1.9285,702.39,329.16,50.00,150.00
91,2,0.0204,6.6815,2.0285,376.22,271.44,50.00,150.00
92,1,3.5870,4.3173,1.9285,707.34,328.68,50.00,150.00
92,2,-0.0455,6.7043,2.0285,372.28,271.03,50.00,150.00
93,1,3.6499,4.3288,1.9285,712.27,328.20,50.00,150.00
93,2,-0.1114,6.7271,2.0285,368.37,270.62,50.00,150.00
94,1,3.7128,4.3404,1.9285,717.16,327.72,50.00,150.00
94,2,-0.1774,6.7499,2.0285,364.49,270.21,50.00,150.00
95,1,3.7757,4.3520,1.9285,722.03,327.25,50.00,150.00
95,2,-0.2433,6.7727,2.0285,360.63,269.80,50.00,150.00
96,1,3.8386,4.3636,1.9285,726.88,326.78,50.00,150.00
96,2,-0.3092,6.7955,2.0285,356.80,269.40,50.00,150.00
97,1,3.9015,4.3752,1.9285,731.69,326.31,50.00,150.00
97,2,-0.3751,6.8183,2.0285,352.99,269.00,50.00,150.00
98,1,3.9644,4.3867,1.9285,736.49,325.85,50.00,150.00
98,2,-0.4411,6.8411,2.0285,349.21,268.61,50.00,150.00
99,1,4.0273,4.3983,1.9285,741.26,325.39,50.00,150.00
99,2,-0.5070,6.8639,2.0285,345.45,268.21,50.00,150.00
100,1,4.0902,4.4099,1.9285,746.00,324.92,50.00,150.00
100,2,-0.5729,6.8867,2.0285,341.72,267.82,50.00,150.00
