frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,2.319187,3.355459,1.597969,0.006464,0.000000,0.000000,0.000000,0.028148,0.000000,0.000000,0.000000,0.006464
4,1,2.322968,3.352407,1.599589,0.006306,0.000000,0.000000,0.000000,0.028097,0.000000,0.000000,0.000000,0.006306
5,1,2.354309,3.372244,1.603873,0.006214,0.000000,0.000000,0.000000,0.028430,0.000000,0.000000,0.000000,0.006214
6,1,2.364087,3.369192,1.600660,0.006037,0.000000,0.000000,0.000000,0.028379,0.000000,0.000000,0.000000,0.006037
7,1,2.384320,3.396658,1.613140,0.006006,0.000000,0.000000,0.000000,0.028843,0.000000,0.000000,0.000000,0.006006
8,1,2.394005,3.410392,1.616576,0.005962,0.000000,0.000000,0.000000,0.029077,0.000000,0.000000,0.000000,0.005962
9,1,2.393785,3.410392,1.621309,0.005931,0.000000,0.000000,0.000000,0.029077,0.000000,0.000000,0.000000,0.005931
10,1,2.437382,3.464561,1.657697,0.006018,0.000000,0.000000,0.000000,0.030008,0.000000,0.000000,0.000000,0.006018
11,1,2.442727,3.465324,1.667841,0.005923,0.000000,0.000000,0.000000,0.030021,0.000000,0.000000,0.000000,0.005923
12,1,2.516023,3.579767,1.711556,0.006192,0.000000,0.000000,0.000000,0.032037,0.000000,0.000000,0.000000,0.006192
13,1,2.553200,3.662928,1.743889,0.006527,0.000000,0.000000,0.000000,0.033543,0.000000,0.000000,0.000000,0.006527
14,1,2.572008,3.723964,1.751476,0.006731,0.000000,0.000000,0.000000,0.034670,0.000000,0.000000,0.000000,0.006731
15,1,2.585382,3.797971,1.704859,0.006750,0.000000,0.000000,0.000000,0.036061,0.000000,0.000000,0.000000,0.006750
16,1,2.602605,3.868162,1.676108,0.006435,0.000000,0.000000,0.000000,0.037407,0.000000,0.000000,0.000000,0.006435
17,1,2.618646,3.942931,1.666840,0.006379,0.000000,0.000000,0.000000,0.038867,0.000000,0.000000,0.000000,0.006379
18,1,2.644370,4.000153,1.666242,0.006364,0.000000,0.000000,0.000000,0.040003,0.000000,0.000000,0.000000,0.006364
19,1,2.677918,4.046693,1.677306,0.006392,0.000000,0.000000,0.000000,0.040939,0.000000,0.000000,0.000000,0.006392
