frame,ped_id,world_pX,world_pZ,world_pY,bb_left,bb_top,bb_w,bb_h
1,1,-0.1114,5.7921,1.6485,367.31,263.85,50.00,150.00
1,2,2.3902,4.8292,1.6485,572.98,286.54,50.00,150.00
2,1,-0.1213,5.7958,1.6485,366.63,263.77,50.00,150.00
2,2,2.3928,4.8384,1.6485,572.82,286.29,50.00,150.00
3,1,-0.1362,5.8015,1.6485,365.61,263.66,50.00,150.00
3,2,2.3968,4.8521,1.6485,572.59,285.90,50.00,150.00
4,1,-0.1561,5.8090,1.6485,364.25,263.51,50.00,150.00
4,2,2.4021,4.8705,1.6485,572.28,285.39,50.00,150.00
5,1,-0.1810,5.8184,1.6485,362.55,263.33,50.00,150.00
5,2,2.4088,4.8934,1.6485,571.90,284.75,50.00,150.00
6,1,-0.2109,5.8296,1.6485,360.53,263.11,50.00,150.00
6,2,2.4167,4.9209,1.6485,571.45,284.00,50.00,150.00
7,1,-0.2457,5.8428,1.6485,358.18,262.86,50.00,150.00
7,2,2.4260,4.9530,1.6485,570.92,283.13,50.00,150.00
8,1,-0.2855,5.8578,1.6485,355.50,262.57,50.00,150.00
8,2,2.4366,4.9897,1.6485,570.33,282.15,50.00,150.00
9,1,-0.3303,5.8747,1.6485,352.51,262.24,50.00,150.00
9,2,2.4486,5.0309,1.6485,569.68,281.07,50.00,150.00
10,1,-0.3801,5.8934,1.6485,349.21,261.89,50.00,150.00
10,2,2.4619,5.0768,1.6485,568.97,279.89,50.00,150.00
11,1,-0.4348,5.9141,1.6485,345.59,261.50,50.00,150.00
11,2,2.4765,5.1272,1.6485,568.20,278.61,50.00,150.00
12,1,-0.4945,5.9366,1.6485,341.68,261.07,50.00,150.00
12,2,2.4924,5.1822,1.6485,567.38,277.24,50.00,150.00
13,1,-0.5592,5.9610,1.6485,337.48,260.62,50.00,150.00
13,2,2.5097,5.2419,1.6485,566.51,275.80,50.00,150.00
14,1,-0.6266,5.9865,1.6485,333.13,260.15,50.00,150.00
14,2,2.5276,5.3040,1.6485,565.62,274.32,50.00,150.00
