frame,ped_id,world_pX,world_pZ,world_pY,bb_left,bb_top,bb_w,bb_h
34,1,3.3756,5.0888,1.6485,640.34,279.58,50.00,150.00
35,1,3.4118,5.1488,1.6485,640.05,278.07,50.00,150.00
36,1,3.4480,5.2088,1.6485,639.78,276.59,50.00,150.00
37,1,3.4841,5.2689,1.6485,639.51,275.15,50.00,150.00
38,1,3.5203,5.3289,1.6485,639.24,273.74,50.00,150.00
39,1,3.5565,5.3889,1.6485,638.98,272.36,50.00,150.00
40,1,3.5926,5.4490,1.6485,638.73,271.01,50.00,150.00
41,1,3.6288,5.5090,1.6485,638.48,269.69,50.00,150.00
42,1,3.6650,5.5691,1.6485,638.24,268.40,50.00,150.00
43,1,3.7011,5.6291,1.6485,638.00,267.14,50.00,150.00
44,1,3.7373,5.6891,1.6485,637.77,265.91,50.00,150.00
45,1,3.7734,5.7492,1.6485,637.54,264.69,50.00,150.00
46,1,3.8096,5.8092,1.6485,637.32,263.51,50.00,150.00
47,1,3.8458,5.8692,1.6485,637.10,262.35,50.00,150.00
48,1,3.8819,5.9293,1.6485,636.88,261.21,50.00,150.00
49,1,3.9181,5.9893,1.6485,636.67,260.10,50.00,150.00
50,1,3.9543,6.0494,1.6485,636.47,259.00,50.00,150.00
51,1,3.9904,6.1094,1.6485,636.27,257.93,50.00,150.00
52,1,4.0266,6.1694,1.6485,636.07,256.88,50.00,150.00
53,1,4.0628,6.2295,1.6485,635.87,255.85,50.00,150.00
54,1,4.0989,6.2895,1.6485,635.68,254.84,50.00,150.00
55,1,4.1351,6.3495,1.6485,635.50,253.85,50.00,150.00
56,1,4.1713,6.4096,1.6485,635.32,252.88,50.00,150.00
57,1,4.2074,6.4696,1.6485,635.14,251.92,50.00,150.00
58,1,4.2436,6.5297,1.6485,634.96,250.99,50.00,150.00
59,1,4.2798,6.5897,1.6485,634.79,250.07,50.00,150.00
60,1,4.3159,6.6497,1.6485,634.62,249.16,50.00,150.00
61,1,4.3521,6.7098,1.6485,634.45,248.27,50.00,150.00
62,1,4.3883,6.7698,1.6485,634.29,247.40,50.00,150.00
63,1,4.4244,6.8298,1.6485,634.12,246.55,50.00,150.00
64,1,4.4606,6.8899,1.6485,633.97,245.71,50.00,150.00
65,1,4.4968,6.9499,1.6485,633.81,244.88,50.00,150.00
66,1,4.5329,7.0100,1.6485,633.66,244.07,50.00,150.00
67,1,4.5691,7.0700,1.6485,633.51,243.27,50.00,150.00
68,1,4.6053,7.1300,1.6485,633.36,242.48,50.00,150.00
69,1,4.6414,7.1901,1.6485,633.21,241.71,50.00,150.00
70,1,4.6776,7.2501,1.6485,633.07,240.95,50.00,150.00
71,1,4.7138,7.3101,1.6485,632.93,240.20,50.00,150.00
72,1,4.7499,7.3702,1.6485,632.79,239.47,50.00,150.00
73,1,4.7861,7.4302,1.6485,632.66,238.75,50.00,150.00
74,1,4.8223,7.4902,1.6485,632.52,238.03,50.00,150.00
75,1,4.8584,7.5503,1.6485,632.39,237.33,50.00,150.00
76,1,4.8946,7.6103,1.6485,632.26,236.65,50.00,150.00
77,1,4.9308,7.6704,1.6485,632.13,235.97,50.00,150.00
78,1,4.9669,7.7304,1.6485,632.01,235.30,50.00,150.00
79,1,5.0031,7.7904,1.6485,631.88,234.64,50.00,150.00
80,1,5.0393,7.8505,1.6485,631.76,233.99,50.00,150.00
81,1,5.0754,7.9105,1.6485,631.64,233.36,50.00,150.00
82,1,5.1116,7.9705,1.6485,631.52,232.73,50.00,150.00
83,1,5.1478,8.0306,1.6485,631.41,232.11,50.00,150.00
84,1,5.1839,8.0906,1.6485,631.29,231.50,50.00,150.00
85,1,5.2201,8.1507,1.6485,631.18,230.90,50.00,150.00
86,1,5.2563,8.2107,1.6485,631.07,230.31,50.00,150.00
87,1,5.2924,8.2707,1.6485,630.96,229.73,50.00,150.00
88,1,5.3286,8.3308,1.6485,630.85,229.15,50.00,150.00
89,1,5.3648,8.3908,1.6485,630.75,228.59,50.00,150.00
90,1,5.4009,8.4508,1.6485,630.64,228.03,50.00,150.00
91,1,5.4371,8.5109,1.6485,630.54,227.48,50.00,150.00
92,1,5.4733,8.5709,1.6485,630.43,226.93,50.00,150.00
93,1,5.5094,8.6310,1.6485,630.33,226.40,50.00,150.00
94,1,5.5456,8.6910,1.6485,630.23,225.87,50.00,150.00
95,1,5.5818,8.7510,1.6485,630.14,225.35,50.00,150.00
96,1,5.6179,8.8111,1.6485,630.04,224.84,50.00,150.00
97,1,5.6541,8.8711,1.6485,629.94,224.33,50.00,150.00
98,1,5.6903,8.9311,1.6485,629.85,223.83,50.00,150.00
99,1,5.7264,8.9912,1.6485,629.76,223.34,50.00,150.00
100,1,5.7626,9.0512,1.6485,629.67,222.85,50.00,150.00
