frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-2.245278,6.143988,1.999140,0.002190,-0.000000,-0.000000,-0.000000,0.001206,0.000000,-0.000000,0.000000,0.008258
4,1,-2.262446,6.151334,2.003467,0.001974,-0.000005,0.000000,-0.000005,0.000941,0.000000,0.000000,0.000000,0.007002
5,1,-2.287374,6.165178,2.011048,0.001844,-0.000017,0.000000,-0.000017,0.000878,0.000001,0.000000,0.000001,0.006051
6,1,-2.304663,6.166575,2.015886,0.008911,-0.000319,0.000001,-0.000319,0.003083,0.000002,0.000001,0.000002,0.011965
10,1,-2.488685,6.107815,1.985073,0.002500,-0.000001,0.000000,-0.000001,0.002488,0.000000,0.000000,0.000000,0.009969
11,1,-2.511064,6.121582,1.999838,0.002385,0.000009,0.000000,0.000009,0.002352,0.000000,0.000000,0.000000,0.007629
12,1,-2.536867,6.119428,1.993698,0.002103,0.000009,-0.000000,0.000009,0.001695,0.000000,-0.000000,0.000000,0.007147
13,1,-2.567680,6.120295,1.990992,0.001931,0.000007,-0.000000,0.000007,0.001735,0.000000,-0.000000,0.000000,0.006435
14,1,-2.603217,6.130606,1.992199,0.001826,0.000006,-0.000000,0.000006,0.001802,0.000000,-0.000000,0.000000,0.005731
15,1,-2.632111,6.138183,1.992123,0.008819,-0.000107,-0.000000,-0.000107,0.007812,-0.000000,-0.000000,-0.000000,0.011037
16,1,-2.797900,6.114811,1.999066,0.002304,-0.000004,-0.000001,-0.000004,0.002278,-0.000000,-0.000001,-0.000000,0.007290
17,1,-2.868056,6.197377,2.020933,0.002002,-0.000089,0.000003,-0.000089,0.002117,0.000011,0.000003,0.000011,0.005500
18,1,-2.926466,6.214656,2.029704,0.001745,-0.000040,-0.000002,-0.000040,0.001738,-0.000000,-0.000002,-0.000000,0.004689
19,1,-2.973162,6.231928,2.030634,0.001831,0.000009,-0.000001,0.000009,0.001782,0.000001,-0.000001,0.000001,0.004264
20,1,-3.040204,6.233235,2.036593,0.001802,-0.000006,-0.000001,-0.000006,0.001737,-0.000000,-0.000001,-0.000000,0.004010
21,1,-3.092641,6.246594,2.041831,0.008565,-0.000539,-0.000003,-0.000539,0.006652,0.000000,-0.000003,0.000000,0.006821
23,1,-3.238313,6.201799,2.021126,0.002446,-0.000004,0.000000,-0.000004,0.002433,0.000000,0.000000,0.000000,0.008338
24,1,-3.275222,6.196404,2.017520,0.001999,0.000023,-0.000001,0.000023,0.001887,-0.000001,-0.000001,-0.000001,0.005690
25,1,-3.310235,6.203399,2.010124,0.001918,0.000036,-0.000000,0.000036,0.001741,-0.000002,-0.000000,-0.000002,0.004852
26,1,-3.362496,6.204163,2.005179,0.001830,0.000028,0.000000,0.000028,0.001615,-0.000001,0.000000,-0.000001,0.004474
27,1,-3.399861,6.223023,2.012258,0.001766,0.000009,0.000000,0.000009,0.001647,0.000001,0.000000,0.000001,0.004242
28,1,-3.442812,6.268354,2.024735,0.001713,-0.000013,-0.000000,-0.000013,0.001603,0.000006,-0.000000,0.000006,0.004059
29,1,-3.489786,6.281584,2.031301,0.001645,-0.000044,-0.000001,-0.000044,0.001569,-0.000001,-0.000001,-0.000001,0.003869
30,1,-3.547371,6.284429,2.029718,0.001675,-0.000041,0.000000,-0.000041,0.001602,0.000000,0.000000,0.000000,0.003706
31,1,-3.615845,6.273339,2.021191,0.001689,-0.000025,0.000003,-0.000025,0.001596,0.000004,0.000003,0.000004,0.003567
32,1,-3.681210,6.260899,2.014386,0.001670,-0.000005,0.000002,-0.000005,0.001566,0.000001,0.000002,0.000001,0.003431
33,1,-3.736565,6.254060,2.013278,0.007281,0.000053,0.000001,0.000053,0.005412,-0.000007,0.000001,-0.000007,0.005522
35,1,-3.779149,6.169486,1.969390,0.002434,0.000003,-0.000001,0.000003,0.002407,0.000000,-0.000001,0.000000,0.007881
36,1,-3.816003,6.155400,1.958740,0.001840,0.000150,0.000001,0.000150,0.001724,-0.000002,0.000001,-0.000002,0.005442
37,1,-3.869657,6.149462,1.960390,0.001773,0.000150,-0.000001,0.000150,0.001648,0.000001,-0.000001,0.000001,0.004649
38,1,-3.919793,6.165391,1.964690,0.001762,0.000062,-0.000001,0.000062,0.001646,0.000003,-0.000001,0.000003,0.004307
39,1,-3.997639,6.234150,1.986927,0.001739,-0.000018,-0.000014,-0.000018,0.001683,0.000030,-0.000014,0.000030,0.004189
